PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Sidnell, T; Clarke, F; Dorneanu, B; Mechleri, E; Arellano-Garcia, H				Sidnell, Tim; Clarke, Fiona; Dorneanu, Bogdan; Mechleri, Evgenia; Arellano-Garcia, Harvey			Optimal design and operation of distributed energy resources systems for residential neighbourhoods	SMART ENERGY												Different designs of distributed energy resources (DER) systems could lead to different performance in reducing cost, environmental impact or use of primary energy in residential networks. Hence, optimal design and management are important tasks to promote diffusion against the centralised grid. However, current operational models for such systems do not adequately analyse their complexity. This paper presents the results of a mixed-integer linear programming (MILP) model of distributed energy systems in the residential sector which builds up on previous work in this field. A superstructure optimisation model for design and operation of DER systems is obtained, providing a more holistic overview of such systems by including the following novel elements: a) Design and utilisation of a network with integrated heating/cooling pipelines and microgrid connections between neighbourhoods; b) Exploration of use of feed-in tariffs (FITs), renewable heat incentives (RHIs) and the ability to buy/sell from/to the national grid. It is shown that the (DER network mitigates around 30e40% of the CO2 emissions per household, compared with "traditional generation". Money from FITs, RHIs and sales to the grid, as well as reduced grid purchases, make DER networks far more economical, and even profitable, compared to the traditional energy consumption. & COPY; 2021 The Authors. Published by Elsevier Ltd. This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/).					Dorneanu, Bogdan/AAJ-8883-2021	Dorneanu, Bogdan/0000-0003-3553-6625; Arellano-Garcia, Harvey/0000-0002-8297-0232													2666-9552					NOV	2021	4								100049	10.1016/j.segy.2021.100049	http://dx.doi.org/10.1016/j.segy.2021.100049													WOS:001034184000004
J	Zhang, ZK; Zhu, CF; Wang, QR; Yuan, JS				Zhang, Zheng-kun; Zhu, Chang-feng; Wang, Qing-rong; Yuan, Jia-shan			Discrete Robustness Optimization on Emergency Transportation Network Based on Prospect Theory	JOURNAL OF ADVANCED TRANSPORTATION												This paper focuses on the discrete robustness optimization of emergency transportation network with the consideration of timeliness and decision behavior of decision-maker under the limited rationality. Based on a situation that the nearer to disaster area, the higher probability of time delay, prospect theory is specially introduced to reflect the subjective decision behavior of decision-maker. Then, a discrete robustness optimization model is proposed with the purpose of the better timeliness and robustness. The model is based on the emergency transportation network with multistorage centers and multidisaster points. In order to obtain the optimal solution, an improved genetic algorithm is designed by introducing a bidirectional search strategy based on a newfangled path cluster to obtain specific paths that connect each storage centers and each disaster points. Finally, a case study is exhibited to demonstrate the reasonability of the model, theory, and algorithm. The result shows that the path cluster with the better timeliness and robustness can be well obtained by using the prospect theory and improved genetic algorithm. The analysis especially reveals that the robustness is correspondent to the risk aversion in prospect theory.					Zhu, Changfeng/H-6504-2013	Zhu, Changfeng/0000-0002-4922-0659													0197-6729	2042-3195					2019									2728073	10.1155/2019/2728073	http://dx.doi.org/10.1155/2019/2728073													WOS:000461656700001
J	Chiang, TS; Liu, P				Chiang, Tung-Sheng; Liu, Peter			Robust output tracking control for discrete-time nonlinear systems with time-varying delay: Virtual fuzzy model LMI-based approach	EXPERT SYSTEMS WITH APPLICATIONS												This paper proposes an output tracking control via virtual reference model for a class of nonlinear discrete-time systems with time-varying delay and disturbance. First, a Takagi-Sugeno (T-S) fuzzy model represents the discrete-time nonlinear system with time-varying delay. Second, a fuzzy observer design estimates immeasurable state. Third, a virtual desired variable (VDV) based tracking controller design guarantees H-infinity, control performance for the overall system. Using Lyapunov's stability analysis, we obtain sufficient conditions for stability of estimation, control, and robustness. The advantages are as follows: (i) allow unknown time-varying delay; (ii) ensure robust output tracking; (iii) provide relaxed conditions via a three-steps procedure to find observer and controller gain. To verify the theoretical derivation, we carry out numerical simulations on a stirred tank reactor system as an example. Satisfactory results validate the claims. (c) 2012 Elsevier Ltd. All rights reserved.																			0957-4174	1873-6793				JUL	2012	39	9					8239	8247		10.1016/j.eswa.2012.01.163	http://dx.doi.org/10.1016/j.eswa.2012.01.163													WOS:000303281600065
J	Rong, LA; Jiang, GP; Xu, SY				Rong, Lina; Jiang, Guo-Ping; Xu, Shengyuan			Distributed Nonrecursive Averaging Filters for Quantized Consensus: An Edge Sensitivity Design Approach	IEEE TRANSACTIONS ON AUTOMATIC CONTROL												This article studies the distributed nonrecursive averaging filter design for the quantized consensus of discrete-time first-order multiagent systems over undirected and connected networks. The quantized consensus problem is cast into the robust consensus problem with sector bound uncertainties associated with the edges of communication graphs, and then an edge sensitivity design approach is utilized for the filter parameter design. Necessary and sufficient conditions for the filter parameter for preserving robust consensus with sector bound uncertainties are provided, which are shown to be dependent on the H-infinity norm of the edge complementary sensitivity transfer matrix of the closed-loop multiagent system. Then, the optimal filter parameter design is provided by solving a constrained optimization problem, under which robust consensus with maximal allowable sector bound parameter is reached. The results show that the supremum of the sector bound parameter of the logarithmic quantizer for preserving robust consensus is independent of the communication network topologies and the sampling period.					Jiang, Guo/ISR-9858-2023; xu, shengyuan/AAB-8108-2022	xu, shengyuan/0009-0005-3363-7619													0018-9286	1558-2523				JAN	2023	68	1					502	509		10.1109/TAC.2022.3142133	http://dx.doi.org/10.1109/TAC.2022.3142133													WOS:000921346300044
J	Fang, L				Fang, Li			Research on English Network Language Based on Linguistic Economics	AGRO FOOD INDUSTRY HI-TECH												With the continuous development of economy and the integration of the Internet information network, the network language is playing an increasingly important role in people's lives. Since the economists put forward the linguistic economics in 1965, the economic value of language has become the consensus of the people of all countries, and now it is a new and hot topic to study and analyze the English network language. In this paper, a system for evaluating the economic value of English network language was designed. Analytic hierarchy process (AHP) and qualitative methods were used,																			1722-6996	2035-4606				MAY-JUN	2017	28	3					2015	2020																WOS:000405993200047
C	Foong, SH; Lee, KM			IEEE	Foong, Shaohui; Lee, Kok-Meng			Organized Sensor Network Design for Active Feedback Control	2009 IEEE/ASME INTERNATIONAL CONFERENCE ON ADVANCED INTELLIGENT MECHATRONICS, VOLS 1-3	IEEE ASME International Conference on Advanced Intelligent Mechatronics				IEEE/ASME International Conference on Advanced Intelligent Mechatronics	JUL 14-17, 2009	Singapore, SINGAPORE	IEEE, ASME				Active continuous control of systems using physical sensors are hindered by presence of corrupting noise in discretized measurements which degrades performance. This paper presents a systematic development of organized sensor networks that fuses the dynamic implementation of parallel and sequential network architectures with conventional multi-sensor filtering techniques to improve performance through collaborative network enhancement of noise suppression and sampling rate. The classical control of an inverted pendulum using vision sensors is presented as an illustrative example. Simulation results suggest that an organized sensor network with dynamic throttling outperforms a static network while minimizing overall sensor utilization.					Foong, Shaohui/C-3202-2019	Foong, Shaohui/0000-0002-9724-6159													2159-6255		978-1-4244-2852-6				2009							572	577		10.1109/AIM.2009.5229952	http://dx.doi.org/10.1109/AIM.2009.5229952													WOS:000277062800098
J	Liu, XY; Park, JH; Jiang, N; Cao, JD				Liu, Xiaoyang; Park, Ju H.; Jiang, Nan; Cao, Jinde			Nonsmooth finite-time stabilization of neural networks with discontinuous activations	NEURAL NETWORKS												This paper is concerned with the finite-time stabilization for a class of neural networks (NNs) with discontinuous activations. The purpose of the addressed problem is to design a discontinuous controller to stabilize the states of such neural networks in finite time. Unlike the previous works, such stabilization objective will be realized for neural networks when the activations and controllers are both discontinuous. Based on the famous finite-time stability theorem of nonlinear systems and nonsmooth analysis in mathematics, sufficient conditions are established to ensure the finite-time stability of the dynamics of NNs. Then, the upper bound of the settling time for stabilization can be estimated in two forms due to two different methods of proof. Finally, two numerical examples are given to illustrate the effectiveness of the proposed design method. (C) 2014 Elsevier Ltd. All rights reserved.					shen, hao/HGF-0551-2022; Cao, Jinde/D-1482-2012; Jinde, Cao/L-2658-2017; Park, Ju H./J-8796-2012	Cao, Jinde/0000-0003-3133-7119; Park, Ju H./0000-0002-0218-2333													0893-6080	1879-2782				APR	2014	52						25	32		10.1016/j.neunet.2014.01.004	http://dx.doi.org/10.1016/j.neunet.2014.01.004								24469328					WOS:000333794600003
C	Garcia-Hernandez, R; Sanchez, EN; Llama, MA; Ruz-Hernandez, JA		Madani, K; Kacprzyk, J; Filipe, J		Garcia-Hernandez, R.; Sanchez, E. N.; Llama, M. A.; Ruz-Hernandez, J. A.			DECENTRALIZED NEURAL BACKSTEPPING CONTROL FOR AN INDUSTRIAL PA10-7CE ROBOT ARM	NCTA 2011: PROCEEDINGS OF THE INTERNATIONAL CONFERENCE ON NEURAL COMPUTATION THEORY AND APPLICATIONS					International Conference on Neural Computation Theory and Applications	OCT 24-26, 2011	Univ Paris Est Creteil, Paris, FRANCE	Inst Syst & Technologies Informat Control & Commun	Univ Paris Est Creteil			This paper presents a discrete-time decentralized control strategy for trajectory tracking of a seven degrees of freedom (DOF) robot arm. A high order neural network (HONN) is used to approximate a decentralized control law designed by the backstepping technique as applied to a block strict feedback form (BSFF). The neural network learning is performed online by extended Kalman filter. The local controller for each joint use only local angular position and velocity measurements. The feasibility of the proposed scheme is illustrated via simulation.					Llama, Miguel/IQV-4675-2023; Llama, Miguel Angel/FUM-9065-2022	Llama, Miguel Angel/0000-0002-6280-0981; Garcia Hernandez, Ramon/0000-0003-0602-8795															978-989-8425-84-3				2011							82	89																WOS:000392350600016
J	Yue, D; Zhang, YJ; Tian, EG				Yue, Dong; Zhang, Yijun; Tian, Engang			Improved global robust delay-dependent stability criteria for delayed cellular neural networks	INTERNATIONAL JOURNAL OF COMPUTER MATHEMATICS												This paper is concerned with the global robust asymptotical stability for a class of cellular neural networks with time-varying delays and parameter uncertainties. By using the Lyapunov-Krasovskii functional method and employing the convexity of the matrix equation, some new stability criteria are derived, which are expressed by a set of linear matrix inequalities. To show the effectiveness and less conservatism of our method, two numerical examples are presented finally.					Zhang, Yijun/DJB-2587-2022; Yue, Dong/ITW-1908-2023; Yue, Dong/ITW-1999-2023	Zhang, Yijun/0000-0002-5572-2831; Yue, Dong/0000-0001-7810-9338; 													0020-7160					AUG	2008	85	8					1265	1277		10.1080/00207160701670336	http://dx.doi.org/10.1080/00207160701670336													WOS:000258184300008
C	Vidya, KP		Ao, SI; Douglas, C; Grundfest, WS; Schruben, L; Wu, X	IAENG	Vidya, K. P.			Decrypting network traffic-shared access control	WCECS 2007: WORLD CONGRESS ON ENGINEERING AND COMPUTER SCIENCE					World Congress on Engineering and Computer Science (WCECS 2007)	OCT 24-26, 2007	San Francisco, CA	Int Assoc Engineers				In this paper we propose a design to develop an engineering device for shared access to the decryption key of a public key cryptosystem used for secure communication over a network. The mechanism of the device is based on cryptanalytic tools that are used to attack the Elliptic Curve Discrete Logarithm Problem (ECDLP). The device comprises of three components: Share Generator, Authenticator and Key Generator, and its significance lies in safeguarding the secret keys of a public key cryptosystem that is used to transmit messages across the communication network.																					978-988-98671-6-4				2007							274	279																WOS:000253617900049
J	Kolapo, P; Ogunsola, NO; Munemo, P; Alewi, D; Komolafe, K; Giwa-Bioku, A				Kolapo, Peter; Ogunsola, Nafiu Olanrewaju; Munemo, Prosper; Alewi, Damilola; Komolafe, Kayode; Giwa-Bioku, Ahmid			DFN: An Emerging Tool for Stochastic Modelling and Geomechanical Design	ENG												The discrete fracture networks (DFN) have become indispensable tools for geomechanical modelling of jointed rock masses. The technology creates a three-dimensional (3D) representation of fracture geometry used in the construction of surface and subsurface engineering projects in mining, civil engineering, and fracturing of the reservoir in the oil and gas industry. The approach depends on the accuracy of the data obtained during site investigation to create models that represent the fracture geometry of the structure. The better the acquired information available, the better the stochastic analysis that determines the engineering applications and designs that can be carried out. Therefore, it is important to use instruments that can capture fracture distribution characteristics such as fracture intensity, fracture orientation, spatial distribution, fracture length, fracture aperture, and size. This study provides a detailed review of the recent advances in the application of a DFN for modelling jointed rock masses in different engineering applications. The paper shows the principles of modelling in a DFN, including various data-capturing methodologies, and the general application of DFN in various fields. Several case studies where the DFN method was applied are presented in the paper. These include evaluation of slope in an open pit mine, modelling of discontinuity in tunneling, stability evaluation of coal seam longwall, the design of high-level radioactive waste, prediction of groundwater flow, fracturing of petroleum reservoirs, and geothermal cracking of shale gas in the coal bed. However, despite the versatility of the DFN technique, there are still some limitations and challenges to the integration of complexities encountered in rock masses within DFN models.						Ogunsola, Nafiu Olanrewaju/0000-0003-0341-9352														2673-4117				MAR	2023	4	1					174	205		10.3390/eng4010011	http://dx.doi.org/10.3390/eng4010011													WOS:001204357100001
J	Liu, Y; Yang, HY; Zhao, YF; Zheng, GL				Liu, Yuan; Yang, Huiyuan; Zhao, Yaoyao Fiona; Zheng, Guolei			A heterogeneous lattice structure modeling technique supported by multiquadric radial basis function networks	JOURNAL OF COMPUTATIONAL DESIGN AND ENGINEERING												With the rapid advancement of the multimaterial additive manufacturing (AM) technology, the heterogeneous lattice structures (HLSs) comprising the multiphase materials with gradual variations have become feasible and accessible to the industry. However, the multimaterial AM capabilities have far outpaced the modeling capability of design systems to model and thus design novel HLSs. To further expand the design space for the utilization of AM technology, this paper proposes a method for modeling HLS with complex geometries and smooth material transitions. The geometric modeling and material modeling problems are formulated in a rigorous and computationally effective manner. The geometric complexity of HLS is significantly reduced by a semi-analytical unit cell decomposition strategy that is applied to split HLS into material units: struts and connectors. The smooth material transitions of the connector associated with multimaterial struts are realized by interpolating the discrete material property values defined at control points using a multiquadric radial basis function network.					Yang, Huiyuan/AAX-5521-2021	Yang, Huiyuan/0000-0003-0517-5187; Zheng, Guolei/0009-0006-4306-4727														2288-5048				FEB	2022	9	1					68	81		10.1093/jcde/qwab069	http://dx.doi.org/10.1093/jcde/qwab069													WOS:000742024000004
J	Singh, M; Singh, ML				Singh, Maninder; Singh, Maninder Lal			A novel algorithm to integrate synchronous digital hierarchy networks into Optical Transport Network using mixed line rates	OPTIK												In this era of high data transfer speeds and new age technologies, Optical Transport Network (OTN) along with its newly introduced Optical Transport Hierarchy (OTH) has provided a lease of life to legacy low rate networks. It has provided a common backbone for multiple data rates to coexist on same fiber along with the enhanced transmission reach. The cost effective Optical Transport Network design has always been a complex issue due to the presence of multiple variables like number of fibers on each link, available data rates on each fiber, the wavelength count, transmission reach at each data rate, etc. In this paper an Integer Linear Programming (ILP) model has been presented to solve Routing problem for Synchronous Digital Hierarchy (SDH) over OTN over DWDM design. Optical Transport Hierarchy (OTH) has been used to integrate heterogenous SDH/SONET operating at different rates (STM-16, STM-64 and STM-256) into a single network supporting mixed line rates. These rates can coexist in a same fiber but each rate carries different cost with it. The objective function aims at finding the least cost routing solution by looking at different tradeoffs between the Capital Expenditure and the operational expenditure. Certainly different variables like the number of fibers and wavelengths, transmission reach, etc. are a factor in it. A mechanism has been put to monitor the Bit Error Rate (BER) levels as well. For evaluating the ILP model, 18 Node 38 Link European Optical Network was considered as the reference model and two ordering techniques, namely, full ILP and highest rate first (HRF) were used for deriving the results. The ILP model was designed with minimum of decision variables so in spite of big reference network it converges much faster. Under the given conditions, full ILP gave least cost network whereas HRF ordering took least time for ILP to converge. (C) 2014 Elsevier GmbH. All rights reserved,					singh, maninder/IQS-3568-2023; Singh, Maninder Lal/GYD-6683-2022	Singh, Maninder Lal/0000-0001-9704-2706; Singh, Maninder/0000-0001-8242-7160													0030-4026						2014	125	22					6739	6745		10.1016/j.ijleo.2014.08.062	http://dx.doi.org/10.1016/j.ijleo.2014.08.062													WOS:000344976300028
C	Zou, L; Wang, ZD; Stergioulas, LK		Luo, X; Cao, Y; Tong, Z		Zou, Lei; Wang, Zidong; Stergioulas, Lampros K.			State Estimation for a Class of Complex Networks with Event-Triggered Transmission Scheme	PROCEEDINGS OF THE 2014 20TH INTERNATIONAL CONFERENCE ON AUTOMATION AND COMPUTING (ICAC'14)					20th International Conference on Automation and Computing (ICAC)	SEP 12-13, 2014	Cranfield Univ, Cranfield, ENGLAND	Chinese Automat & Comp Soc, IEEE, Control Syst Soc United Kingdom, Republ Ireland Chapter, Hefei Univ	Cranfield Univ			' In this paper, the state estimation problem is investigated for a class of complex networks with the event-triggered transmission scheme. Different from the periodically triggered communication, the measurement from the sensors is transmitted to the estimator only when the so-called "event-triggered condition" is satisfied in the event-triggered transmission scheme, thereby reducing the unnecessary network traffic between the sensors and the estimator. Attention is focused on the analysis and design of the estimator subject to the predetermined event-triggered transmission scheme such that the estimation error is bounded in mean square. Sufficient conditions are obtained for the existence of admissible estimators. The desired estimator gain matrices is derived via solving a convex problem based on Lyapunov theory combined with the stochastic analysis approach. A numerical example is given to illustrate the effectiveness of the results.					Stergioulas, Lampros/GRR-1618-2022; Zou, Lei/B-4980-2013; Wang, Zidong/H-1523-2011	Wang, Zidong/0000-0002-9576-7401; Zou, Lei/0000-0002-0409-7941															978-1-909522-02-2				2014							289	+																WOS:000349180700054
J	Luo, B; Yang, Y; Wu, HN; Huang, TW				Luo, Biao; Yang, Yin; Wu, Huai-Ning; Huang, Tingwen			Balancing Value Iteration and Policy Iteration for Discrete-Time Control	IEEE TRANSACTIONS ON SYSTEMS MAN CYBERNETICS-SYSTEMS												The optimal control problem of discrete-time nonlinear systems depends on the solution of the Bellman equation. In this paper, an adaptive reinforcement learning (RL) method is developed to solve the complex Bellman equation, which balances value iteration (VI) and policy iteration (PI). By adding a balance parameter, an adaptive RL integrates VI and PI together, which accelerates VI and avoids the need of an initial admissible control. The convergence of the adaptive RL is proved by showing that it converges to the Bellman equation. Subsequently, the adaptive RL is realized by using the neural network (NN) approximation for value function and a least-squares scheme is developed for updating NN weights. Then, the convergence of NN-based adaptive RL is proved with considering NN approximation error. To further improve its performance, an adaptive rule is developed for tuning balance parameter in adaptive RL iteration by iteration. Finally, the effectiveness of the adaptive RL is validated with simulation studies.					Wu, Huai-Ning/K-7466-2012; Huang, Tingwen/K-1367-2013	Huang, Tingwen/0000-0001-9610-846X; Wu, Huai-Ning/0000-0002-4366-5147													2168-2216	2168-2232				NOV	2020	50	11					3948	3958		10.1109/TSMC.2019.2898389	http://dx.doi.org/10.1109/TSMC.2019.2898389													WOS:000578826300002
J	Afzal, H; Mufti, MR; Awan, I; Yousaf, M				Afzal, Humaira; Mufti, Muhammad Rafiq; Awan, Irfan; Yousaf, Muhammad			Performance analysis of radio spectrum for cognitive radio wireless networks using discrete time Markov chain	JOURNAL OF SYSTEMS AND SOFTWARE												Cognitive radio (CR) arises as an important technique for wireless network with the aim to provide better utilization of radio spectrum, which is being utilized sporadically in some areas. IEEE 802.22 wireless regional area network (WRAN) is the first standard for CR technology designed to opportunistically utilize the unused or under-utilized TV bands. A WRAN cell normally consists of a number of customer premises equipments (CPEs)/CR users and a base station (BS) having master/slave architecture. When a CPE is powered on, it first attempts to associate with the BS. In this paper, a discrete time Markov chain model (DTMC) is presented to show the association process of CPEs with the BS. To the best of our knowledge, this paper is the first in which DTMC Model is analyzed and investigated for WRAN. Using this model, various parameters such as association time, expected return time to the respective backoff stage, first passage time, etc., are derived. Finally, the evaluation results are provided to analyze the system's performance. (C) 2019 Elsevier Inc. All rights reserved.					Mufti, Muhammad Rafiq/AAD-1592-2019; Yousaf, Muhammad/S-8378-2019	Mufti, Muhammad Rafiq/0000-0002-1267-5510; Yousaf, Muhammad/0000-0002-7210-9529													0164-1212	1873-1228				MAY	2019	151						1	7		10.1016/j.jss.2019.01.053	http://dx.doi.org/10.1016/j.jss.2019.01.053													WOS:000462105200001
J	Ong, JJ; Ijemaru, G; Ang, LM; Seng, KP; Kong, JH; Wong, YW				Ong, Jia Jan; Ijemaru, Gerald; Ang, Li-Minn; Seng, Kah Phooi; Kong, Jia Hao; Wong, Yee Wan			A low-complexity DWT module and CRS minimal instruction set computer architecture for wireless visual sensor networks	INTERNATIONAL JOURNAL OF AD HOC AND UBIQUITOUS COMPUTING												Transmitting cost, processing complexity and data security are three important elements in wireless visual sensor networks (WVSNs). This paper presents a complete low-complexity processing system that performs data compression, data correction and data encryption. In this system, the discrete wavelet transform (DWT) first decomposes the original image into DWT coefficients to ensure low transmitting cost, then the coefficients are encrypted using the Cauchy Reed Solomon CRS(20,16) coding scheme to ensure data security. A CRS minimal instruction set computer architecture with a DWT filtering module is proposed to perform the compression, encryption and error correction encoding in a low-complexity processing system. The proposed system is then implemented in a field programmable gated array (FPGA) to demonstrate the feasibility of the proposed system for implementation in WVSNs. Results on a Xilinx Spartan FPGA show that the proposed system requires a lower implementation complexity of 2536 slices as compared to other existing systems such as Crypto-Processor (4828 slices) and SPIHT CRS MISC (5017 slices).					ang, li-minn/AAG-5986-2020; Ijemaru, Gerald K/AAB-5600-2020	ang, li-minn/0000-0002-2402-7529; Ijemaru, Gerald K/0000-0001-5146-6829; Ong, Jia Jan/0000-0002-7199-1003													1743-8225	1743-8233					2019	30	2					73	90		10.1504/IJAHUC.2019.097628	http://dx.doi.org/10.1504/IJAHUC.2019.097628													WOS:000459619400002
C	Kim, JW; Cho, HH; Mun, GJ; Seo, JH; Noh, BN; Kim, YM			IEEE Comp Soc	Kim, Jeong-Wook; Cho, Hyug-Hyun; Mun, Gil-Jong; Seo, Jae-Hyun; Noh, Bong-Nam; Kim, Yong-Min			Experiments and countermeasures of security vulnerabilities on next generation network	PROCEEDINGS OF FUTURE GENERATION COMMUNICATION AND NETWORKING, WORKSHOP PAPERS, VOL 2					International Conference on Future Generation Communication Networking	DEC 06-08, 2007	Jeju Isl, SOUTH KOREA					IPv6 is the next generation protocol designed by the IETF to replace the current version Internet Protocol, IPv4. It is difficult to translate immediately from IPv4 to IPv6 because of financial and technical problems. So mixed IPv4/IPv6 network is expected to be formed IPv6 is more secure than IPv4, but IPv6 still has many security vulnerabilities that are not only the same on IPv4 but also the new. This paper describes the security vulnerabilities on IPv6 and IPv4/IPv6 network that are difference and new features in comparison to IPv4, and some possible solutions for security vulnerabilities on IPv6 and mixed IPv4/IPv6 network. Finally, this paper describes the scenarios of security vulnerabilities about the routing header and fragment header of IPv6, and source spoofing on DSTM, also the result of the experiments that are firewall evasion, DoS on native IPv6 network and DoS on DSTM.																									2007							562	+																WOS:000252885900109
J	Su, L; Fan, C				Su, Lei; Fan, Cheng			Static output feedback synchronization for Markov jump complex dynamical networks with time-varying delay	JOURNAL OF THE FRANKLIN INSTITUTE-ENGINEERING AND APPLIED MATHEMATICS												This paper focuses on the static output feedback synchronization problem of Markov jump complex dynamic networks with time-varying delays. First, a Markov process is introduced to model random mutation phenomena among topologies of complex dynamic networks. Then, a sampling controller is designed to address practical needs. At the same time, some sufficient conditions are provided to enable the system to meet a mixed H-infinity/passive performance index. Moreover, the article adopted a free weight matrix combined with a novel decoupling method, which removes the equality constraints, the requirement on the rank of the output matrix, and the use of some inequalities. Finally, the effectiveness of the theoretical framework in this paper is demonstrated through a set of numerical examples and their application in image encryption.						Fan, Cheng/0009-0001-9403-293X													0016-0032	1879-2693				MAR	2024	361	5							106684	10.1016/j.jfranklin.2024.106684	http://dx.doi.org/10.1016/j.jfranklin.2024.106684		FEB 2024											WOS:001198348600001
J	Li, Y; Xiao, Y; Gang, JL; Yu, QJ				Li, Yang; Xiao, Yao; Gang, Jialin; Yu, Qingjun			An Efficient Bidirectional Point Pyramid Attention Network for 3D Point Cloud Completion	APPLIED SCIENCES-BASEL												Point cloud completion is a necessary task in real-world applications of recovering a complete geometry from missing regions of 3D objects. Furthermore, model efficiency is of vital importance in computer vision. In this paper, we present an efficient encoder-decoder network that predicts missing point clouds on the basis of incomplete point clouds. There are several advantages to this approach. First, a Mixed Attention Module (MAM) was implemented to obtain the correlational information of points. Second, the proposed Bidirectional Point Pyramid Attention Network (BiPPAN) can achieve simple and fast multiscale feature fusion to capture important features. Lastly, the designed encoder-decoder framework comprises skip connections to capture long-distance dependencies and structural information. We can conclude from the results of the experiments that the proposed network is an efficient and effective method to accomplish point cloud completion tasks.					Yu, Qing/KIG-5023-2024															2076-3417				APR	2023	13	8							4897	10.3390/app13084897	http://dx.doi.org/10.3390/app13084897													WOS:000979104500001
J	Assis, KDR; dos Santos, AF; Almeida, RC Jr; de Oliveira, TMA; Vieira, RA; Mesquita, LAJ; Correia, FP; Pereira, HA				Assis, Karcius D. R.; dos Santos, Alex F.; Almeida Jr, Raul C.; de Oliveira, Thiale M. A.; Vieira, Rafael A.; Mesquita, Leonardo A. J.; Correia, Felipe P.; Pereira, Helder A.			Hybrid strategy for routing, modulation and spectrum assignment in elastic optical networks	OPTICAL AND QUANTUM ELECTRONICS												In this paper, we propose a novel hybrid strategy that combines mixed integer linear programming (MILP) formulation with different alternative routing approaches that is capable of solving, simultaneously, the routing, modulation format and spectrum assignment problem in the design of elastic optical networks. We extend our proposal to a path-link formulation that, although it is not guaranteed to find the optimal solution, it has shown reasonable solutions within inferior simulation time, allowing it to be used in not very short networks. We also compare our proposal with another MILP formulation and three adapted heuristics, all available in the literature. The results show the benefits of our proposal considering diverse simulation scenarios and different number of modulation formats over 19 realistic networks in terms of simulation run time and maximum number of used set of slots.					Pereira, Helder A./I-6004-2015; Assis, Karcius/J-6128-2014; de Andrade Almeida Júnior, Raul Camelo/O-2543-2017	Pereira, Helder A./0000-0003-4232-9317; Assis, Karcius/0000-0002-9424-8810; de Andrade Almeida Júnior, Raul Camelo/0000-0003-2047-7167													0306-8919	1572-817X				NOV	2021	53	11							611	10.1007/s11082-021-03273-4	http://dx.doi.org/10.1007/s11082-021-03273-4													WOS:000707057500003
J	Zile, M				Zile, Mehmet			Design and Implementation of Wind Speed/Solar Radiation Hybrid Energy Station Connected with the Network	JOURNAL OF ENGINEERING RESEARCH												In this study, a new hybrid power plant is designed to convert solar and wind energy into electricity. Wind speed and solar radiation measurements were made in the different sections of Mersin Province. In the designed power plant, the energy obtained by tracing the direction of the sun and the wind is stored in accumulator groups. As soon as the accumulator groups are full, the generated energy is either transferred directly to the plateau houses or transferred to the network to produce a continuous energy production. This provides a continuous power flow between the power plant and the network. For this purpose, two boost converters were built to connect the electric power from the wind turbine and the solar panels. The boost converters are designed to operate parallel to each other and to keep the output power continuously at the maximum level. Both converters are controlled via a micro controller. It is demonstrated by this work how to make and select the location of high efficiency wind-solar hybrid power plant anywhere in the world. This designed and implemented power plant generated energy can be stored and energy surplus to the existing interconnection system can be transferred to obtain financial gain.																			2307-1877	2307-1885				DEC	2019	7	4					203	214																WOS:000503407000012
J	WAGNER, BJ				WAGNER, BJ			SAMPLING DESIGN METHODS FOR GROUNDWATER MODELING UNDER UNCERTAINTY	WATER RESOURCES RESEARCH												A sampling network design model is presented that evaluates the trade-off between the varying costs of different types of data and the contribution of those data to improving model reliability. The methodology couples parameter-estimate and model-prediction uncertainty analyses with optimization to identify the mix of hydrogeologic information (e.g., head, concentration, and/or hydraulic conductivity measurement locations) that will minimize model prediction uncertainty for a given data collection budget. Two alternative optimization algorithms are presented and compared: a branch-and-bound algorithm and a genetic algorithm. A series of synthetic examples are presented to demonstrate the adaptability of the methodology to different sampling scenarios. The examples reveal two important properties of this network design problem. First, model-parameter and model-prediction uncertainty analyses are important components of the network design methodology because they provide a natural framework for evaluating the cost/information trade-off for different types of data and different sampling network designs. Second, the genetic algorithm can identify near-optimal solutions for a small fraction of the computational effort needed to determine the globally optimal solutions of the branch-and-bound algorithm.																			0043-1397					OCT	1995	31	10					2581	2591		10.1029/95WR02107	http://dx.doi.org/10.1029/95WR02107													WOS:A1995RX71500020
