PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Zhang, YN; Huang, HC; Yang, M; Li, J				Zhang, Yunong; Huang, Huanchang; Yang, Min; Li, Jian			Discrete-time formulation, control, solution and verification of pendulum systems with zeroing neural dynamics	THEORETICAL COMPUTER SCIENCE												As a typical kind of nonlinear system, pendulum systems have drawn attention of numerous researchers for a very long time. This paper focuses mainly on dealing with the discrete-time tracking control problem of both the simple pendulum system and inverted-pendulum-on-a-cart (IPOAC) system. Based on zeroing neural dynamics (ZND), controllers of z2 type are designed respectively for the effective tracking control of the above two pendulum systems. Then, with the aim of possible digital hardware implementation, a 4-node discretization (4ND) formula, which is of square precision in terms of truncation error, is employed to discretize the continuous-time pendulum systems with high precision (i.e., with discretization error being proportional to the cube of the sampling gap). By comparing with Euler-type discretization, simulative results further substantiate the feasibility, accuracy and superiority of the discrete-time control of both the simple pendulum system and IPOAC system with the 4ND formula. (C) 2019 Elsevier B.V. All rights reserved.					ZHANG, YUTING/HOH-4131-2023; Zhang, Yuting/JRW-3937-2023	Yang, Min/0000-0003-3397-2300													0304-3975	1879-2294				MAY 12	2020	817						33	43		10.1016/j.tcs.2019.06.027	http://dx.doi.org/10.1016/j.tcs.2019.06.027													WOS:000524287900005
J	Mu, CX; Zhang, Y; Wang, K				Mu, Chaoxu; Zhang, Yong; Wang, Ke			Observer-Based Adaptive Control of Uncertain Non in it Systems Via Neural Networks	IEEE ACCESS												In this paper, a novel observer-based control strategy is proposed for a class of uncertain continuous-time nonlinear systems based on the Hamilton-Jacobi-Bellman (HJB) equation. Due to the complexity of nonlinear systems, the approximately optimal control for affine uncertain continuous-time nonlinear systems is pursued. Considering that only the output variables can be measured in the control practice, the state observer is designed to reconstruct all system states by using the output variables. The observer-based policy iteration algorithm can solve the HJB equation within the adaptive dynamic programming framework for the unknown-state uncertain nonlinear systems, where a critic neural network is constructed to approximate the optimal cost function, and then, the approximate expression of the optimal control policy can be directly derived from solving the HJB equation. In addition, the stability of the whole closed-loop system is provided based on the Lyapunov analysis.					Wang, Ke/IUP-6784-2023	Wang, Ke/0000-0002-8306-1663													2169-3536						2018	6						42675	42686		10.1109/ACCESS.2018.2859263	http://dx.doi.org/10.1109/ACCESS.2018.2859263													WOS:000442404500039
C	Yao, YA; Qing, CM; Xu, XM; Wang, Y		Ren, J; Hussain, A; Zhao, H; Huang, K; Zheng, J; Cai, J; Chen, R; Xiao, Y		Yao, Yuehan; Qing, Chunmei; Xu, Xiangmin; Wang, Yang			EEG-Based Emotion Estimate Using Shallow Fully Convolutional Neural Network with Boost Training Strategy	ADVANCES IN BRAIN INSPIRED COGNITIVE SYSTEMS	Lecture Notes in Artificial Intelligence				10th International Conference on Brain Inspired Cognitive Systems (BICS)	JUL 13-14, 2019	Guangzhou, PEOPLES R CHINA					Emotion recognition using Electroencephalogram (EEG) has drawn the attention of many scholars. However, there are few studies looking into regressive approach. Actually, human affective states are continuous rather than discrete. This paper focuses on how to estimate continuous affective status from EEG recordings. A Shallow Fully Convolutional Network (SFCN) with Boost Training Strategy is proposed to estimate affective status, including Valence, Arousal, Dominance, and Liking. SFCN is presented to extract the emotional relative features automatically from preprocessed EEG instead of using hand-crafted features. With Global Average Pooling (GAP) layer, SFCN can solve the effect of unreliability of label introduced by segmented-augmentation method. Moreover, Boost Training Strategy is designed to train model with low memory cost and further improves the performance of SFCN. Experiments on DEAP dataset demonstrate the effectiveness of proposed approaches. Results show that Mean Square Error (MSE) for Valence, Arousal, Dominance, Liking are 3.9181, 3.6009, 3.4441 and 4.806, respectively.																			2945-9133	1611-3349	978-3-030-39431-8; 978-3-030-39430-1				2020	11691						55	64		10.1007/978-3-030-39431-8_6	http://dx.doi.org/10.1007/978-3-030-39431-8_6													WOS:000675430300006
J	You, L; Qiang, XY; Li, KX; Tsinos, CG; Wang, WJ; Gao, XQ; Ottersten, B				You, Li; Qiang, Xiaoyu; Li, Ke-Xin; Tsinos, Christos G.; Wang, Wenjin; Gao, Xiqi; Ottersten, Bjoern			Hybrid Analog/Digital Precoding for Downlink Massive MIMO LEO Satellite Communications	IEEE TRANSACTIONS ON WIRELESS COMMUNICATIONS												Massive multiple-input multiple-output (MIMO) is promising for low earth orbit (LEO) satellite communications due to the potential in enhancing the spectral efficiency. However, the conventional fully digital precoding architectures might lead to high implementation complexity and energy consumption. In this paper, hybrid analog/digital precoding solutions are developed for the downlink operation in LEO massive MIMO satellite communications, by exploiting the slow-varying statistical channel state information (CSI) at the transmitter. First, we formulate the hybrid precoder design as an energy efficiency (EE) maximization problem by considering both the continuous and discrete phase shift networks for implementing the analog precoder. The cases of both the fully and the partially connected architectures are considered. Since the EE optimization problem is nonconvex, it is in general difficult to solve. To make the EE maximization problem tractable, we apply a closed-form tight upper bound to approximate the ergodic rate. Then, we develop an efficient algorithm to obtain the fully digital precoders. Based on which, we further develop two different efficient algorithmic solutions to compute the hybrid precoders for the fully and the partially connected architectures, respectively. Simulation results show that the proposed approaches achieve significant EE performance gains over the existing baselines, especially when the discrete phase shift network is employed for analog precoding.					You, Li/O-3244-2015; Li, Ke-Xin/AAG-5874-2021; Gao, Xiqi/HZI-7015-2023; Ottersten, Bjorn/AAF-9147-2019; Ottersten, Bjorn/G-1005-2011	You, Li/0000-0001-8600-1423; Li, Ke-Xin/0000-0002-2337-2427; Gao, Xiqi/0000-0001-9107-6593; Ottersten, Bjorn/0000-0003-2298-6774													1536-1276	1558-2248				AUG	2022	21	8					5962	5976		10.1109/TWC.2022.3144472	http://dx.doi.org/10.1109/TWC.2022.3144472													WOS:000841840300021
J	Carlo, HJ; David, V; Salvat-Dávila, GS				Carlo, Hector J.; David, Victor; Salvat-Davila, Gabriela S.			Transportation-location problem with unknown number of facilities	COMPUTERS & INDUSTRIAL ENGINEERING												The traditional transportation-location problem seeks to determine the location of m new capacitated facilities in continuous space and the level of interaction between these new facilities and existing facilities to minimize the total fixed and variable costs. This paper studies a variant of the transportation location problem where the number of new facilities is also a decision variable. The problem has practical applications for designing large distribution networks. Several non-linear mixed integer formulations are presented in order to understand the intrinsic complexity of the problem. Given that the problem is NP hard, a decomposition heuristic (DH) and a simulated annealing-based heuristic (SA) are developed based on the mathematical structure of the problem and compared via experimentation. It is found that both heuristics find the same solution for 40 internally generated problems. Three new benchmark problems are presented and an upper bound is provided. (C) 2017 Elsevier Ltd. All rights reserved.					Carlo, Hector J/B-1631-2012	Carlo, Hector/0000-0003-4297-085X													0360-8352	1879-0550				OCT	2017	112						212	220		10.1016/j.cie.2017.08.003	http://dx.doi.org/10.1016/j.cie.2017.08.003													WOS:000413126700017
J	Yang, XM; Li, TS; Wu, Y; Wang, Y; Long, Y				Yang, Ximing; Li, Tieshan; Wu, Yue; Wang, Yang; Long, Yue			Fault estimation and fault tolerant control for discrete-time nonlinear systems with perturbation by a mixed design scheme	JOURNAL OF THE FRANKLIN INSTITUTE-ENGINEERING AND APPLIED MATHEMATICS												This paper focuses on the observer-based fault-tolerant control problem for the discrete-time nonlinear systems with the perturbation and the fault signals. First, the nonlinear term with perturbation is put into the local nonlinear part so that the nonlinear system with perturbation can be described as an interval type-1 (IT1) T-S fuzzy system. Then, based on the unknown input observer technology, the IT1 T-S fuzzy fault estimation (FE) observer scheme is presented to obtain the real-time FE information and decouple the local nonlinear part from the estimation error system, where the design complexity and the computational burden are reduced simultaneously. Second, based on the real-time FE information, an FE-based interval type-2 (IT2) T-S fuzzy fault-tolerant control scheme is presented to achieve the compensation for the influence of the fault signal and the stabilization for the system. Different from the traditional methods, a mixed design scheme, which is based on the IT1 T-S fuzzy fault estimation observer method and the IT2 T-S fuzzy fault-tolerant controller method, is proposed in this paper. This strategy can not only reduce the computational burden, but also obtain a less conservative result. Finally, the effectiveness of the mixed design approach is illustrated by an example. (c) 2020 The Franklin Institute. Published by Elsevier Ltd. All rights reserved.					liu, xq/JDW-2596-2023; Li, Tieshan/E-6885-2015	Li, Tieshan/0000-0003-0474-953X; Yang, Ximing/0000-0001-8838-5926													0016-0032	1879-2693				FEB	2021	358	3					1860	1887		10.1016/j.jfranklin.2020.12.024	http://dx.doi.org/10.1016/j.jfranklin.2020.12.024		FEB 2021											WOS:000669967100008
J	Yadegari, E; Alem-Tabriz, A; Zandieh, M				Yadegari, E.; Alem-Tabriz, A.; Zandieh, M.			A memetic algorithm with a novel neighborhood search and modified solution representation for closed-loop supply chain network design	COMPUTERS & INDUSTRIAL ENGINEERING												Stringent pressures from environmental requirements have forced plants to face a commencing problem, which is to improve strategies to configure forward and reverse supply chains simultaneously. With this aim, many mathematical models and solution approaches have been developed in the literature. In this paper, to tackle such problems, a memetic algorithm (MA) with an extended priority-based (EPb) encoding/decoding method based on a flexible combinatorial neighborhood search (NS) strategy is developed. Moreover, to avoid time-consuming repair process in discrete solution representation, a technique to convert the discrete representation to a continuous one is proposed. Finally, to speed up the proposed algorithm, a multi-start simulation annealing (MSA) is embedded to the MA. To assess the quality of the novel hybrid memetic algorithm (HMA), test problems from the small size for accuracy to the real size for efficiency are presented. The results are first compared with commercial solvers and then compared with other genetic algorithms (GAs) and MAs in the literature with different solution encoding/decoding methods and operators. All algorithms are applied for a closed-loop supply chain network design (CLSCND) which deals with locating facilities as well as assigning product flows and inventory costs in a multi period environment. The results demonstrate the high quality of the proposed HMA.					Yadegari, Ehsan/N-6250-2018; Zandieh, Mostafa/A-9651-2019	Yadegari, Ehsan/0000-0001-8877-9853; Zandieh, Mostafa/0000-0003-1209-9514													0360-8352	1879-0550				FEB	2019	128						418	436		10.1016/j.cie.2018.12.054	http://dx.doi.org/10.1016/j.cie.2018.12.054													WOS:000458221900032
J	Detenbeck, NE; Cincotta, DA				Detenbeck, Naomi E.; Cincotta, Daniel A.			Comparability of a regional and state survey: effects on fish IBI assessment for West Virginia, USA	HYDROBIOLOGIA												Probability-based survey designs are now being investigated to allow condition to be assessed for a discrete population of watershed management units and to infer probability of impairment to other unsampled watersheds. Results can be used to focus further monitoring and restoration efforts. Fish community data and index of biotic integrity (IBI) development were compared between the 1993 and 1998 Environmental Monitoring and Assessment Program Mid-Atlantic Integrated Assessment (EMAP-MAIA) survey and a West Virginia Regional EMAP (WV REMAP) survey conducted in 2001-2002. Both designs were based on probability surveys, but the EMAP design treated streams as a continuous linear network comprising an infinite population of points, while the REMAP design used a discrete set of watershed outlets as defined by 12-digit Hydrologic Cataloging Units (HUC12) as the sample population. The comparability of the watershed-based WV REMAP survey design results with the linear network-based EMAP-MAIA survey results for West Virginia was affected by the different size range of watershed areas included in each target population. Once similar watershed area ranges were considered by narrowing the size range included in the West Virginia EMAP-MAIA data set, virtually identical cumulative distribution functions for fish IBI scores were obtained. The reduced variability in reference conditions obtained by applying a restricted range of watershed areas allowed us to detect and correct for ecoregional differences in fish IBI metrics and scores, after excluding the biogeographically distinct Potomac River drainage basin located in the Central Appalachian Ridge and Valley Ecoregion.																			0018-8158	1573-5117				MAY	2008	603						279	300		10.1007/s10750-008-9278-3	http://dx.doi.org/10.1007/s10750-008-9278-3													WOS:000254088900021
J	Hare, W; Hossain, S; Lucet, Y; Rahman, F				Hare, Warren; Hossain, Shahadat; Lucet, Yves; Rahman, Faisal			Models and strategies for efficiently determining an optimal vertical alignment of roads	COMPUTERS & OPERATIONS RESEARCH												Selecting an optimal vertical alignment while satisfying safety and design constraints is an important task during road construction. The amount of earthwork operations depends on the design of the vertical alignment, so a good vertical alignment can have a profound impact on final construction costs. In this research, we improve the performance of a previous mixed-integer linear programming model, and we propose a new quasi-network flow model. Both models use a piecewise quadratic curve to compute the minimum cost vertical alignment and take earthwork operations into account. The models consider several features such as side-slopes, and physical blocks in the terrain. In addition to improving the precision, we propose several techniques that speed up the search for a solution, so that it is possible to make interactive design tools. We report numerical tests that validate the accuracy of the models, and reduce the calculation time. (C) 2013 Elsevier Ltd. All rights reserved.					Rahman, Faisal/KOF-4678-2024	Rahman, Faisal/0000-0002-7946-0311													0305-0548	1873-765X				APR	2014	44						161	173		10.1016/j.cor.2013.11.005	http://dx.doi.org/10.1016/j.cor.2013.11.005													WOS:000331498900014
J	Luong, P; Gagnon, F; Despins, C; Tran, LN				Phuong Luong; Gagnon, Francois; Despins, Charles; Le-Nam Tran			Optimal Joint Remote Radio Head Selection and Beamforming Design for Limited Fronthaul C-RAN	IEEE TRANSACTIONS ON SIGNAL PROCESSING												This paper considers the downlink transmission of cloud-radio access networks (C-RANs) with limited fronthaul capacity. We formulate a joint design of remote radio head (RRH) selection, RRH-user association, and transmit beamforming for simultaneously optimizing the achievable sum rate and total power consumption, using the multiobjective optimization concept. Due to the nonconvexity of perfronthaul capacity constraints and introduced binary selection variables, the formulated problem lends itself to a mixed-integer nonconvex program, which is generally non-deterministic polynomial-time hard. Motivated by powerful computing capability of C-RAN and for benchmarking purposes, we propose a branch and reduce and bound-based algorithm to attain a globally optimal solution. For more practically appealing approaches, we then propose three iterative low-complexity algorithms. In the first method, we iteratively approximate the continuous nonconvex constraints by convex conic ones using successive convex approximation framework. More explicitly, the problem obtained at each iteration is a mixed-integer second-order cone program (MI-SOCP) for which dedicated solvers are available. In the second method, we first relax the binary variables to be continuous to arrive at a sequence of SOCPs and then perform a postprocessing procedure on the relaxed variables to search for a high-performance solution. In the third method, we solve the considered problem in view of sparsity-inducing regularization. Numerical results show that our proposed algorithms converge rapidly and achieve near-optimal performance as well as outperform the known algorithms.					Gagnon, François/E-1923-2013; Tran, Le-Nam/I-3274-2018	Tran, Le-Nam/0000-0002-9317-9980													1053-587X	1941-0476				NOV 1	2017	65	21					5605	5620		10.1109/TSP.2017.2739102	http://dx.doi.org/10.1109/TSP.2017.2739102													WOS:000409067700005
J	Wen, SP; Zeng, ZG; Huang, TW				Wen, Shiping; Zeng, Zhigang; Huang, Tingwen			Observer-based <i>H</i><sub>∞</sub> fuzzy control for discrete-time Takagi-Sugeno fuzzy mixed delay systems with random packet losses and multiplicative noises	INTERNATIONAL JOURNAL OF SYSTEMS SCIENCE												This paper investigates the observer-based H-infinity fuzzy control problem for a class of discrete-time fuzzy mixed delay systems with random communication packet losses and multiplicative noises, where the mixed delays comprise both discrete time-varying and distributed delays. The random packet losses are described by a Bernoulli distributed white sequence that obeys a conditional probability distribution, and the multiplicative disturbances are in the form of a scalar Gaussian white noise with unit variance. In the presence of mixed delays, random packet losses and multiplicative noises, sufficient conditions for the existence of an observer-based fuzzy feedback controller are derived, such that the closed-loop control system is asymptotically mean-square stable and preserves a guaranteed H-infinity performance. Then a linear matrix inequality approach for designing such an observer-based H-infinity fuzzy controller is presented. Finally, a numerical example is provided to illustrate the effectiveness of the developed theoretical results.					Wen, Shiping/IWM-0299-2023; Zeng, Zhigang/A-1794-2013; Wen, Shiping/ABE-6552-2020; Huang, Tingwen/K-1367-2013; Zeng, Zhigang/AAC-4641-2019; Zeng, Zhigang/A-2816-2011	Huang, Tingwen/0000-0001-9610-846X; Zeng, Zhigang/0000-0003-4587-3588													0020-7721	1464-5319				JAN 2	2015	46	1					159	169		10.1080/00207721.2013.775390	http://dx.doi.org/10.1080/00207721.2013.775390													WOS:000344245000012
J	Warren, JP; Miles, DE; Kapur, N; Wilcox, RK; Beales, PA				Warren, James P.; Miles, Danielle E.; Kapur, Nikil; Wilcox, Ruth K.; Beales, Paul A.			Hydrodynamic Mixing Tunes the Stiffness of Proteoglycan-Mimicking Physical Hydrogels	ADVANCED HEALTHCARE MATERIALS												Self-assembling hydrogels are promising materials for regenerative medicine and tissue engineering. However, designing hydrogels that replicate the 3-4 order of magnitude variation in soft tissue mechanics remains a major challenge. Here hybrid hydrogels are investigated formed from short self-assembling beta-fibril peptides, and the glycosaminoglycan chondroitin sulfate (CS), chosen to replicate physical aspects of proteoglycans, specifically natural aggrecan, which provides structural mechanics to soft tissues. Varying the peptide:CS compositional ratio (1:2, 1:10, or 1:20) can tune the mechanics of the gel by one to two orders of magnitude. In addition, it is demonstrated that at any fixed composition, the gel shear modulus can be tuned over approximately two orders of magnitude through varying the initial vortex mixing time. This tuneability arises due to changes in the mesoscale structure of the gel network (fibril width, length, and connectivity), giving rise to both shear-thickening and shear-thinning behavior. The resulting hydrogels range in shear elastic moduli from 0.14 to 220 kPa, mimicking the mechanical variability in a range of soft tissues. The high degree of discrete tuneability of composition and mechanics in these hydrogels makes them particularly promising for matching the chemical and mechanical requirements of different applications in tissue engineering and regenerative medicine.					Beales, Paul/E-2194-2013	Beales, Paul/0000-0001-9076-9793; Kapur, Nikil/0000-0003-1041-8390; Miles, Danielle/0000-0003-0898-4983													2192-2640	2192-2659				JUN	2021	10	11							2001998	10.1002/adhm.202001998	http://dx.doi.org/10.1002/adhm.202001998		MAY 2021						33943034					WOS:000646677400001
J	Kuzbakov, Y; Ljubic, I				Kuzbakov, Yerlan; Ljubic, Ivana			New formulations for two location problems with interconnected facilities	EUROPEAN JOURNAL OF OPERATIONAL RESEARCH												This paper studies two location problems with interconnected facilities. In the first problem, all customers need to be served by open facilities, and in the second (covering) variant a penalty is imposed for customers that cannot receive the service. Compared to the standard facility location setting, an additional constraint is imposed asking that all open facilities are interconnected, i.e., all open facilities need to be within a given radius of each other. These problems combine classical facility location aspects with network design, and we exploit this link to derive new mixed integer programming models. The strength of these models is investigated both theoretically and empirically. An extensive computational study is conducted on a set of benchmark instances from the literature, in which branch-and-cut, Benders decomposition and compact models are assessed in terms of the runtime and the resulting gaps.					Ljubic, Ivana/AAH-2184-2021	Ljubic, Ivana/0000-0002-4834-6284													0377-2217	1872-6860				APR 1	2024	314	1					51	65		10.1016/j.ejor.2023.09.030	http://dx.doi.org/10.1016/j.ejor.2023.09.030		DEC 2023											WOS:001139692700001
J	Wu, DQ; Zhang, YN				Wu, Dongqing; Zhang, Yunong			Discrete-time ZNN-based noise-handling ten-instant algorithm solving Yang-Baxter-like matrix equation with disturbances	NEUROCOMPUTING												Time-variant Yang-Baxter-like matrix equation (YBLME) with the disturbances of noises is the hotspot in various scientific disciplines. The existing research, either can not handle the noise, or rely on the build-in numerical algorithm provided by MATLAB. Therefore, it is necessary to further study the digital-computer discrete solution of this problem. In this paper, the authors propose a noise-handling ten-instant discrete solution for the time-variant YBLME. By defining the matrix-form error function, Zhang neural network (ZNN) is exploited to design the continuous-time noise-handling ZNN model. For potential digital hardware (i.e., digital computer) realization, a discrete-time ZNN-based noise-handling ten-instant (DTZNH10i) algorithm, which is capable of handling three types of noises, is proposed on the basis of a Zhang time discretization (ZTD) formula. The convergence and precision of the proposed DTZNH10i algorithm are investigated and discussed. Theoretical analyses show the correctness and effectiveness of the proposed algorithm. The paper offers three examples of time-variant YBLME with disturbances of constant, linear, and bounded random noises to illustrate the efficacy and convergence of the proposed algorithm. (c) 2022 Elsevier B.V. All rights reserved.					ZHANG, YUTING/HOH-4131-2023; Wu, Dongqing/KFA-3312-2024; Zhang, Yuting/JRW-3937-2023; Zhang, Yuting/JZE-2800-2024; Li, Li/IAQ-0885-2023	Wu, Dongqing/0000-0002-3861-234X; 													0925-2312	1872-8286				JUN 1	2022	488						391	401		10.1016/j.neucom.2022.02.068	http://dx.doi.org/10.1016/j.neucom.2022.02.068		MAR 2022											WOS:000789673500001
J	Linder, J; La Fleur, A; Chen, ZB; Ljubetic, A; Baker, D; Kannan, S; Seelig, G				Linder, Johannes; La Fleur, Alyssa; Chen, Zibo; Ljubetic, Ajasja; Baker, David; Kannan, Sreeram; Seelig, Georg			Interpreting neural networks for biological sequences by learning stochastic masks	NATURE MACHINE INTELLIGENCE												Neural networks have become a useful approach for predicting biological function from large-scale DNA and protein sequence data; however, researchers are often unable to understand which features in an input sequence are important for a given model, making it difficult to explain predictions in terms of known biology. The authors introduce scrambler networks, a feature attribution method tailor-made for discrete sequence inputs. Sequence-based neural networks can learn to make accurate predictions from large biological datasets, but model interpretation remains challenging. Many existing feature attribution methods are optimized for continuous rather than discrete input patterns and assess individual feature importance in isolation, making them ill-suited for interpreting nonlinear interactions in molecular sequences. Here, building on work in computer vision and natural language processing, we developed an approach based on deep learning-scrambler networks-wherein the most important sequence positions are identified with learned input masks. Scramblers learn to predict position-specific scoring matrices where unimportant nucleotides or residues are scrambled by raising their entropy. We apply scramblers to interpret the effects of genetic variants, uncover nonlinear interactions between cis-regulatory elements, explain binding specificity for protein-protein interactions, and identify structural determinants of de novo-designed proteins. We show that scramblers enable efficient attribution across large datasets and result in high-quality explanations, often outperforming state-of-the-art methods.																				2522-5839				JAN	2022	4	1					41	+		10.1038/s42256-021-00428-6	http://dx.doi.org/10.1038/s42256-021-00428-6		JAN 2022						35966405					WOS:000746785300005
J	Xie, XH; Li, SB; Xu, BG				Xie, Xuhuan; Li, Shanbin; Xu, Bugong			Output-based event-triggered control for networked control systems: tradeoffs between resource utilisation and robustness	IET CONTROL THEORY AND APPLICATIONS												The additional threshold of a mixed event-triggering mechanism (ETM) makes it impossible to guarantee the requirement of asymptotic stability. As a consequence, it is necessary to investigate input-to-state practically stable (ISpS) which is a mild stability property. In this study, the authors firstly model the closed-loop event-triggered control system as a delayed linear parameter-varying (LPV) systems with a mixed ETM and parameter uncertainty. Then, a co-design condition in a sense of ISpS of controller gain and trigger parameters for the delayed LPV systems is obtained by employing the parameter-dependent Lyapunov-Krasovskii functionals and congruent transformation method. Moreover, based on the obtained co-design condition in a sense of ISpS, an optimisation algorithm for the tradeoffs between resource utilisation and robustness of the closed-loop system is further proposed. Finally, two numerical examples are provided to demonstrate the effectiveness of the proposed method.																			1751-8644	1751-8652				OCT 16	2018	12	15					2138	2147		10.1049/iet-cta.2018.5323	http://dx.doi.org/10.1049/iet-cta.2018.5323													WOS:000445062500014
J	Li, ZT; Guo, YQ; Gui, WH				Li, Zhitao; Guo, Yuqian; Gui, Weihua			Asymptotical feedback controllability of continuous-time probabilistic logic control networks	NONLINEAR ANALYSIS-HYBRID SYSTEMS												In this article, we study the controllability of continuous-time probabilistic logic con-trol networks (CT-PLCNs) under sampled-data feedback controls (SDFCs). First, we demonstrate that the concept of finite-time controllability with probability one for discrete-time probabilistic logic control networks cannot be generalized to CT-PLCNs. Then, we propose the concepts of asymptotical feedback reachability and asymptotical feedback controllability for CT-PLCNs. Based on the invariant subsets, we prove that a target state is asymptotically feedback reachable if and only if the target state is a control equilibrium point and any initial state has an admissible path to the target state. More-over, we introduce the concept of reachability matrix and propose an easily verifiable criterion for asymptotical feedback reachability expressed in terms of the reachability matrix. Based on these, we prove that a CT-PLCN is asymptotically feedback controllable if and only if every state is a control equilibrium point and there is an admissible path between any pair of initial and target states. The relation between controllability and stabilizability is also discussed. We prove that a CT-PLCN is asymptotically feedback controllable if and only if every state is asymptotically feedback stabilizable. For a controllable CT-PLCN, we propose an algorithm of designing a stabilizing SDFC for any given target state. Additionally, we discuss the asymptotical feedback controllability of CT-PLCNs under time-varying nonuniform SDFCs. Finally, an illustrative example is presented to explain the proposed methods and verify the controllability criteria.(c) 2022 Elsevier Ltd. All rights reserved.																			1751-570X	1878-7460				FEB	2023	47								101265	10.1016/j.nahs.2022.101265	http://dx.doi.org/10.1016/j.nahs.2022.101265		SEP 2022											WOS:000855192600001
C	Zhang, ZP; Zhao, ZP			IEEE	Zhang, Zepeng; Zhao, Ziping			Weighted Sum-Rate Maximization for Multi-Hop RIS-Aided Multi-User Communications: A Minorization-Maximization Approach	SPAWC 2021: 2021 IEEE 22ND INTERNATIONAL WORKSHOP ON SIGNAL PROCESSING ADVANCES IN WIRELESS COMMUNICATIONS (IEEE SPAWC 2021)	IEEE International Workshop on Signal Processing Advances in Wireless Communications				22nd IEEE International Workshop on Signal Processing Advances in Wireless Communications (IEEE SPAWC)	SEP 27-30, 2021	Lucca, ITALY	IEEE				The reconfigurable intelligent surface (RIS) has aroused much research attention recently due to its potential benefits in 5G and beyond wireless networks. This paper considers a general multi-hop RIS-aided multi-user communication system and the weighted sum-rate maximization problem is studied by jointly designing the active beamforming matrix at the base station and multiple phase-shift matrices at the RISs (considering both continuous and discrete phase constraints). To tackle the resulting highly nonconvex optimization problem, a problem-tailored low-complexity and globally convergent algorithm based on block minorization-maximization (BMM) is proposed. The effectiveness of the proposed BMM approach and the performance improvement gained with multi-hop RISs are both demonstrated through numerical simulations. The merits of the proposed algorithms are further illustrated by indicating their adaptivity in solving many other RIS-related system designs.																			2325-3789		978-1-6654-2851-4				2020							106	110		10.1109/SPAWC51858.2021.9593114	http://dx.doi.org/10.1109/SPAWC51858.2021.9593114													WOS:000783745500022
C	Ocampo-Martinez, C; Puig, V			IEEE	Ocampo-Martinez, Carlos; Puig, Vicenc			On Modelling Approaches for Receding-Horizon Control Design Applied to Large-Scale Sewage Systems	PROCEEDINGS OF THE 48TH IEEE CONFERENCE ON DECISION AND CONTROL, 2009 HELD JOINTLY WITH THE 2009 28TH CHINESE CONTROL CONFERENCE (CDC/CCC 2009)	IEEE Conference on Decision and Control				Joint 48th IEEE Conference on Decision and Control (CDC) / 28th Chinese Control Conference (CCC)	DEC 15-18, 2009	Shanghai, PEOPLES R CHINA	IEEE, Honeywell, Quanser, United Technologies, Googol Tech, MathWorks, Natl Instruments				In this paper, receding horizon control of large-scale sewage systems is addressed considering different modelling approaches, which include several inherent continuous/discrete phenomena (overflows in sewers and tanks) and elements (weirs) in the system. This fact results in distinct behaviours depending on the dynamic state (flow/volume) of the network. These behaviours can not be neglected nor can be modelled by a pure linear representation. In order to take into account these phenomena and elements for the design of the control strategy, a modelling approach based on piece-wise linear functions (PWLF) is proposed and compared against a hybrid modelling approach previously reported by the authors. Control performance results and associated computation times considering both modelling approaches are compared by using a real case study based on the Barcelona sewer network. Results have shown an important reduction in the computation time when the PWLF-based model is used, with an acceptable suboptimality level in the closed-loop system performance.					Ocampo-Martinez, Carlos/AAS-6800-2020; Puig, Vicenc/L-3971-2014	Ocampo-Martinez, Carlos/0000-0001-9251-6044; Puig, Vicenc/0000-0002-6364-6429													0743-1546		978-1-4244-3872-3				2009							8052	8058		10.1109/CDC.2009.5400216	http://dx.doi.org/10.1109/CDC.2009.5400216													WOS:000336893608093
