PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
C	Zhang, N; Fan, YX; He, XX			IEEE	Zhang, Ni; Fan, Yixin; He, Xiongxiong			Mixed H<sub>2</sub>/H<sub>∞</sub> Output Tracking Control for Discrete-Time Systems with Multiple Time-Varying Delays	2015 27TH CHINESE CONTROL AND DECISION CONFERENCE (CCDC)	Chinese Control and Decision Conference				27th Chinese Control and Decision Conference (CCDC)	MAY 23-25, 2015	Qingdao, PEOPLES R CHINA	IEEE Ind Elect Chapter, Qingdao Univ, IEEE Control Syst Soc, Syst Engn Soc China, Chinese Assoc Artificial Intelligence, Chinese Assoc Automat, Tech Comm Control Theory, Northeastern Univ				In this paper, mixed H-2/H-infinity output tracking control is investigated for discrete-time systems with multiple time-varying delays. Based on free-weighting matrices method and linear matrix inequality (LMI) technique, the delay-dependent sufficient condition is derived for guaranteeing the asymptotic stability and mixed H-2/H-infinity output tracking performance of the discrete-time system with multiple time-varying delays. The nonlinear matrix inequality involved in the controller design is transformed into nonlinear programming problem constrained by LMIs using the cone complementarity linearization (CCL) algorithm. Finally, the simulation results are given to demonstrate the effectiveness of the proposed methods.																			1948-9439		978-1-4799-7016-2				2015							2839	2844																WOS:000375232904034
J	Zhang, JW; Zhang, XY				Zhang, Jianwei; Zhang, Xueya			Adaptive wireless network multi-objective optimization algorithm based on image synthesis	EURASIP JOURNAL ON IMAGE AND VIDEO PROCESSING												Multi-objective optimization problems can be divided into continuous multi-objective optimization problems and discrete multi-objective optimization problems, and discrete multi-objective optimization is not universal. In practical applications, there are many discrete multi-objective optimization problems. The solution of different problems needs to design different evolutionary multi-objective algorithms according to their specific conditions. The threshold in the traditional multi-objective optimization of wireless network is a preset constant. It has relatively poor performance in the synthesis of images with different noise levels. An adaptive wireless network multi-objective optimization algorithm based on image synthesis is proposed. Based on the maximum inter class variance and maximum peak signal to noise ratio (SNR), an adaptive wireless network multi-objective optimization algorithm is established. The accuracy and noise immunity of image synthesis are also considered. In order to avoid the effect of threshold increase on algorithm efficiency, multi-objective optimization algorithm is introduced into the algorithm. Experiments show that the method proposed in this paper is accurate and robust and has good universality for the synthesis of different noise images.					jin, li/IWU-4648-2023; Li, Shuyao/JRY-8603-2023; zhan, y/ISA-2807-2023; zhang, jian/HPD-1712-2023														1687-5176	1687-5281				JUN 26	2018									50	10.1186/s13640-018-0289-3	http://dx.doi.org/10.1186/s13640-018-0289-3													WOS:000437346700001
J	Miandoabchi, E; Farahani, RZ				Miandoabchi, Elnaz; Farahani, Reza Zanjirani			Optimizing reserve capacity of urban road networks in a discrete Network Design Problem	ADVANCES IN ENGINEERING SOFTWARE												This paper addresses the problem of designing of street directions and lane additions in urban road networks, based on the concept of reserve capacity. Reserve capacity is identified by the largest multiplier applied to a given existing demand matrix, that can be allocated to a network without violating the arc capacities. Having a two-way streets base network and the allowable street lane additions, the problem is to find the optimum configuration of street directions and two-way street lane allocations, and the optimum selection of street lane addition projects, in a way that the reserve capacity of the network is maximized. The problem is considered in two variations: in the first variation no restriction is imposed on the symmetricity of lane allocations for two-way streets, and in the second variation, two-way street lane allocations are restricted to be symmetric. The proposed problems are modeled as mixed-integer bi-level mathematical problems. A hybrid genetic algorithm and an evolutionary simulated annealing algorithm are proposed to solve the models. Computational results for both problem variations are presented. (C) 2011 Elsevier Ltd. All rights reserved.					Zanjirani Farahani, Reza/KCJ-6714-2024; Miandoabchi, Elnaz/ABB-1017-2021	Zanjirani Farahani, Reza/0000-0002-7383-4714; 													0965-9978	1873-5339				DEC	2011	42	12					1041	1050		10.1016/j.advengsoft.2011.07.005	http://dx.doi.org/10.1016/j.advengsoft.2011.07.005													WOS:000296309100004
C	Dai, Z; Dai, HM			IEEE	Dai, Zhuo; Dai, Hongmei			Multi-Objective Fuzzy Design of Forestry-Paper Supply Chain Network	2015 SIXTH INTERNATIONAL CONFERENCE ON INTELLIGENT CONTROL AND INFORMATION PROCESSING (ICICIP)					IEEE Proceedings Sixth Int Conference Intelligent Control Inform Processing	NOV 26-28, 2015	Wuhan, PEOPLES R CHINA					The paper proposes a model of multi-objective forestry-paper supply chain network with risks under fuzzy environment. Minimizing the risks and the total cost of forestry supply chain network is the objective of this study. The lower semi-variance is used to measure the risks. The total cost is composed of variable cost, fixed cost, and transportation cost. Different from previous literature, an approximation method is put forward to convert a continuous fuzzy issue into discrete fuzzy issue and method of auxiliary variable is introduced to transform multi-objective problem into single-objective problem. Cplex 12.6 is used to deal with this problem. The results arc as follows. First, this model can be well solved by Cplex 12.6. Second, the structure of forestry-paper supply chain network keeps unchanged with the increase of discretization points. Third, the lower semi-variance and expected value of total cost converge with the increase of discretization points.																					978-1-4799-1717-4				2015							146	150																WOS:000380441000026
C	Liu, LM; Tong, CN; Zhang, HJ			IEEE	Liu, LM; Tong, CN; Zhang, HJ			Analysis and design of networked control systems with long delays based on Markovian jump model	PROCEEDINGS OF 2005 INTERNATIONAL CONFERENCE ON MACHINE LEARNING AND CYBERNETICS, VOLS 1-9					4th International Conference on Machine Learning and Cybernetics	AUG 18-21, 2005	Canton, PEOPLES R CHINA	IEEE Systems, Man & Cybernet TCC, Hong Kong Polytechn Univ, Hebei Univ, S China Univ Technol, Chongqing Univ, Sun Yatsen Univ, Harbin Inst Technol, Int Univ Germany				A mathematical model of Networked Control Systems (NCS) with dynamic controllers is presented when the network-induced random time-varying delays of NCS are bounded and the upper bound of which is longer than one sampling period. This paper discretizes the model of continuous-time systems, applies augmented state-space method to the model and builds a discrete-time jump system model governed by a finite state Markov process. And the necessary and sufficient conditions guaranteeing stability of the system are discussed. This paper applies interior-point algorithm to design stabilizing controllers, presents a method to get the feasible initial solution and replaces Newton direction which is generally used in the interior-point algorithm with conjugate gradient direction for simplifying the algorithm. And this improved algorithm stated above is applied effectively to the networked control system of a cart and inverted pendulum with long delays.																					0-7803-9091-1				2005							953	959																WOS:000235325601054
J	Liu, QS; Wang, J				Liu, Qingshan; Wang, Jun			<i>L</i><sub>1</sub>-Minimization Algorithms for Sparse Signal Reconstruction Based on a Projection Neural Network	IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS												This paper presents several L-1-minimization algorithms for sparse signal reconstruction based on a continuous-time projection neural network (PNN). First, a one-layer projection neural network is designed based on a projection operator and a projection matrix. The stability and global convergence of the proposed neural network are proved. Then, based on a discrete-time version of the PNN, several L-1-minimization algorithms for sparse signal reconstruction are developed and analyzed. Experimental results based on random Gaussian sparse signals show the effectiveness and performance of the proposed algorithms. Moreover, experimental results based on two face image databases are presented that reveal the influence of sparsity to the recognition rate. The algorithms are shown to be robust to the amplitude and sparsity level of signals as well as efficient with high convergence rate compared with several existing L-1-minimization algorithms.					Wang, Jun/A-2807-2011; Liu, Qingshan/A-2837-2011	Wang, Jun/0000-0002-1305-5735; 													2162-237X	2162-2388				MAR	2016	27	3					698	707		10.1109/TNNLS.2015.2481006	http://dx.doi.org/10.1109/TNNLS.2015.2481006								26513806					WOS:000372022900016
J	Ulusoy, AJ; Pecci, F; Stoianov, I				Ulusoy, Aly-Joy; Pecci, Filippo; Stoianov, Ivan			An MINLP-Based Approach for the Design-for-Control of Resilient Water Supply Systems	IEEE SYSTEMS JOURNAL												The resilience of a water distribution system is defined as its ability to maintain continuous customer supply, and can be improved by increasing its redundancy in energy and/or connectivity. This can, however, negatively impact other aspects of network performance, such as leakage management. In this article, we consider the design-for-control (DfC) problem of adding new connections (from a predefined set of candidate pipes) to water supply systems to improve their resilience to failure events while minimizing the impact on leakage management under normal operating conditions. We present a mixed-integer nonlinear programming (MINLP) formulation of the problem of optimal link addition for the minimization of average zone pressure (AZP), a surrogate measure of pressure dependent leakage. We implement a method based on spatial branch-and-bound to solve the problem on a case study network from the literature and an operational network part of an urban water system in the U.K. Finally, we validate the improvement in network resilience resulting from the addition of new connections by performing an a posteriori critical link analysis, using the hydraulic resilience measure of reserve capacity.					Pecci, Filippo/AAX-8247-2021	Pecci, Filippo/0000-0003-3200-0892													1932-8184	1937-9234				SEPT	2020	14	3					4579	4590		10.1109/JSYST.2019.2961104	http://dx.doi.org/10.1109/JSYST.2019.2961104													WOS:000566404500144
J	Raj, S; Ramachandran, R; Rajendiran, S; Cao, JD; Li, XD				Raj, Senthil; Ramachandran, Raja; Rajendiran, Samidurai; Cao, Jinde; Li, Xiaodi			PASSIVITY ANALYSIS OF UNCERTAIN STOCHASTIC NEURAL NETWORK WITH LEAKAGE AND DISTRIBUTED DELAYS UNDER IMPULSIVE PERTURBATIONS	KYBERNETIKA												In this paper, the problem of passivity analysis for a class of uncertain stochastic neural networks with mixed delays and impulsive control is investigated. The mixed delays include constant delay in the leakage term, discrete and distributed delays. The discrete delays are assumed to be time-varying and belong to a given interval, which means that the lower and upper bounds of interval time-varying delays are available. By using Lyapunov stability theory, stochastic analysis, linear matrix inequality techniques and introducing some free-weighting matrices, several novel sufficient conditions are derived to guarantee the passivity of the suggested system in the sense of mean square under two cases: with known or unknown parameters. It is believed that these results are significant and useful for the design and applications of impulsive stochastic neural networks. Finally, two numerical examples are provided to show the effectiveness of the theoretical results.					S, Senthilraj/AAT-2712-2020; Jinde, Cao/L-2658-2017; Cao, Jinde/D-1482-2012; Raja, R./Y-7657-2019	S, Senthilraj/0000-0002-2883-1864; Cao, Jinde/0000-0003-3133-7119; Raja, R./0000-0003-0830-4933													0023-5954						2018	54	1			SI		3	29		10.14736/kyb-2018-1-0003	http://dx.doi.org/10.14736/kyb-2018-1-0003													WOS:000430527200002
J	Zhuang, XC; Tian, Y; Wang, HP; Ali, SA				Zhuang, Xincheng; Tian, Yang; Wang, Haoping; Ali, Sofiane Ahmed			Neural Network Adaptive Observer design for Nonlinear Systems with Partially and Completely Unknown Dynamics Subject to Variable Sampled and Delay Output Measurement	NEUROCOMPUTING												This paper proposes a novel Neural Network Adaptive Observer (NNAO) for Nonlinear Systems with Partially and Completely Unknown Dynamics (NSPCUD), subject to variable sampled and delayed output. The method involves designing a neural network observer for partially unknown nonlinear systems with sampled and delayed outputs, using a radial basis function (RBF) neural network to approximate the system's unknown part. A new weight update algorithm is proposed, along with a closed-loop output predictor for coping with variable samples, and a closed-loop integral compensation to handle variable delay. This approach is then extended to cover completely unknown systems as well. Numerical simulations and comparisons between the proposed method and previous methods on autonomous ground vehicle models were conducted to verify the effectiveness of the proposed NNAO.						Zhuang, Xincheng/0000-0003-3103-8856													0925-2312	1872-8286				DEC 7	2023	561								126865	10.1016/j.neucom.2023.126865	http://dx.doi.org/10.1016/j.neucom.2023.126865		OCT 2023											WOS:001098274600001
C	Ramezani, P; Khorsandmanesh, Y; Björnson, E			IEEE	Ramezani, Parisa; Khorsandmanesh, Yasaman; Bjornson, Emil			A NOVEL DISCRETE PHASE SHIFT DESIGN FOR RIS-ASSISTED MULTI-USER MIMO	2023 IEEE 9TH INTERNATIONAL WORKSHOP ON COMPUTATIONAL ADVANCES IN MULTI-SENSOR ADAPTIVE PROCESSING, CAMSAP					9th IEEE International Workshop on Computational Advances in Multi-Sensor Adaptive Processing (CAMSAP)	DEC 10-13, 2023	Herradura, COSTA RICA	IEEE				Reconfigurable intelligent surface (RIS) is a newly-emerged technology that might fundamentally change how wireless networks are operated. Though extensively studied in recent years, the practical limitations of RIS are often neglected when assessing the performance of RIS-assisted communication networks. One of these limitations is that each RIS element is restricted to incur a controllable phase shift to the reflected signal from a predefined discrete set. This paper studies an RIS-assisted multi-user multiple-input multiple-output (MIMO) system, where an RIS with discrete phase shifts assists in simultaneous uplink data transmission from multiple user equipments (UEs) to a base station (BS). We aim to maximize the sum rate by optimizing the receive beamforming vectors and RIS phase shift configuration. To this end, we transform the original sum-rate maximization problem into a minimum mean square error (MMSE) minimization problem and employ the block coordinate descent (BCD) technique for iterative optimization of the variables until convergence. We formulate the discrete RIS phase shift optimization problem as a mixed-integer least squares problem and propose a novel method based on sphere decoding (SD) to solve it. Through numerical evaluation, we show that the proposed discrete phase shift design outperforms the conventional nearest point mapping method, which is prevalently used in previous works.					Björnson, Emil/AAD-4840-2019; Ramezani, Parisa/AAK-5671-2020	Björnson, Emil/0000-0002-5954-434X; Ramezani, Parisa/0000-0002-8822-6412															979-8-3503-4452-3				2023							1	5		10.1109/CAMSAP58249.2023.10403450	http://dx.doi.org/10.1109/CAMSAP58249.2023.10403450													WOS:001165162200001
J	Ko, HJ; Lee, HJ; Ko, CS				Ko, Hyun Jeung; Lee, Hee Jeon; Ko, Chang Seong			A STUDY ON THE DESIGN OF EXPRESS COURIER SERVICE NETWORK BASED ON THE CUT-OFF TIME ADJUSTMENTS	INTERNATIONAL JOURNAL OF INNOVATIVE COMPUTING INFORMATION AND CONTROL												The productivity and service level of an express courier service are highly related to how to operate the consolidation. terminals and their corresponding service centers. A consolidation terminal typically acts as a hub in an express service network where packages from a number of service centers are combined, mixed, sorted, and transshipped for local deliveries. Initially, the design of an express service network is determined by considering the amount of initial investments and operating costs for terminals and service centers within the network. Therefore, continuous modifications of network design are required to adjust to rapidly changing business environments. This study suggests an approach to the reconfiguration of an express courier service network with respect to assignments of service centers to consolidation terminals and adjustments of their cutoff times. We propose an integer programming model and a genetic algorithm based solution procedure for allowing express couriers to maximize their incremental profit. An illustrative numerical example with reduced data sets from an express courier in Korea is presented to demonstrate the practicality and efficiency of the proposed model and its solution procedure.																			1349-4198	1349-418X				JAN	2010	6	1			SI		335	347																WOS:000273648900029
C	Yang, YK; Yang, DD; Liu, J; Li, HC			IEEE	Yang, Yake; Yang, Dedong; Liu, Jiao; Li, Hongchao			Exponential Stabilization for Networked Switched Positive Systems with Mixed Time-Varying Delays via an Event-Triggered Scheme	PROCEEDINGS OF THE 32ND 2020 CHINESE CONTROL AND DECISION CONFERENCE (CCDC 2020)	Chinese Control and Decision Conference				32nd Chinese Control And Decision Conference (CCDC)	AUG 22-24, 2020	Hefei, PEOPLES R CHINA	NE Univ, Chinese Assoc Automat Tech Comm Control & Decis Cyber Phys Syst, Chinese Assoc Automat, Anhui Univ, IEEE Control Syst Soc, NE Univ, State Key Lab Synthet Automat Proc Ind, Chinese Assoc Automat, Tech Comm Control Theory				This paper deals with exponential stabilization issue for a family of discrete-time networked switched positive systems with mixed time-varying delays. The mixed time-varying delays lie in not only state but the switching information, which increases the difficulty of designing controller. An event-triggered mechanism is adopted in the paper, which can reduce communication resources and save the cost. Different from the triggering conditions expressed as quadratic forms in previous results, a mode-dependent linear form triggering condition is given, which is more efficient to resolve the positive stabilization problem. With the aid of a copositive type Lyapunov-Krasovskii functional and the average dwell time approach, a desired delay controller by means of a linear programming method is designed to guarantee the positivity and exponential stability of the event-triggered control closed loop system. Finally, the validity of our main results is demonstrated by a simulation example.						Yang, Dedong/0000-0001-7950-6810													1948-9439		978-1-7281-5855-6				2020							1802	1807																WOS:000621616901160
J	THOMAIDIS, TV; PISTIKOPOULOS, EN				THOMAIDIS, TV; PISTIKOPOULOS, EN			INTEGRATION OF FLEXIBILITY, RELIABILITY AND MAINTENANCE IN-PROCESS SYNTHESIS AND DESIGN	COMPUTERS & CHEMICAL ENGINEERING					European Symposium on Computer Aided Process Engineering-3 (ESCAPE-3)	JUL 05-07, 1993	GRAZ, AUSTRIA	Working Party Comp Auded Proc Engn, European Federat Chem Engn				In this paper the problem of simultaneously accounting for continuous uncertainty, equipment failures and maintenance policies during the design of processing systems is addressed. Based on analytical tools for quantifying flexibility reliability and maintenance, a mixed-integer nonlinear programming model is proposed for the overall operability optimization of a process system at minimum cost. It is shown, through the design of a gas transmission network, that the integration of these stochastic operability measures at the early synthesis level results in inherently flexible and reliable process designs.						Pistikopoulos, Stratos/0000-0001-6220-818X													0098-1354						1994	18			S			S259	S263		10.1016/0098-1354(94)80043-X	http://dx.doi.org/10.1016/0098-1354(94)80043-X													WOS:A1994MM09800043
J	Henson, R; Essex, S				Henson, R; Essex, S			The development, design and evaluation of sustainable local transport networks	INTERNATIONAL SOCIAL SCIENCE JOURNAL												This paper is about the relationship between urban areas and transport, particularly the design and evaluation of sustainable local transport networks. It is presented in the context of the changes in thinking associated with new ideas for traffic engineering in the urban environment, to accommodate the complex mix of activities arising on highway networks, which are now taken into account by decision-makers; ways by which urban planning can help to bring about greater use of sustainable transport modes; the growing influence of architects and urban designers on street pattern and road layout in modern British housing schemes. After reviewing the history of urban form and the theories that have guided various trends in design, the paper comments on developments and identifies the shortcomings of lower densities and inflexible networks, particularly with regard to reinforcing the reliance on a single, unsustainable transport mode. More recent trends in the design of urban areas in Britain are noted: more continuous street patterns; a less rigid application of the simple road hierarchy; a more equal treatment of the different transport modes. As design ideas develop the need to appraise transport networks arises in parallel. The final section identifies a range of techniques for analysing networks. The paper concludes by noting that sustainable travel systems can be encouraged by increasing urban densities and ensuring that street networks are designed to favour the more environmentally sound modes. To achieve this, there needs to be an emphasis on the measurement of the performance of street networks. Quantitative appraisal techniques will become an essential part of urban planning in the future.																			0020-8701					JUN	2003	55	176					219	+		10.1111/1468-2451.5502004	http://dx.doi.org/10.1111/1468-2451.5502004													WOS:000185226800004
J	Wang, JM; Liu, FQ; Qin, ST				Wang, Jianmin; Liu, Fengqiu; Qin, Sitian			Global exponential stability of uncertain memristor-based recurrent neural networks with mixed time delays	INTERNATIONAL JOURNAL OF MACHINE LEARNING AND CYBERNETICS												The global exponential stability of the equilibrium point for uncertain memristor-based recurrent neural networks is studied in this paper. The memristor-based recurrent neural networks considered in this paper are based on a realistic memristor model, and can be considered as the extension of some existing memristor-based recurrent neural networks. By virtue of homomorphic theory, it is proved that the uncertain memristor-based recurrent neural networks have a unique equilibrium point under some mild assumptions. Moreover, the unique equilibrium point is proved to be globally exponentially stable by constructing a suitable Lyapunov functional. Finally, the obtained results are applied to determine the dynamical behaviors and circuit design of the memristor-based recurrent neural networks by some numerical examples.					Wang, Jianmin/GLS-7514-2022; Liu, Fengqiu/GNP-8178-2022	Liu, Fengqiu/0000-0002-4063-4337													1868-8071	1868-808X				APR	2019	10	4					743	755		10.1007/s13042-017-0759-4	http://dx.doi.org/10.1007/s13042-017-0759-4													WOS:000462465500011
C	Cimatti, A; Mover, S; Tonetta, S		Biffl, S; Koivuluoma, M; Abrahamsson, P; Oivo, M		Cimatti, Alessandro; Mover, Sergio; Tonetta, Stefano			HYDI: a language for symbolic hybrid systems with discrete interaction	2011 37TH EUROMICRO CONFERENCE ON SOFTWARE ENGINEERING AND ADVANCED APPLICATIONS (SEAA 2011)	EUROMICRO Conference Proceedings				Joint Conference of 14th EUROMICRO Digital Systems Design Conference (DSD) / 37th EUROMICRO Conference on Software Engineering and Advanced Applications (SEAA)	AUG 30-SEP 02, 2011	Univ Oulu, Oulu, FINLAND	EUROMICRO, IEEE Comp Soc	Univ Oulu			Complex embedded systems consist of software and hardware components that operate autonomous devices interacting with the physical environment. The complexity of such systems makes the design very challenging and demands for advanced validation techniques. Hybrid automata are a clean and consolidated formal language for modeling embedded systems which include discrete and continuous dynamics. They are based on a finite-state automaton structure enriched with invariant and flow conditions to model the continuous dynamics. In this paper, we propose a new language, HYDI, for modeling Hybrid systems with Discrete Interaction. The purpose of the language is to apply state-of-the-art symbolic model checkers for infinite-state systems to the verification of complex embedded systems design. HYDI extends the standard symbolic language SMV with timing and synchronization aspects. The language distinguishes between discrete and continuous variables. Variables inside SMV modules evolve synchronously. Top-level modules represent the asynchronous components of a network and use explicit events to synchronize. The new language is automatically compiled into equivalent discrete-time infinite-state transition systems.					Tonetta, Stefano/AAP-3546-2020	Cimatti, Alessandro/0000-0002-1315-6990													1089-6503		978-0-7695-4488-5				2011							275	278		10.1109/SEAA.2011.49	http://dx.doi.org/10.1109/SEAA.2011.49													WOS:000410220100036
J	Nerini, M; Shen, SP; Clerckx, B				Nerini, Matteo; Shen, Shanpu; Clerckx, Bruno			Discrete-Value Group and Fully Connected Architectures for Beyond Diagonal Reconfigurable Intelligent Surfaces	IEEE TRANSACTIONS ON VEHICULAR TECHNOLOGY												Reconfigurable intelligent surfaces (RISs) allow controlling the propagation environment in wireless networks through reconfigurable elements. Recently, beyond diagonal RISs (BD-RISs) have been proposed as novel RIS architectures whose scattering matrix is not limited to being diagonal. However, BD-RISs have been studied assuming continuous-value scattering matrices, which are hard to implement in practice. In this paper, we address this problem by proposing two solutions to realize discrete-value group and fully connected RISs. First, we propose scalar-discrete RISs, in which each entry of the RIS impedance matrix is independently discretized. Second, we propose vector-discrete RISs, where the entries in each group of the RIS impedance matrix are jointly discretized. In both solutions, the codebook is designed offline such as to minimize the distortion caused in the RIS impedance matrix by the discretization operation. Numerical results show that vector-discrete RISs achieve higher performance than scalar-discrete RISs at the cost of increased optimization complexity. Furthermore, fewer resolution bits per impedance are necessary to achieve the performance upper bound as the group size of the group connected architecture increases. In particular, only a single resolution bit is sufficient in fully connected RISs to approximately achieve the performance upper bound.					Shen, Shanpu/X-4420-2019	Nerini, Matteo/0000-0002-9855-5906; Clerckx, Bruno/0000-0001-5949-6459													0018-9545	1939-9359				DEC	2023	72	12					16354	16368		10.1109/TVT.2023.3299882	http://dx.doi.org/10.1109/TVT.2023.3299882													WOS:001132470500054
C	Wöllmer, M; Eyben, F; Graves, A; Schuller, B; Rigoll, G		Sole Casals, J; Zaiats, V		Woellmer, Martin; Eyben, Florian; Graves, Alex; Schuller, Bjoern; Rigoll, Gerhard			Improving Keyword Spotting with a Tandem BLSTM-DBN Architecture	ADVANCES IN NONLINEAR SPEECH PROCESSING	Lecture Notes in Artificial Intelligence				International Conference on Nonlinear Speech Processing (NOLISP 2009)	JUN 25-27, 2009	Univ Vic, Vic, SPAIN	Hardware & Software Res Grp, Minist Sci & Innovat Spain, UVic Res Grp Signal Proc, EURASIP	Univ Vic			We propose a novel architecture for keyword spotting which is composed of a Dynamic Bayesian Network (DBN) and a bidirectional Long Short-Term Memory (BLSTM) recurrent neural net. The DBN uses a hidden garbage variable as well as the concept of switching parents to discriminate between keywords and arbitrary speech. Contextual information is incorporated by a BLSTM network, providing a discrete phoneme prediction feature for the DBN. Together with continuous acoustic features, the discrete BLSTM output is processed by the DBN which detects keywords. Due to the flexible design of our Tandem BLSTM-DBN recognizer, new keywords can be added to the vocabulary without having to re-train the model. Further, our concept does not require the training of an explicit garbage model. Experiments on the TIMIT corpus show that incorporating a BLSTM network into the DBN architecture can increase true positive rates by up to 10%.						Schuller, Bjorn/0000-0002-6478-8699													0302-9743	1611-3349	978-3-642-11508-0				2010	5933						68	+																WOS:000278047400009
J	Chu, H				Chu, Hui			An Empirical Analysis of Corporate Financial Management Risk Prediction Based on Associative Memory Neural Network	COMPUTATIONAL INTELLIGENCE AND NEUROSCIENCE												As a human brain-like computational model that can reflect the cognitive function of the brain, the problem of dynamic analysis of associative memory neural networks has attracted the attention of scholars. This paper combines associative memory neural networks with enterprise financial management risks, studies the synchronization control and stability analysis problems of unidirectional associative memory-like human brain amnestic neural networks with perturbation and mixed time-varying time lags, proposes a bidirectional associative memory-like brain stochastic amnestic neural network model with mixed time-varying time lags, designs a discrete-time sampling control strategy based on the model, and studies various types of recent financial risks. Based on the early warning research, based on the associative memory neural network method, we propose to reconstruct the risk categories, including improving the enterprise risk management system, enhancing the awareness of financial risk management from top to bottom, and strengthening the core competitiveness of the enterprise itself and control measures for financing, investment, operation, and cash flow risks.																			1687-5265	1687-5273				DEC 2	2021	2021								4383742	10.1155/2021/4383742	http://dx.doi.org/10.1155/2021/4383742								34899893					WOS:000766321800004
J	Shen, YN; Yuk, SA; Kwon, S; Tamam, H; Yeo, Y; Han, B				Shen, Yingnan; Yuk, Simseok A.; Kwon, Soonbum; Tamam, Hassan; Yeo, Yoon; Han, Bumsoo			A timescale-guided microfluidic synthesis of tannic acid-FeIII network nanocapsules of hydrophobic drugs	JOURNAL OF CONTROLLED RELEASE												Many drugs are poorly water-soluble and suffer from low bioavailability. Metal-phenolic network (MPN), a hydrophilic thin layer such as tannic acid (TA)-FeIII network, has been recently used to encapsulate hydrophobic drugs to improve their bioavailability. However, it remains challenging to synthesize nanocapsules of a wide variety of hydrophobic drugs and to scale up the production in a continuous manner. Here, we present a microfluidic synthesis method to continuously produce TA-FeIII network nanocapsules of hydrophobic drugs. We hypothesize that nanocapsules can continuously be formed only when the microfluidic mixing timescale is shorter than the drug's nucleation timescale. The hypothesis was tested on three hydrophobic drugs - paclitaxel, curcumin, and vitamin D with varying solubility and nucleation timescale. The proposed mechanism was validated by successfully predicting the synthesis outcomes. The microfluidically-synthesized nanocapsules had wellcontrolled sizes of 100-200 nm, high drug loadings of 40-70%, and a throughput of up to 70 mg hr-1 per channel. The release kinetics, cellular uptake, and cytotoxicity were further evaluated. The effect of coating constituents on nanocapsule properties were characterized. Fe content of nanocapsules was reported. The stability of nanocapsules at different temperatures and pHs were also tested. The results suggest that the present method can provide a quantitative guideline to predictively design a continuous synthesis scheme for hydrophobic drug encapsulation via MPN nanocapsules with scaled-up capability.					Yeo, Y/GWV-3316-2022; Yuk, Simseok Andrew/KGM-5667-2024	Yeo, Yoon/0000-0001-9505-7701													0168-3659	1873-4995				MAY	2023	357						484	497		10.1016/j.jconrel.2023.04.024	http://dx.doi.org/10.1016/j.jconrel.2023.04.024		APR 2023						37068522					WOS:000983976500001
J	Berber, S; Chen, N				Berber, Stevan; Chen, Nuo			Physical Layer Design in Wireless Sensor Networks for Fading Mitigation	JOURNAL OF SENSOR AND ACTUATOR NETWORKS												This paper presents the theoretical analysis, simulation results and suggests design in digital technology of a physical layer for wireless sensor networks. The proposed design is able to mitigate fading inside communication channel. To mitigate fading the chip interleaving technique is proposed. For the proposed theoretical model of physical layer, a rigorous mathematical analysis is conducted, where all signals are presented and processed in discrete time domain form which is suitable for further direct processing necessary for devices design in digital technology. Three different channels are used to investigate characteristics of the physical layer: additive white Gaussian noise channel (AWGN), AWG noise and flat fading channel and AWG noise and flat fading channel with interleaver and deinterleaver blocks in the receiver and transmitter respectively. Firstly, the mathematical model of communication system representing physical layer is developed based on the discrete time domain signal representation and processing. In the existing theory, these signals and their processing are represented in continuous time form, which is not suitable for direct implementation in digital technology. Secondly, the expressions for the probability of chip, symbol and bit error are derived. Thirdly, the communication system simulators are developed in MATLAB. The simulation results confirmed theoretical findings.					CHEN, Chang/JWA-1197-2024; Berber, Stevan/AAM-4331-2020	CHEN, Chang/0000-0002-9988-930X; Berber, Stevan/0000-0002-2432-3088													2224-2708					SEP	2013	2	3					614	630		10.3390/jsan2030614	http://dx.doi.org/10.3390/jsan2030614													WOS:000218807800009
