PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Guo, SS; Lv, SH; Zhang, HX; Ye, J; Zhang, P				Guo, Shuaishuai; Lv, Shuheng; Zhang, Haixia; Ye, Jia; Zhang, Peng			Reflecting Modulation	IEEE JOURNAL ON SELECTED AREAS IN COMMUNICATIONS												Reconfigurable intelligent surface (RIS) has emerged as a promising technique for future wireless communication networks. How to reliably transmit information in a RIS-based communication system arouses much interest. This paper proposes a reflecting modulation (RM) scheme for RIS-based communications, where both the reflecting patterns and transmit signals can carry information. Depending on that the transmitter and RIS jointly or independently deliver information, RM is further classified into two categories: jointly mapped RM (JRM) and separately mapped RM (SRM). JRM and SRM are naturally superior to existing schemes, because the transmit signal vectors, reflecting patterns, and bit mapping methods of JRM and SRM are more flexibly designed. To enhance transmission reliability, this paper proposes a discrete optimization-based joint signal mapping, shaping, and reflecting (DJMSR) design for JRM and SRM to minimize the bit error rate (BER) with a given transmit signal candidate set and a given reflecting pattern candidate set. To further improve the performance, this paper optimizes multiple reflecting patterns and their associated transmit signal sets in continuous fields for JRM and SRM. Numerical results show that JRM and SRM with the proposed system optimization methods considerably outperform existing schemes in BER.					guo, shuaishuai/IWE-2340-2023; Ye, Jia/HNR-4508-2023	Zhang, Haixia/0000-0001-5081-7287; Guo, Shuaishuai/0000-0003-0885-7327; Zhang, Peng/0000-0001-9047-6130; Ye, Jia/0000-0002-7242-6065													0733-8716	1558-0008				NOV	2020	38	11					2548	2561		10.1109/JSAC.2020.3007060	http://dx.doi.org/10.1109/JSAC.2020.3007060													WOS:000579341000005
J	Nielsen, J; Zwierzchowski, S				Nielsen, J; Zwierzchowski, S			Power spectral density of a UWB signal with discrete quantized pulse positions	CANADIAN JOURNAL OF ELECTRICAL AND COMPUTER ENGINEERING-REVUE CANADIENNE DE GENIE ELECTRIQUE ET INFORMATIQUE												The FCC specification for ultra-wideband (UWB) emissions states that the effective isotropic radiated power (EIRP) cannot exceed -41.3 dBm per 1 MHz bandwidth in the frequency region of 3.1 to 10.6 GHz. Hence, to achieve adequate transmit power in a UWB data link it is necessary to use a wide-bandwidth modulation scheme. This requirement presents a pair of technical challenges which are addressed in this paper. The first challenge is to realize a wide-bandwidth radiated transmitter pulse shape which adequately covers the UWB band from 3.1 to 10.6 GHz. The second challenge is to structure the modulation such that the discrete line component of the power spectral density (PSD) of the transmitted signal is minimized. This is necessary as the discrete spectral components are essentially wasted power and limit the output transmitted power due to the FCC EIRP mask. In this paper the radiated EIRP of a UWB signal based on pulse position modulation (PPM) is explored. Previous researchers have derived the PSD under the supposition that the PPM pulse delay is continuous. However, simpler and more insightful expressions are possible for the PPM PSD if the pulse delays are restricted to quantized steps, as is assumed in this paper. A network-analysis approach for determining the EIRP of the unmodulated radiated pulses is given based on spectral measurements of an experimental UWB transceiver pair. These EIRP characteristics are applied to the derived equations for the continuous and discrete portions of the PSD of the UWB signal. From this, insights emerge into optimum PPM transmitter implementation that maximizes transmit power and minimizes power losses due to the discrete spectral lines. As demonstrated in this paper, such optimization necessitates the joint design of the UWB transmitter radiated pulse shape and PPM structure.																			0840-8688					JUL-OCT	2003	28	3-4					145	154		10.1109/CJECE.2003.1425101	http://dx.doi.org/10.1109/CJECE.2003.1425101													WOS:000189114700007
J	Delle Site, P				Delle Site, Paolo			A mixed-behaviour equilibrium model under predictive and static Advanced Traveller Information Systems (ATIS) and state-dependent route choice	TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES												In transportation planning and design studies it is customary to consider the network in its equilibrium state. Equilibrium conditions in the presence of Advanced Traveller Information Systems (ATIS) and recurrent congestion have been formulated either according to some behavioural principle derived from Wardrop's assumption, or as fixed-point states of day-to-day dynamic assignment processes. In the latter approach only, a differentiation has been introduced between predictive ATIS and ATIS providing static information, but the impacts on equilibrium travel times are relatively unexplored. In addition, the route choice updating model is formulated without consideration of state-dependent effects, such as inertia to change. This forms the motivation for the present paper. According to traffic information sources, three classes of users are considered: (a) users with predictive information, (b) users with static information and compliant, (c) users not equipped with ATIS or noncompliant. Users of the three classes make choices in a stochastic manner based on a logit model subject to inertia. Users of the first class have lower perception variance in view of the higher information quality. The compliance rate is endogenous and dependent on the information accuracy of the static ATIS. The fixed points in the class specific route flows of the dynamic day-to-day processes characterise a new concept of network equilibrium, referred to as Mixed User Equilibrium (MUE), where, if each user shifts from her currently used route to her newly chosen route, the observed class-specific route flows do not change. A variant of the method of successive averages is proposed for computing MUE. The model is illustrated by an example related to the Nguyen-Dupuis network. The impacts on equilibrium travel times of the market penetration of ATIS with different functionalities as well as of inertia are examined.					Site, Paolo Delle/AAC-9996-2019														0968-090X					JAN	2018	86						549	562		10.1016/j.trc.2017.12.001	http://dx.doi.org/10.1016/j.trc.2017.12.001													WOS:000425566000032
J	Escalante-Minakata, P; Ibarra-Junquera, V; Rosu, HC; De León-Rodríguez, A; González-García, R				Escalante-Minakata, P.; Ibarra-Junquera, V.; Rosu, H. C.; De Leon-Rodriguez, A.; Gonzalez-Garcia, R.			Online monitoring of Mezcal fermentation based on redox potential measurements	BIOPROCESS AND BIOSYSTEMS ENGINEERING												We describe an algorithm for the continuous monitoring of the biomass and ethanol concentrations as well as the growth rate in the Mezcal fermentation process. The algorithm performs its task having available only the online measurements of the redox potential. The procedure combines an artificial neural network (ANN) that relates the redox potential to the ethanol and biomass concentrations with a nonlinear observer-based algorithm that uses the ANN biomass estimations to infer the growth rate of this fermentation process. The results show that the redox potential is a valuable indicator of the metabolic activity of the microorganisms during Mezcal fermentation. In addition, the estimated growth rate can be considered as a direct evidence of the presence of mixed culture growth in the process. Usually, mixtures of microorganisms could be intuitively clear in this kind of processes; however, the total biomass data do not provide definite evidence by themselves. In this paper, the detailed design of the software sensor as well as its experimental application is presented at the laboratory level.					De Leon Rodriguez, Antonio/AFV-3188-2022; Rosu, Haret C/E-1955-2011; De Leon-Rodriguez, Antonio/AAO-4856-2020; Gonzalez-Garcia, Raul/H-3092-2019	De Leon Rodriguez, Antonio/0000-0003-3347-3499; Rosu, Haret C/0000-0001-5909-1945; Gonzalez-Garcia, Raul/0000-0002-7020-3212; Escalante-Minakata, Pilar/0000-0002-9326-6849													1615-7591	1615-7605				JAN	2009	32	1					47	52		10.1007/s00449-008-0219-3	http://dx.doi.org/10.1007/s00449-008-0219-3								18415126					WOS:000261950900004
C	Yang, WJ; Guo, XS; Xu, Z			IEEE	Yang Wei Jun; Guo Xiao Song; Xu Zhe			Design of Discrete Time Fuzzy Sliding Mode Observer in Networked Control	2013 32ND CHINESE CONTROL CONFERENCE (CCC)	Chinese Control Conference				32nd Chinese Control Conference (CCC)	JUL 26-28, 2013	Xian, PEOPLES R CHINA	Syst Engn Soc China, NW Polytechn Univ, Chinese Assoc Automat, Tech Comm Control Theory, Chinese Acad Sci, Acad Math & Syst Sci, China Soc Ind & Appl Math, Xian Jiaotong Univ, Xian Univ Technol, IEEE Control Syst Soc, Soc Instrument & Control Engineers Japan, Inst Control Robot & Syst Korea				For solving the problem of network induced delay and the measuring difficulty of control state monitoring in Networked Control Systems, a discrete fuzzy sliding mode oberserver(DFSMO) is designed in the paper. DFSMO is robust despite the presence of bounded uncertainties. Discrete time sliding mode controller base of the DFSMO is designed for a type of NCS. The simulation results show that the method is effective.					Yang, Wei/GWV-4107-2022; Yang, Wei/JBJ-1928-2023; Yang, Wei/HIA-0360-2022														2161-2927						2013							6738	6740																WOS:000393046006164
J	Singh, T; Kumari, M; Gupta, DS				Singh, Tajinder; Kumari, Madhu; Gupta, Daya Sagar			Rumor identification and diffusion impact analysis in real-time text stream using deep learning	JOURNAL OF SUPERCOMPUTING												Researchers have applied marvelous endeavors in developing and designing methodologies to understand the behavioral of social media data. Various social media data have allegedly been used as a platform of rumor promotions with momentous political, economic, personal and social outcomes in numerous countries. In the existing approaches, diffusion rate of rumor words in terms of continuous and discrete time is not analyzed on the basis of their contextual polarity including their impact on social media users. It has been observed that the trust on rumor words based on user classification also plays a significant role which needs to be addressed. Therefore, we designed rumor detection and analysis methodologies in continuous and discrete time via deep learning. An efficient preprocessing approach is designed to clean the collected data. A weigh-based threshold mechanism is opted to compute various rumor-based features and their diffusion tendency in the continuous and discrete case. The proposed approach is tested on five sets of real-time data and on comparison with state-of-the-art (SOTA) methods which are CNN, KNN, LSTM and Word2Vec and noticed that rumor keyword recall and rumor keyword precision has been significantly improved. Efficiency of the proposed approach in terms of rumor-based keyword detection is also computed in which proposed approach detects 84.58, 83.46, 83.59, 83.05 and 84.47 with less loss of data than existing SOTA methods. Computation time of proposed approach is 0.59, 0.53, 0.57, 0.49, 0.47 for CoAID, FakeNewsNet, LIAR, CORD-19 and PHEME, respectively, which is quite less than SOTA methods (LSTM, CNN, Word2Vec and KNN). Practically, our proposed approach will play a significant role to improve the eminence of the rumor detection mechanism for social media platforms. Further, if we categorize the people on the basis of their influential role to spread rumor, then the trust factor based on user's classification is computed. A real-time case study is an evidence of the efficiency of our proposed approach which provide empirical findings of detecting online rumor including trust based on social media user crowd. The source code is available at the GitHub.					Gupta, Daya Sagar/AAS-5986-2020	Gupta, Daya Sagar/0000-0001-5401-7287													0920-8542	1573-0484				APR	2024	80	6					7993	8037		10.1007/s11227-023-05726-x	http://dx.doi.org/10.1007/s11227-023-05726-x		NOV 2023											WOS:001100471200004
C	Yang, WJ; Fan, L; Luo, JJ			Northeastern Univ, China	Yang, Weijun; Fan, Li; Luo, Jijun			Design of Discrete Time Sliding Mode Observer in Networked Control System	2010 CHINESE CONTROL AND DECISION CONFERENCE, VOLS 1-5	Chinese Control and Decision Conference				22nd Chinese Control and Decision Conference	MAY 26-AUG 28, 2010	Xuzhou, PEOPLES R CHINA	NE Univ, IEEE Ind Elect Chapter, China Univ Mining & Technol, IEEE Control Syst Soc, IEEE Ind Elect Soc, Chinese Assoc Aeronautics, Automatic Control Soc, Chinese Assoc Automat, Appl Soc, Chinese Assoc Syst Simulat, Simulat Methods & Model Soc, Chinese Assoc Artificial Intelligence, Intelligent Control & Management Soc				For solving the problem of network induced delay and the measuring difficulty of control state monitoring in Networked Control Systems(NCS), a discrete sliding mode observer (DSMO) is designed in this paper. DSMO is robust despite the presence of bounded uncertainties. Discrete time sliding mode controller base of the DSMO is designed for a type of NCS The simulation results show that the method is effective for time delay and disturbance.					Yang, Wei/HIA-0360-2022; Yang, Wei/JBJ-1928-2023; Yang, Wei/GWV-4107-2022														1948-9439		978-1-4244-5182-1				2010							1884	1887		10.1109/CCDC.2010.5498715	http://dx.doi.org/10.1109/CCDC.2010.5498715													WOS:000290460301023
J	Engin, AE; Ndip, I; Lang, KD; Aguirre, G				Engin, Arif Ege; Ndip, Ivan; Lang, Klaus-Dieter; Aguirre, Gerardo			Nonoverlapping Power/Ground Planes for Suppression of Power Plane Noise	IEEE TRANSACTIONS ON COMPONENTS PACKAGING AND MANUFACTURING TECHNOLOGY												Providing low IR-drop and inductance are two major roles of power and ground (PG) planes in chip packages and boards. However, planes can also cause switching noise coupling, especially when they resonate. This is a concern for mixed-signal boards, high-speed I/Os, and electromagnetic compatibility. Discrete decoupling capacitors are ineffective to control switching noise at gigahertz frequency regime due to their inductance. To filter such high-frequency noise, a possible approach is modifying the shape of the PG planes, such as in power islands or electromagnetic bandgap structures. In this paper, we introduce the nonoverlapping PG planes design methodology for filtering of gigahertz power plane noise. Unlike existing approaches, our approach is simple and has wide bandwidth, while avoiding narrow inductive bridges that increase IR-drop.					Engin, Arif/AAH-3877-2020	engin, arif ege/0000-0002-1598-4706													2156-3950	2156-3985				JAN	2018	8	1					50	56		10.1109/TCPMT.2017.2764801	http://dx.doi.org/10.1109/TCPMT.2017.2764801													WOS:000422951400007
J	de Grange, L; González, F; Muñoz, JC; Raveau, S				de Grange, Louis; Gonzalez, Felipe; Carlos Munoz, Juan; Raveau, Sebastian			An Improved Stirling Approximation for Trip Distribution Models	NETWORKS & SPATIAL ECONOMICS												Many trip distribution models used in transport systems planning are designed to solve maximum entropy optimization problems. Discrete by nature, they must be transformed into continuous and differentiable problems, typically by applying the first-order Stirling approximation. Although it does a reasonable job for large trip flows, this approximation produces significant errors when flows are small. This paper presents two alternatives using the second-order Stirling approximation and Burnside's formula to specify new distribution models that improve prediction for small trip values. In an application to real data for the Santiago, Chile metro system, both proposed formulations obtained results with superior goodness-of-fit and predictive capacity to a traditional model using a first-order Stirling approximation. The version incorporating the second-order Stirling approximation delivered the best performance.					Munoz, Juan Carlos/D-2604-2011; Raveau, Sebastian/M-9209-2013; Raveau, Sebastian/AAB-4613-2021	Raveau, Sebastian/0000-0003-2883-6742; Gonzalez, Felipe/0000-0002-2174-0900													1566-113X	1572-9427				DEC	2014	14	3-4					531	548		10.1007/s11067-014-9253-7	http://dx.doi.org/10.1007/s11067-014-9253-7													WOS:000345972100011
C	Balci, O; Arthur, JD; Nance, RE			IEEE	Balci, Osman; Arthur, James D.; Nance, Richard E.			ACCOMPLISHING REUSE WITH A SIMULATION CONCEPTUAL MODEL	2008 WINTER SIMULATION CONFERENCE, VOLS 1-5					2008 Winter Simulation Conference	DEC 07-10, 2008	Miami, FL	Amer Stat Assoc, ACM SIGSIM, IEEE Syst, Man & Cybernet Soc, Inst Ind Engineers, INFORMS, Simulat Soc, NIST, Soc Modeling & Simulat Int				Reuse has been very difficult or in some cases impossible in the Modeling and Simulation (M&S) discipline. This paper focuses on how reuse can be accomplished by using a conceptual model (CM) in a community of interest (COI). We address the issue of reuse in a multifaceted manner covering many areas (types) of M&S such as discrete, continuous, Monte Carlo, system dynamics, gaining-based, and agent-based. M&S is commonly employed and reuse is critically needed by many CON such as air traffic control, automobile manufacturing, ballistic missile defense, business process reengineering, emergency response management, military training, network-centric operations and warfare, supply chain management, telecommunications, and transportation. We present how a CM developed for a COI can assist in reuse for the design of any type of large-scale complex M&S application in that COI. A CM becomes an asset for a COI and offers significant economic benefits through its effective reuse.																					978-1-4244-2707-9				2008							959	+		10.1109/WSC.2008.4736162	http://dx.doi.org/10.1109/WSC.2008.4736162													WOS:000274496200113
C	Vallarella, AJ; Osella, E; Haimovich, H			IEEE	Vallarella, Alexis J.; Osella, Esteban; Haimovich, Hernan			Equivalence between uniform- and varying-sampling stability properties for discrete-time exact and approximate models	2017 XVII WORKSHOP ON INFORMATION PROCESSING AND CONTROL (RPIC)					17th Workshop on Information Processing and Control (RPIC)	OCT 20-22, 2017	Mar del Plata, ARGENTINA	IEEE				Digital control strategies for continuous-time (CT) nonlinear systems often face the problem of determining an appropriate discrete-time (DT) model. The exact DT model for the nonlinear system is unavailable in general, and thus approximate models must be employed for control design. Conditions that ensure practical stability of the exact DT model for all sufficiently small sampling periods based on the stability of the approximate model exist in the literature. Most of these existing results assume that the sampling period is kept constant during operation, and show that stability holds if the sampling period is small enough. Since such results may be not valid in a varying sampling rate (VSR) setting, previous work focused on a suitable extension, specifically aimed at controller-driven sampling (CDS). In this paper, we show that a specific stability property named (beta, R-n)-stability, and its CDS extension, named (beta, R-n)-stability under VSR, are equivalent. The equivalence of these two properties is not trivial, in the sense that it cannot be deduced directly from their definitions. We also provide an epsilon-delta characterization of (beta, R-n)-stability under VSR which may be useful in establishing the equivalence between other stability properties and their corresponding CDS extensions.																					978-987-544-754-7				2017																								WOS:000427184900054
J	Lucas, C; MirHassani, SA; Mitra, G; Poojari, CA				Lucas, C; MirHassani, SA; Mitra, G; Poojari, CA			An application of Lagrangian relaxation to a capacity planning problem under uncertainty	JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY												A supply chain network-planning problem is presented as a two-stage resource allocation model with 0-1 discrete variables. In contrast to the deterministic mathematical programming approach, we use scenarios. to represent the uncertainties in demand. This formulation leads to a very large scale mixed integer-programming problem which is intractable. We apply Lagrangian relaxation and its corresponding decomposition of the initial problem in a novel way, whereby the Lagrangian relaxation is reinterpreted as a column generator and the integer feasible solutions are used to approximate the given problem. This approach addresses two closely related problems of scenario analysis and two-stage stochastic programs. Computational solutions for large data instances of these problems are carried out successfully and their solutions analysed and reported. The model and the solution system have been applied to study supply chain capacity investment and planning.					lucas, cormac/G-5733-2013; MirHassani, S. A./AAG-9801-2021	MirHassani, S. A./0000-0002-9894-7053													0160-5682	1476-9360				NOV	2001	52	11					1256	1266		10.1057/palgrave.jors.2601221	http://dx.doi.org/10.1057/palgrave.jors.2601221													WOS:000172351400008
C	Bai, MG			IEEE	Bai Ming-guo			Research on the non-strict uncapacitated multiple allocation p-hub median problem based on tuba search	CCDC 2009: 21ST CHINESE CONTROL AND DECISION CONFERENCE, VOLS 1-6, PROCEEDINGS					21st Chinese Control and Decision Conference	JUN 17-19, 2009	Guilin, PEOPLES R CHINA	NE Univ, IEEE Ind Elect Singapore Chapter, Guilin Univ Elect Technol, IEEE Control Syst Soc, IEEE Ind Elect Soc				The problem of locating hub facilities arises in the design of transportation and telecommunications networks. In this paper we consider the non-strict uncapacitated multiple allocation p-hub median problem which belongs to a class of discrete location-allocation problems. A mixed integer linear programming model of the non-strict uncapacitated multiple allocation p-hub median problem is proposed and a new heuristic algorithm based on tabu search and the shortest path algorithm is put forward to solve the non-strict uncapacitated multiple allocation p-hub median problem. Our algorithm is benchmarked on a Chinese data. Computational results demonstrate that the algorithm can find the best solution of all the problems within 0.14 seconds, so the heuristic algorithm has strong ability and quick efficiency in finding Optimal Solutions.																					978-1-4244-2723-9				2009							2156	2160																WOS:000274047200424
J	Yin, LP; Han, YW; Song, GF; Miao, GY; Li, T				Yin, Liping; Han, Yawei; Song, Gongfei; Miao, Guoying; Li, Tao			Discrete control of nonlinear stochastic systems driven by Levy process	JOURNAL OF THE FRANKLIN INSTITUTE-ENGINEERING AND APPLIED MATHEMATICS												In this paper, the stabilization is studied for a complex dynamic model which involves nonlinearities, uncertainty, and Levy noises. This paper also discusses the controller discretization and presents a new algorithm to obtain the upper bound for the sample interval through which the exponential stability of the discrete system can still be guaranteed. Firstly, an integral sliding surface is designed to obtain the sliding mode dynamics for the considered stochastic Levy process. By using Lyapunov theory, generalized Ito formula and some inequality techniques, the exponential stability is proved in the sense of mean square for sliding mode dynamics. The reachability of the sliding mode surface is also ensured by designing a sliding mode control law. Secondly, the continuous-time controller is discretized from the point of control cost, and the squared difference is analyzed for the states before and after the discretization. Different from those classical stochastic differential equations driven by Brownian motions, the noise is supposed to be Levy type and the squared difference is analyzed in different cases. Furthermore, we obtain the largest sampling interval through which the discretized controller can still stabilize the Levy process driven stochastic system. Finally, a simulation for a drill bit system is given to demonstrate the results under the algorithms. & COPY; 2023 The Franklin Institute. Published by Elsevier Inc. All rights reserved.					Li, Tao/G-7589-2015														0016-0032	1879-2693				SEP	2023	360	13					9427	9445		10.1016/j.jfranklin.2023.06.046	http://dx.doi.org/10.1016/j.jfranklin.2023.06.046		JUL 2023											WOS:001048568400001
J	Wang, YQ; Zhuang, GM; Chen, X; Wang, Z; Chen, F				Wang, Yanqian; Zhuang, Guangming; Chen, Xia; Wang, Zhen; Chen, Fu			Dynamic event-based finite-time mixed <i>H</i><sub>∞</sub> and passive asynchronous filtering for T-S fuzzy singular Markov jump systems with general transition rates	NONLINEAR ANALYSIS-HYBRID SYSTEMS												In this paper, the design of finite-time mixed H-infinity and passive asynchronous filter for T-S fuzzy singular Markov jump systems with general transition rates under the dynamic event-based scheme is discussed. An asynchronous filter is considered such that the phenomena of asynchronous modes between the original singular Markov jump systems and the considered filter is modelled as a hidden Markov model. A dynamic event-based scheme is proposed to further mitigate the network transmission burden. By augmenting the states of the original singular Markov jump systems and the constructed asynchronous filter, the filtering error system is transformed into a singular time-delay Markov jump system. Based on the Lyapunov-Krasovskii functional concerning the internal dynamic variable, the criteria of stochastically admissible and stochastically finite-time boundness with the given mixed H-infinity and passivity performance index for the filtering error system are subject to linear matrix inequalities and several constraint conditions. Furthermore, the unified co-design approach of the desired asynchronous filter and the proposed dynamic event-based strategy is developed. Finally, a numerical instance is employed to demonstrate the correctness and effectiveness of the developed technique. (c) 2020 Elsevier Ltd. All rights reserved.					zhen, wang/KBA-3844-2024; Zhen, Wang/AAF-8133-2019	Zhen, Wang/0000-0001-7188-5828; , guangming zhuang/0000-0002-6552-4636; Wang, Yanqian/0000-0003-1046-7395													1751-570X	1878-7460				MAY	2020	36								100874	10.1016/j.nahs.2020.100874	http://dx.doi.org/10.1016/j.nahs.2020.100874													WOS:000528828600033
