PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Lin, Y; Liu, SQ; Chen, S; Wei, Y; Dong, XC; Liu, L				Lin, Yong; Liu, Shuqi; Chen, Song; Wei, Yong; Dong, Xuchu; Liu, Lan			A highly stretchable and sensitive strain sensor based on graphene-elastomer composites with a novel double-interconnected network	JOURNAL OF MATERIALS CHEMISTRY C												The construction of a continuous conductive network with a low percolation threshold plays a key role in fabricating a high performance strain sensor. Herein, a highly stretchable and sensitive strain sensor based on binary rubber blend/graphene was fabricated by a simple and effective assembly approach. A novel double-interconnected network composed of compactly continuous graphene conductive networks was designed and constructed using the composites, thereby resulting in an ultralow percolation threshold of 0.3 vol%, approximately 12-fold lower than that of the conventional graphene-based composites with a homogeneously dispersed morphology (4.0 vol%). Near the percolation threshold, the sensors could be stretched in excess of 100% applied strain, and exhibited a high stretchability, sensitivity ( gauge factor similar to 82.5) and good reproducibility (similar to 300 cycles) of up to 100% strain under cyclic tensile tests. The proposed strategy provides a novel effective approach for constructing a double-interconnected conductive network using polymer composites, and is very competitive for developing and designing high performance strain sensors.																			2050-7526	2050-7534					2016	4	26					6345	6352		10.1039/c6tc01925k	http://dx.doi.org/10.1039/c6tc01925k													WOS:000379492900020
J	Li, DJ				Li DongJuan			Adaptive neural network control for a class of continuous stirred tank reactor systems	SCIENCE CHINA-INFORMATION SCIENCES												In this paper, the control problem of continuous stirred tank reactors (CSTR) is studied. The considered CSTR are required to contain unknown functions and unknown dead zone input. An adaptive controller that uses the neural networks (NNs) is provided to solve the unknown terms. The proposed approach overcomes the effect of the dead zone input. The dead zone input in the systems is compensated for by introducing a new Lyapunov form and Young's inequality. The backstepping procedure is exploited to implement controller design with adaptation laws. The stability is analyzed using Lyapunov method. The performance is examined for CSTR to confirm the effectiveness of the proposed approach based on computer simulation.																			1674-733X	1869-1919				OCT	2014	57	10							102802	10.1007/s11432-013-4824-7	http://dx.doi.org/10.1007/s11432-013-4824-7													WOS:000341843200020
J	Yegenoglu, F; Sherk, E				Yegenoglu, F; Sherk, E			Network characterization using constraint-based definitions of capacity, utilization, and efficiency	IEEE COMMUNICATIONS MAGAZINE												Capacity planning in an operational network requires continuous monitoring of network resources so that corrective actions can be taken in response to changes in traffic patterns, performance requirements, and network technology. In this article we characterize network resources in terms of capacity, utilization, and efficiency, and define these metrics as functions of the sets of constraints under which the network is operating. These constraints may include service level agreement objectives, routing policy constraints, and failure survivability requirements. Constraint-based network characterization allows a network operator to quantify the inherent capacity of a network and determine the impact of changes in operating conditions on realizable capacity. It also helps assess how well a given network design matches the set of constraints under which it is operating, how much traffic growth the network can support, and what actions need to be taken to accommodate traffic growth.																			0163-6804					SEP	2005	43	9					132	138		10.1109/MCOM.2005.1509978	http://dx.doi.org/10.1109/MCOM.2005.1509978													WOS:000232948700012
J	Guo, YF; Pan, TH				Guo, Yafeng; Pan, Tianhong			Robust Stability of Uncertain Systems over Network with Bounded Packet Loss	JOURNAL OF APPLIED MATHEMATICS												This paper investigates the problem of robust stability of uncertain linear discrete-time system over network with bounded packet loss. A new Lyapunov functional is constructed. It can more fully utilize the characteristics of the packet loss; hence the established stability criterion is more effective to deal with the effect of packet loss on the stability. Numerical examples are given to illustrate the effectiveness and advantage of the proposed methods.					Pan, Tianhong/J-8591-2012	Pan, Tianhong/0000-0002-0993-3937													1110-757X	1687-0042					2012									945240	10.1155/2012/945240	http://dx.doi.org/10.1155/2012/945240													WOS:000307715700001
C	Loktev, M; Vdovin, G; Nanver, L		McInerney, JG; Farrell, G; Denieffe, DM; Barry, LP; Gamble, HS; Hughes, PJ; Moore, A		Loktev, M; Vdovin, G; Nanver, L			Liquid crystal wavefront corrector on silicon	OPTO-IRELAND 2005: OPTOELECTRONICS, PHOTONIC DEVICES, AND OPTICAL NETWORKS	Proceedings of SPIE-The International Society for Optical Engineering				Opto-Ireland 2005 Conference	APR 05-06, 2005	Dublin, IRELAND	SPIE Europe, Enterprise Ireland, Sci Fdn Ireland, Failte Ireland				A reflective-type liquid crystal (LC) wavefront corrector with modal addressing is described. The corrector's backplane has an array of pixel electrodes interconnected by a network of discrete resistors. The resistive network serves to form the local voltage profile that controls the phase distribution generated in the liquid crystal layer. This design is realized in a bipolar silicon technology. Preliminary numerical analysis is presented; technology and experimental results are discussed.																			0277-786X		0-8194-5810-4				2005	5825						195	202		10.1117/12.605183	http://dx.doi.org/10.1117/12.605183													WOS:000231201000018
J	Tran, PN; Killat, U				Tran, Phuong Nga; Killat, Ulrich			Resource efficient logical topology design for IP-over-WDM backbone networks	COMPUTER COMMUNICATIONS												With the advancements in WDM technology to provide huge capacity and the Internet Protocol playing a dominant role in networking technology, IP-over-WDM network becomes a potential candidate for next generation networks. This article studies the problem of designing logical topologies for IP-over-WDM backbone networks. One important feature of IP-over-WDM networks is the reconfigurability when traffic demands change over time. If the network resource is not used efficiently, the reconfiguration can cause network disruption because no new wavelength channels (lightpaths) can be added before deleting some working channels. Moreover, more than one logical topology for different services or from different ISPs can be simultaneously implemented in an existing WDM network. Hence using resources efficiently is an important issue while designing logical topologies. In this article, we present a new approach to design logical topologies so that the network resource is used most efficiently while the network performance is guaranteed. The problem is formulated as an MILP problem. Since this MILP problem is NP-hard and can be applied for small networks only, a heuristic algorithm based on iterative optimization is proposed to solve the problem for real-size networks. (c) 2008 Elsevier B.V. All rights reserved.																			0140-3664					OCT 25	2008	31	16			SI		3771	3777		10.1016/j.comcom.2008.04.023	http://dx.doi.org/10.1016/j.comcom.2008.04.023													WOS:000261394100005
J	Brea, VM; Laiho, M; Vilarino, DL; Paasio, A; Cabello, D				Brea, V. M.; Laiho, M.; Vilarino, D. L.; Paasio, A.; Cabello, D.			A binary-based on-chip CNN solution for pixel-level snakes	INTERNATIONAL JOURNAL OF CIRCUIT THEORY AND APPLICATIONS												This paper introduces a binary-based on-chip cellular neural network (CNN) solution for pixel-level snakes. Every cell in the array comprises circuitry for B/W and grey-scale processing. The B/W processing is performed with a positive range high-gain discrete-time (DT)CNN model with 1-bit of programmability. The grey-scale processing is executed on a dedicated sub-cell. The design efforts are mainly focused on area consumption and processing speed. The result is a chip with a resolution of 9 x 9 cells in a 0.18 mu m CMOS technology process and a density of more than 700 cells/mm(2). Simulations at schematic level lead to a time of less than 100 ns for every DTCNN step. The peak power dissipation is kept at a few watts in a hypothetical chip of 128 x 128 cells. Copyright (C) 2006 John Wiley & Sons, Ltd.					; Cabello, Diego/O-1756-2014; Brea, Victor/N-5165-2014	Laiho, Mika/0000-0002-3794-0800; Cabello, Diego/0000-0002-4859-2899; Paasio, Ari/0000-0003-2543-7391; Brea, Victor/0000-0003-0078-0425													0098-9886	1097-007X				JUL-AUG	2006	34	4					383	407		10.1002/cta.366	http://dx.doi.org/10.1002/cta.366													WOS:000239356500003
J	Takasaki, C; Korikawa, T; Hattori, K; Ohwada, H				Takasaki, Chikako; Korikawa, Tomohiro; Hattori, Kyota; Ohwada, Hidenari			Device Type Classification Based on Two-Stage Traffic Behavior Analysis	IEICE TRANSACTIONS ON COMMUNICATIONS												In the beyond 5G and 6G networks, the number of connected devices and their types will greatly increase including not only user devices such as smartphones but also the Internet of Things (IoT). Moreover, Non -terrestrial networks (NTN) introduce dynamic changes in the types of connected devices as base stations or access points are moving objects. Therefore, continuous network capacity design is required to fulfill the network requirements of each device. However, continuous optimization of network capacity design for each device within a short time span becomes difficult because of the heavy calculation amount. We introduce device types as groups of devices whose traffic characteristics resemble and optimize network capacity per device type for efficient network capacity design. This paper proposes a method to classify device types by analyzing only encrypted traffic behavior without using payload and packets of specific protocols. In the first stage, general device types, such as IoT and non-IoT, are classified by analyzing packet header statistics using machine learning. Then, in the second stage, connected devices classified as IoT in the first stage are classified into IoT device types, by analyzing a time series of traffic behavior using deep learning. We demonstrate that the proposed method classifies device types by analyzing traffic datasets and outperforms the existing IoT-only device classification methods in terms of the number of types and the accuracy. In addition, the proposed model performs comparable as a state-of-the-art model of traffic classification, ResNet 1D model. The proposed method is suitable to grasp device types in terms of traffic characteristics toward efficient network capacity design in networks where massive devices for various services are connected and the connected devices continuously change.																			0916-8516	1745-1345				JAN	2024	E107B	1					117	125		10.1587/transcom.2023WWP0004	http://dx.doi.org/10.1587/transcom.2023WWP0004													WOS:001176197200002
C	Xiao, J; Aggarwal, V; Sabharwal, A; Liu, YJ			IEEE	Xiao, Jun; Aggarwal, Vaneet; Sabharwal, Ashutosh; Liu, Youjian			Interference Networks with Local View: A Distributed Optimization Approach	2009 47TH ANNUAL ALLERTON CONFERENCE ON COMMUNICATION, CONTROL, AND COMPUTING, VOLS 1 AND 2	Annual Allerton Conference on Communication Control and Computing				47th Annual Allerton Conference on Communication, Control, and Computing	SEP 30-OCT 02, 2009	Monticello, IL					In practice, a node in a network learns the channel through local message passing and obtains a local view of the network. Pure wireless message passing as well as mixed wireless and wireline message passing are considered in this paper. We study the distributed optimization of sum-rate for a class of deterministic interference networks with local view. A connection based utility function is designed for each user to exploit the local knowledge. This utility design turns out to be a potential game with sum-rate as the potential function. For the one-to-many channel with 1.5 wireless rounds of message passing, we show that there is a unique Nash equilibrium and using this strategy, the sum capacity can be achieved. We provide a sufficient condition for which a topology does not have unique Nash equilibrium. Then we consider the scenario that the network size and the users IDs are provided to each user. For various mixed wireless and wireline message passing patterns, including wireline at transmitter/receiver side and sequential/concurrent message passing scheduling, we identify whether a three-user interference network can achieve the sum capacity in a distributed fashion. Compared with the 1.5 pure wireless rounds of message passing, the results show that 2.5 mixed wireless and wireline rounds of message passing can significantly improve the system performance of three-user interference networks. We also derive some sufficient conditions for general K-user interference networks such that the sum capacity can not be achieved based on each user's local view.					; Aggarwal, Vaneet/A-4843-2017	LIU, YOUJIAN/0000-0003-4681-0546; Aggarwal, Vaneet/0000-0001-9131-4723													2474-0195		978-1-4244-5870-7				2009							1195	+		10.1109/ALLERTON.2009.5394535	http://dx.doi.org/10.1109/ALLERTON.2009.5394535													WOS:000279627100163
C	González, H; Arizmendi, C; Quintero, J; Quintero, MA			IEEE	Gonzalez, Hernando; Arizmendi, Carlos; Quintero, Javier; Quintero, Mario A.			Determination of the Descriptors for the Design of a Classifier that Allows the Detection of Loss of Material in Metal Sheets Based on Signals of non-Destructive Tests	2018 INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND BIG DATA (ICAIBD)					International Conference on Artificial Intelligence and Big Data (ICAIBD)	MAY 26-28, 2018	Chengdu, PEOPLES R CHINA	IEEE, Sichuan Prov Comp Federat, Sichuan Univ, Chengdu Univ Informat Technol, Sichuan Univ, Coll Comp Sci				The article proposes a methodology to determine appropriate descriptors for the design of a classifier based on neural networks that allow the detection of loss of material in metal pipes based on nondestructive testing signals of Magnetic Flux Leakage (MFL). For this it has been proposed a method which consists of two stages: the first, corresponding to the signal processing, the Discrete Wavelet Transform (DWT) transform is used to implement a nonlinear threshold filtering or Shrinkage and correction baseline which seeks to eliminate or mitigate the different types of noise or phenomena found in the signal that make difficult the process of extracting relevant information to the subsequent detection of loss of material. In the second, corresponding to the design of the classifier, it seeks to identify a window width and descriptors in the time domain and the Power Spectral Density (PSD) to characterize the signal and differentiate areas of metal loss or no metal loss.						GONZALEZ ACEVEDO, HERNANDO/0000-0001-6242-3939; Arizmendi, Carlos/0000-0003-1903-115X															978-1-5386-6987-7				2018							122	127																WOS:000449008400024
J	Thomas, P; Thomas, A; Suhner, MC				Thomas, Philippe; Thomas, Andre; Suhner, Marie-Christine			A neural network for the reduction of a product-driven system emulation model	PRODUCTION PLANNING & CONTROL												In new Intelligent Manufacturing Systems, product-driven systems (PDS) architectures require emulation tool (Thomas, A., Genin, P., and Lamouri, S., 2008. Mathematical programming approaches for stable tactical and operational planning in supply chain and APS context. Journal of Decision Systems, 17, 425-455) to be developed. Discrete events simulation is often used to build such an emulation tool, nevertheless this remains complex because of large-scale problems. The goal of this article is to propose a way to design a simulation model by reducing its complexity. According to the theory of constraints, we build reduced models composed exclusively of bottlenecks and a neural network. In particular, a multilayer perceptron is used. The structure of the network is determined using a pruning procedure. This study highlights the impact of discrete data on the computational results. An application to a sawmill internal supply chain is suggested to validate the proposed approach.					, Thomas/A-4727-2013	, Thomas/0000-0001-9426-3570													0953-7287	1366-5871					2011	22	8			SI		767	781		10.1080/09537287.2010.543560	http://dx.doi.org/10.1080/09537287.2010.543560													WOS:000299891400005
J	Yan, CH; Yan, LP; Lv, YZ; Xia, YQ				Yan, Chenhang; Yan, Liping; Lv, Yuezu; Xia, Yuanqing			Dynamic Event-Triggered Byzantine-Resilient Output Regulation in Continuous-Time High-Order Multiagent Systems With Static/Dynamic Leader	IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS I-REGULAR PAPERS												As a critical security threat, Byzantine attacks in nodes sending tampered data to their neighbors in networks, significantly undermining the robustness of networked systems. This paper focuses on the leader-follower resilient consensus of continuous-time heterogeneous multiagent systems against Byzantine attacks on nodes. Considering the excessive communication burden in practice, a distributed dynamic event-triggered mechanism is devised to enable intermittent communication among agents. Building upon this mechanism, two protocols are applied to achieve the output consensus when the leader converges to dynamic and static states, respectively. The latter protocol can decrease both communication data and the frequency of event triggers when the leader converges to a static state. In addition, the output regulation control for uncertain system dynamics is achieved by utilizing the technique of internal model principle. Moreover, the designed event-triggered mechanism can be employed to the networks with bounded communication delays. Finally, the effectiveness of the designed protocols is demonstrated by some numerical simulations.						Yan, Chenhang/0000-0002-0885-8787; Yan, Liping/0000-0002-1689-2686; xia, yuqin/0009-0007-4022-9175													1549-8328	1558-0806				2024 APR 8	2024										10.1109/TCSI.2024.3381191	http://dx.doi.org/10.1109/TCSI.2024.3381191		APR 2024											WOS:001201961400001
J	Orlowski, P				Orlowski, Przemyslaw			SYSTEM DEGRADATION FACTOR FOR NETWORKED CONTROL SYSTEMS	INFORMATION TECHNOLOGY AND CONTROL												The main differences between networked control systems (NCS) and classical directly wired, (non-NCS) are phenomena such as packet dropouts and packet delays. In general, dynamical properties of NCS and non-NCS are different and understood as degradation of the system. Mainly, the considerations concern on the estimating of the degradation degree of the NCS with linear time-invariant components (plant, actuator, sensor, controller) in respect to non-NCS realization of the same system. It is shown that the problem can be reduced to analysis of the nonstationarity degree of NCS. The degradation degree is calculated in frequency domain using SVD-DFT transformation of system operator defined on finite time horizon. The method enables to make a quantitative comparison of different control strategies, under given probability of packet dropouts, time delays, etc. Theoretical considerations of computational algorithms are complemented with numerical examples.					Orłowski, Przemysław/GZM-6934-2022; Orlowski, Przemyslaw/J-8790-2016	Orłowski, Przemysław/0000-0001-6407-9668; Orlowski, Przemyslaw/0000-0001-6407-9668													1392-124X						2008	37	3					233	244																WOS:000260069900009
C	Deng, WH; Fei, MR; Hu, HS		Li, K; Fei, MR; Jia, L; Irwin, GW		Deng, Weihua; Fei, Minrui; Hu, Huosheng			A Novel Approach to System Stabilization over Constrained Channels	LIFE SYSTEM MODELING AND INTELLIGENT COMPUTING, PT II	Lecture Notes in Computer Science				International Conference on Life System Modeling and Simulation / International Conference on Intelligent Computing for Sustainable Energy and Environment (LSMS-ICSEE)	SEP 17-20, 2010	Wuxi, PEOPLES R CHINA	Shanghai Univ, Queens Univ, Jiangnan Univ, CASS, Syst Modeling & Simulat Techn Comm, China Instrument & Control Soc, Embedded Instrument & Syst Techn Comm				This paper addresses the problem of stabilization of a networked control system (NCS) over signal-to-noise ratios (SNRs) constrained channels in the continuous-time domain. The minimal SNRs required for stabilisability are obtained by a novel linear matrix inequality (LMI) approach. The effectiveness of the proposed approach is demonstrated by a numerical example.					Deng, Wei/GWC-9207-2022; Hu, Huosheng/G-1758-2010	Hu, Huosheng/0000-0001-5797-1412													0302-9743	1611-3349	978-3-642-15596-3				2010	6329						450	+		10.1007/978-3-642-15597-0_49	http://dx.doi.org/10.1007/978-3-642-15597-0_49													WOS:000286579100049
J	Shan, A; Hoang, NH; An, K; Vu, HL				Shan, Ali; Hoang, Nam Hong; An, Kun; Vu, Hai L.			A framework for railway transit network design with first-mile shared autonomous vehicles	TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES												Providing a railway transit system (RTS) in less populated areas is a challenging task for transportation agencies due to its high construction and operating costs. With the advent of automation, shared autonomous vehicles (SAVs) as an integral part of public transit services has the potential to enhance the design of transit systems. In this paper, we present a joint optimization framework of railway transit network design and SAV first-mile service that minimizes the total cost of the combined RTS-SAV services and commuters' waiting time, while serving a dynamic travel demand in the network. The proposed model optimizes the SAV fleet size and the RTS alignment while enabling vehicle relocations to tackle the vehicle imbalance issue in the SAV service. Due to the non-linear and mixed-integer formulation, we develop a fixed-point algorithm for this joint RTS-SAV problem where we transform the original problem into a mixed-integer linear programming (MILP) formulation. Our results indicate that the joint RTS-SAV services can be constructed and operated at a lower cost than either of the RTS or SAV services alone. Furthermore, the resulting joint RTS-SAV services are underpinned by a shorter railway alignment and larger fleet size rather than a multi-link extension. Additionally, the joint RTS-SAV services is robust to the variation in total demand, with respect to the railway alignment, SAV utilization and commuters' waiting time.					Hoang, Nam Hong/D-9511-2016	Hoang, Nam Hong/0000-0003-2668-4458													0968-090X	1879-2359				SEP	2021	130								103223	10.1016/j.trc.2021.103223	http://dx.doi.org/10.1016/j.trc.2021.103223		JUL 2021											WOS:000686598600008
C	Nugroho, YK; Shamsuzzoha, AHM; Helo, PT		Reiner, G		Nugroho, Yohanes Kristianto; Shamsuzzoha, A. H. M.; Helo, Petri T.			Effect of component interdependency on inventory allocation	RAPID MODELLING AND QUICK RESPONSE: INTERSECTION OF THEORY AND PRACTICE					2nd Rapid Modelling Conference on Rapid Modelling and Quick Response - Intersection of Theory and Practice	AUG 30-SEP 01, 2010	Univ Neuchatel, Neuchatel, SWITZERLAND		Univ Neuchatel			The objective of this research approach is to improve the responsiveness and agility of the supply chain network by considering the allocation of inventory control, especially for the allocation of safety stock. This is achieved through considering the effect of components interdependencies and offering guaranteed lead times. An analytical model is presented in this paper, which is supported by discrete event simulation model in order to investigate the effect of material interdependency on the reduction to safety stock allocation. A case example from lead acid battery manufacturing supply chain network is used to demonstrate the applicability of the models. The results, by applying design structure matrix (DSM), showed that less material interdependency reduces the safety stock allocation significantly. The material interdependencies are reduced through clustering operation. The results also showed that reduction of material interdependency reduces the unnecessary investment in inventory management. The difference between the presented analytical model and the discrete event simulation is not significant, which also validate the proposed modeling approach.					Helo, Petri T/F-8077-2015; Shamsuzzoha, Ahm/AAY-6164-2021	Helo, Petri T/0000-0002-0501-2727; 															978-1-84996-524-8				2010							263	274		10.1007/978-1-84996-525-5_18	http://dx.doi.org/10.1007/978-1-84996-525-5_18													WOS:000395493200018
J	Sheen, NY; Huang, JL; Le, HD				Sheen, Nain Y.; Huang, Jeng L.; Le, Hien D.			Predicting strength development of RMSM using ultrasonic pulse velocity and artificial neural network	COMPUTERS AND CONCRETE												Ready-mixed soil material, known as a kind of controlled low-strength material, is a new way of soil cement combination. It can be used as backfill materials. In this paper, artificial neural network and nonlinear regression approach were applied to predict the compressive strength of ready-mixed soil material containing Portland cement, slag, sand, and soil in mixture. The data used for analyzing were obtained from our testing program. In the experiment, we carried out a mix design with three proportions of sand to soil (e. g., 6: 4, 5: 5, and 4: 6). In addition, blast furnace slag partially replaced cement to improve workability, whereas the water-to-binder ratio was fixed. Testing was conducted on samples to estimate its engineering properties as per ASTM such as flowability, strength, and pulse velocity. Based on testing data, the empirical pulse velocity-strength correlation was established by regression method. Next, three topologies of neural network were developed to predict the strength, namely ANN-I, ANN-II, and ANN-III. The first two models are back-propagation feed-forward networks, and the other one is radial basis neural network. The results show that the compressive strength of ready-mixed soil material can be well-predicted from neural networks. Among all currently proposed neural network models, the ANN-I gives the best prediction because it is closest to the actual strength. Moreover, considering combination of pulse velocity and other factors, viz. curing time, and material contents in mixture, the proposed neural networks offer better evaluation than interpolated from pulse velocity only.					Le, Duc-Hien/AAP-2401-2020	Le, Duc-Hien/0000-0002-8291-6922													1598-8198	1598-818X				DEC	2013	12	6					785	802		10.12989/cac.2013.12.6.785	http://dx.doi.org/10.12989/cac.2013.12.6.785													WOS:000330224500004
J	Tian, EG; Peng, C; Gu, Z				Tian, Engang; Peng, Chen; Gu, Zhou			Fault Tolerant Control for Discrete Networked Control Systems with Random Faults	INTERNATIONAL JOURNAL OF CONTROL AUTOMATION AND SYSTEMS												This paper concerns the fault tolerant control for discrete networked control systems (NCSs) with probabilistic sensor and actuator fault, random delay and packet dropout. The fault of each sensor or actuator happens in a random way, which is described by an individual random variable satisfying a certain probabilistic distribution. Using these stochastic variables in the system model, new type of NCSs fault model is proposed. The merit of the proposed fault model lies in its generalization and reality, which can cover some existing fault models as special cases. By using Lyapunov functional method and linear matrix inequality technology, sufficient conditions for the mean square stable (MSS) of the NCSs can be obtained. Then the reliable controller can be designed. Finally, a numerical example and a practical example are given to demonstrate the efficiency and application of the proposed method.					peng, chen/HHS-8720-2022	peng, chen/0000-0003-3652-2233; Gu, Zhou/0000-0002-0342-1658													1598-6446	2005-4092				APR	2012	10	2					444	448		10.1007/s12555-012-0225-8	http://dx.doi.org/10.1007/s12555-012-0225-8													WOS:000302195400025
C	Lin, QB; Yang, FW; Wang, W			IEEE	Lin, Qiongbin; Yang, Fuwen; Wang, Wu			Dissipative Fuzzy Controller for Networked Nonlinear System with Missing Data	CCDC 2009: 21ST CHINESE CONTROL AND DECISION CONFERENCE, VOLS 1-6, PROCEEDINGS					21st Chinese Control and Decision Conference	JUN 17-19, 2009	Guilin, PEOPLES R CHINA	NE Univ, IEEE Ind Elect Singapore Chapter, Guilin Univ Elect Technol, IEEE Control Syst Soc, IEEE Ind Elect Soc				This paper is concerned with dissipative control for networked nonlinear system with missing data. The T-S discrete fuzzy model is adopted for modeling the nonlinear system. Missing measurement from the sensor to the controller and missing data from the controller to the actuator are simultaneously considered. The missing measurement and missing control are described as the random missing data by a binary switching sequence satisfying a Bernoulli distribution. Sufficient conditions for existence of a dynamic output feedback fuzzy controller, such that the closed-loop system is exponentially mean-square stable and strictly dissipative, are derived in terms of linear matrix inequalities (LMIs). The effectiveness of the proposed method is illustrated by means of a numerical example.					Yang, Fuwen/AAE-2501-2019	Yang, Fuwen/0000-0002-2572-2259															978-1-4244-2723-9				2009							515	+																WOS:000274047200101
J	Soumatia, M; Amari, S				Soumatia, Maroua; Amari, Said			Design of control laws for timed event graphs networks subject to mutual exclusion constraints in Min-Plus algebra	EUROPEAN JOURNAL OF CONTROL												The right control of systems, especially when different constraints exist, can avoid many problems of cost and time loss. This paper relates to the resolution of the mutual exclusion problem for discrete event systems modeled with a Network of Timed Event Graphs (NTEGs). It aims to propose formal approaches based on Min-Plus algebra formalisms for the synthesis of control laws to guarantee mutual exclusion constraints in NTEGs. In these studies, the behavior of the network is described by a set of linear Min Plus equations and mutual exclusion specifications are represented by inequalities that are also linear in Min-Plus algebra. Computed laws are modeled by control places which are connected to the initial NTEGs in order to prevent the violation of mutual exclusion constraints.(c) 2021 European Control Association. Published by Elsevier Ltd. All rights reserved.																			0947-3580	1435-5671				JAN	2022	63						270	276		10.1016/j.ejcon.2021.11.007	http://dx.doi.org/10.1016/j.ejcon.2021.11.007		JAN 2022											WOS:000789627000003
J	Yolmeh, A; Saif, U				Yolmeh, Abdolmajid; Saif, Ullah			Closed-loop supply chain network design integrated with assembly and disassembly line balancing under uncertainty: an enhanced decomposition approach	INTERNATIONAL JOURNAL OF PRODUCTION RESEARCH												In recent years, environmental concerns have increased the need for design and optimisation of closed-loop supply chain (CLSC) networks. Majority of the existing research papers consider the CLSC network designing and line balancing decisions separately. However, this approach may lead to sub-optimal designs due to the interdependency of these decisions. To this end, this paper investigates a CLSC network designing problem integrated with assembly and disassembly line balancing under demand and return uncertainty. The proposed CLSC network contains manufacturers, remanufacturers, assembly centres, intermediate centres (where disassembly lines are located), and customer centres. A new mixed integer non-linear programming model for the proposed problem is developed. Furthermore, an enhanced decomposition approach is developed to solve the proposed model. Computational results, based on randomly generated problem instances, show the efficiency of proposed enhanced decomposition approach. Specifically, results shows that the proposed enhanced decomposition approach leads to significantly smaller running times in comparison with an existing decomposition approach. Results also highlight the importance of integrating supply chain network designing and line balancing decisions.					Yolmeh, Abdolmajid/O-7096-2017	Yolmeh, Abdolmajid/0000-0001-7248-6837													0020-7543	1366-588X				MAY 3	2021	59	9					2690	2707		10.1080/00207543.2020.1736723	http://dx.doi.org/10.1080/00207543.2020.1736723		MAR 2020											WOS:000519406700001
C	Soares, MD			IEEE	Soares, Michel dos Santos			Modeling and Analysis of Discrete Event Systems Using a Petri Net Component	2011 IEEE INTERNATIONAL CONFERENCE ON SYSTEMS, MAN, AND CYBERNETICS (SMC)	IEEE International Conference on Systems Man and Cybernetics Conference Proceedings				IEEE International Conference on Systems, Man and Cybernetics (SMC)	OCT 09-12, 2011	Anchorage, AK	IEEE, IEEE Syst, Man & Cybernet Soc (IEEE SMC), IEEE Circuits & Syst Soc (CAS), IEEE Engn, Med & Biol Soc (EMB)				The dynamic behavior of a group of traffic signals controlling a network of intersections is a complex discrete event system that can be modeled by Petri nets. The approach used in this article proposes a components-based design, which increases modularity, address complexity and is a good practice according to modern Software Engineering. All the main system elements are specified based on the proposed Petri net component with time interval associated to places. The specified models are simulated through the common token player algorithm. Formal analysis using place invariants and theorem proving are applied to verify models soundness and reason on specific scenarios.																			1062-922X		978-1-4577-0653-0				2011							814	819																WOS:000298615101001
J	Wang, ST; Shi, KB; Wang, J; Yu, YB; Wen, SP; Yang, J; Han, S				Wang, Shuoting; Shi, Kaibo; Wang, Jun; Yu, Yongbin; Wen, Shiping; Yang, Jin; Han, Sheng			Synchronization sampled-data control of uncertain neural networks under an asymmetric Lyapunov-Krasovskii functional method☆	EXPERT SYSTEMS WITH APPLICATIONS												This paper investigates the synchronization control of neural networks (NNs) considering parameter uncertainties by utilizing an improved asymmetric Lyapunov-Krasovskii functional (ALKF) method. Firstly, an uncertain NNs model with discrete and distributed delays is developed. To synchronize the master-slave system, a memory sampled-data controller is designed. Secondly, an improved ALKF is constructed, in which the positive-definite and symmetric restrictions of matrices are relaxed. Furthermore, improved synchronization criteria are established by linear matrix inequalities (LMIs), which are based on the ALKF method and the integral inequality technique. Finally, two simulation examples are conducted to demonstrate the feasibility and superiority of the established stability conditions in reaching a maximum sampling period.					Yang, Jin/HGA-9026-2022; Wen, Shiping/ABE-6552-2020	Yang, Jin/0000-0002-4515-7672; Shi, Kaibo/0000-0002-9863-9229; Yu, Yongbin/0000-0001-6022-7504; Han, Sheng/0000-0001-9671-075X													0957-4174	1873-6793				APR 1	2024	239								122475	10.1016/j.eswa.2023.122475	http://dx.doi.org/10.1016/j.eswa.2023.122475		NOV 2023											WOS:001117421800001
