PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Tran, NK; Haasis, HD				Nguyen Khoi Tran; Haasis, Hans-Dietrich			Literature survey of network optimization in container liner shipping	FLEXIBLE SERVICES AND MANUFACTURING JOURNAL												Container liner shipping is one of the most important transportation modes in international trade. The industry is network-based, so network decision contributes much to the success of any operators. There are many decisions in respect of network optimization such as route and schedule design, port selection, fleet size and mix, fleet assignment and scheduling, container movement. Our paper conducts a literature survey to realize optimization problems, methodologies as well as research tendencies to deal with network optimization in container liner shipping. We focus on three major categories: container routing, fleet management and network design. Container routing is related to optimal flow movement of laden and empty containers. Fleet management is involved with decisions of ship assignment and scheduling. Network design is the problem of choosing ports and combining them to create the infrastructure of shipping operation.						Tran, Nguyen Khoi/0000-0002-6637-9581; Haasis, Hans-Dietrich/0000-0003-3857-1047													1936-6582	1936-6590				SEP	2015	27	2-3					139	179		10.1007/s10696-013-9179-2	http://dx.doi.org/10.1007/s10696-013-9179-2													WOS:000355252200002
J	Din, DR				Din, Der-Rong			Genetic algorithm for virtual topology design on MLR WDM networks	OPTICAL SWITCHING AND NETWORKING												For the mixed-line-rate (MLR) wavelength-division multiplexing (WDM) networks, each wavelength of fiber can provide different transmitting rates (in 10/40/100 Gbps) by using different modulation types. Since the MLR-WDM is becoming the key and a cost-efficient technique for the network upgrading, the problem for constructing an efficient virtual topology becomes an important issue. In this paper, the Virtual Topology Design (VTD) problem on MLR-WDM network is considered. Given the physical backbone network and traffic demand matrix between nodes of the network, the goal of the VTD problem is to determine which node-pairs to be connected by establishing lightpaths, the actual routes of the lightpaths, the transmitting rates of lightpaths, and the assigned wavelengths of lightpaths such that the total cost of deployed transceivers can be minimized. Since the VTD problem on MLR-WDM network is a hard problem, in the paper, a heuristic algorithm (HA) and a genetic algorithm (GA) are proposed to solve it. Experimental results indicate that the proposed GA is robust for this problem. (C) 2015 Elsevier B.V. All rights reserved.																			1573-4277	1872-9770				NOV	2015	18		1				20	34		10.1016/j.osn.2015.03.003	http://dx.doi.org/10.1016/j.osn.2015.03.003													WOS:000362130200003
C	Wang, YC; Lu, T; Zhang, CH		Zhang, Z; Zhang, J; Zhang, R		Wang, Yacan; Lu, Tao; Zhang, Chunhui			Integrated Logistics Network Design in Hybrid Manufacturing/Remanufacturing System Under Low-Carbon Restriction	PROCEEDINGS OF 2ND CONFERENCE ON LOGISTICS, INFORMATICS AND SERVICE SCIENCE (LISS 2012), VOLS 1 AND 2					2nd International Conference on Logistics, Informatics and Service Science (LISS)	JUL 12-15, 2012	Beijing Jiaotong Univ, Sch Econ & Management, Beijing, PEOPLES R CHINA	Natl Nat Sci Fdn China (NSFC), K C Wong Educ Fdn, Springer, Univ Reading	Beijing Jiaotong Univ, Sch Econ & Management			This paper examines the eco-efficiency of different forward/reverse logistics network integration models in manufacturing/remanufacturing closed-loop supply chain under low-carbon restriction. A multi-objective mixed linger programming is established to optimize the site selection and flow allocation. In the objective function, three minimum targets are set: economic cost, energy consumption and waste generation. We compare the cost and environment efficiency of independent design and integrated design as well as sequential integration and simultaneous integration respectively, and find the optimal network integration option based on eco-efficiency to meet the requirements from low-carbon economy.						Shah, Ayushi/0009-0000-6190-4060															978-3-642-32054-5				2013										10.1007/978-3-642-32054-5_17	http://dx.doi.org/10.1007/978-3-642-32054-5_17													WOS:000320654100017
J	Li, S; Li, YY				Li, Shi; Li, Yue-Yang			Neural network based nonlinear model predictive control for an intensified continuous reactor	CHEMICAL ENGINEERING AND PROCESSING-PROCESS INTENSIFICATION												Intensified continuous reactor is designed to replace conventional batch reactor for three-phase catalytic slurry hydrogenation. The control of intensified continuous reactor imposes difficulties due to complex three-phase reaction kinetics, inherent process nonlinearities and stringent temperature limitation. In this work, two nonlinear model predictive control (NMPC) algorithms based on neural networks are proposed and implemented for the intensified continuous reactor. One is the NMPC with nonlinear optimization that is solved by sequential quadratic programming (SQP). The other is the NMPC with local linearization that is applied at each sample instant, a linear model with parameter varying is obtained and the optimization in NMPC can be written as a quadratic programming (QP) problem like linear MPC. Simulations results show that the NMPC with local linearization presents satisfactory performance. (C) 2015 Elsevier B.V. All rights reserved.																			0255-2701	1873-3204				OCT	2015	96						14	27		10.1016/j.cep.2015.07.024	http://dx.doi.org/10.1016/j.cep.2015.07.024													WOS:000362305300002
C	Bai, YT; Zhang, BH; Chai, SC; Jin, XB; Wang, XY; Su, TL		Chen, X; Zhao, QC		Bai, Yuting; Zhang, Baihai; Chai, Senchun; Jin, Xuebo; Wang, Xiaoyi; Su, Tingli			Continuous Estimation of Motion State in CPS/INS Integration Based on NARX Neural Network	2018 37TH CHINESE CONTROL CONFERENCE (CCC)	Chinese Control Conference				37th Chinese Control Conference (CCC)	JUL 25-27, 2018	Wuhan, PEOPLES R CHINA	Chinese Assoc Automat, Tech Comm Control Theory, Syst Engn Soc China, China Univ Geosciences, Chinese Acad Sci, Acad Math & Syst Sci, China Soc Ind & Appl Math, Huazhong Univ Sci & Technol, Wuhan Univ Sci & Technol, Hubei Assoc Automat, Asian Control Assoc, IEEE Control Syst Soc, Inst Control Robot & Syst, Soc Instrument & Control Engineers				The accurate estimation of motion state has been the key node in the control of motion systems. The traditional UPS INS (Global Position System/Inertial Navigation System) integration maybe invalid in the outage of GPS signals. The continuous estimation framework and method were proposed to estimate the location in different environments. Firstly, a continuous framework was designed combining the traditional UPS INS integration and the intelligent neural network. The methods were switched according to the condition of sensors to realize the continuous estimation. Secondly, NARX (Nonlinear Autoregressive with Exogenous Inputs) neural network was built to model the nonlinear mapping relation between INS and GPS. The time series data were analyzed in NARX neural network to excavate the data features in the tune dimension. Lastly, the experiment was conducted to verify the method proposed. And the results showed that the solution is valid in the motion state estimation with INS when GPS is in the outage.					WANG, Xiaoyi/AAJ-1674-2020; Chai, Senchun/AAM-9481-2021; Bai, Yu-ting/AAW-2554-2020; JIN, Xue-bo/W-2837-2019	WANG, Xiaoyi/0000-0002-6286-3085; Chai, Senchun/0000-0003-1910-1795; JIN, Xue-bo/0000-0002-2230-0077													2161-2927		978-9-8815-6395-8				2018							4179	4184																WOS:000468622104023
J	Wang, BH; Liang, YT; Yuan, M; Wang, JH; Zhang, HR; Li, XJ				Wang, Bohong; Liang, Yongtu; Yuan, Meng; Wang, Jinghui; Zhang, Haoran; Li, Xingju			Optimal design of oilfield surface pipeline networks for the cyclic water injection development method	JOURNAL OF PETROLEUM SCIENCE AND ENGINEERING												Pipeline networks in oil fields, including gathering pipeline networks (GPNs) and water injection pipeline networks (WIPNs), are characterized by varied and complex structures and large investments. Optimizing the design of these networks is the key to reducing the development costs of oilfields. In the development method of cyclic water injection, some pipelines can be used for both production gathering and water injection; thus, GPN and WIPN can be designed simultaneously. Currently, separate designs do not form a unified scheme, and the cost is high. In view of these shortages, the integrated network should be considered. Based on mass and energy balance equations for networks, this paper proposes a mixed integer linear programming (MILP) model that takes the minimum construction investment as the objective function. The piecewise method is used to deal with the nonlinear terms in this model. Two common connection structures of pipeline networks, stellated pipeline networks (SPNs) and cascade dendritic pipeline networks (CDPNs) can be calculated by adjusting several constraints. Decision variables for the optimal locations of the central processing facility (CPF) and manifolds, detailed topological structure, diameter and route of each pipeline, pipeline flow and node pressure are obtained integrally by solving this model with the Gurobi solver. Two cases are studied to verify the effectiveness of the model. The results illustrate that the model can satisfy the needs of the designers in the actual design process, avoiding a qualitative or univariate decision in the comparison of different schemes. Comparing the results with those of the separated design scheme, the proposed model is proved to achieve lower investment costs. Therefore, the proposed model is feasible and practical.					Yuan, Meng/AAE-9286-2019; Zhang, Haoran/M-2665-2019; zhang, haoran/JHS-7765-2023; Wang, Bohong/M-2379-2019	Yuan, Meng/0000-0003-4176-0164; Zhang, Haoran/0000-0002-4641-0641; Wang, Bohong/0000-0003-1206-475X													0920-4105	1873-4715				DEC	2018	171						1400	1408		10.1016/j.petrol.2018.08.065	http://dx.doi.org/10.1016/j.petrol.2018.08.065													WOS:000447390500116
C	Kant, L; Lee, J; Kim, G; Miller, R; Mackey, S; Cansever, D; Samoohi, S; Patel, M; Panettieri, F			IEEE	Kant, L.; Lee, J.; Kim, G.; Miller, R.; Mackey, S.; Cansever, D.; Samoohi, S.; Patel, M.; Panettieri, F.			Cross-layer Framework and Condition-based Topology Control for Contested Environments	2015 IEEE MILITARY COMMUNICATIONS CONFERENCE (MILCOM 2015)	IEEE Military Communications Conference				34th IEEE Annual Military Communications Conference (MILCOM) on Leveraging Technology - The Joint Imperative	OCT 26-28, 2015	Tampa, FL	IEEE				There has been much work in the open literature on the use of cross-layer information and design to improve overall system performance in wireless networks operating in benign (non-hostile/non-jammed) environments. However, not much work has been devoted to developing a systematic cross-layer framework that lends itself well to housing alternative cross-layer design algorithms for contested networks that are of interest to the Army. In this paper, we describe a flexible, modular and extensible cross-layer framework that can be used both in contested and benign environments to design robust multi-tiered ad hoc communications networks. Our framework is agnostic to the underlying substrate and can be used both on simulation platforms as well as SDR substrates. Using this framework, we also develop a condition-based cross-layer topology control mechanism that provides the ability to create and maintain a robust network amidst hostile network jamming, and present results via discrete event simulations.																			2155-7578		978-1-5090-0073-9				2015							997	1001																WOS:000371395200167
J	Ni, N; Zhang, LB				Ni, Ning; Zhang, Libao			Deformable Convolution Alignment and Dynamic Scale-Aware Network for Continuous-Scale Satellite Video Super-Resolution	IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING												Recently, due to higher requirements for satellite video resolution, video super-resolution (VSR) has been extensively studied. However, the following problems have not been effectively resolved: 1) previous satellite VSR methods cannot achieve continuous-scale (integer and noninteger scale) VSR with a single model; 2) satellite video has complex ground and weak textures, which increases the difficulty of capturing motion information. In addition, existing methods adopt a unified alignment path, which leads to a drop in feature alignment accuracy; and 3) during feature fusion, previous methods ignore the correlation of spatiotemporal information in satellite video and cannot make full use of the spatiotemporal information. To address the above problems, in this article, we propose a novel network for continuous-scale satellite VSR (CSVSR). Specifically, first, for effective motion capture and accurate feature alignment, we design a residual-guided and time-aware dynamic routing alignment module, which can use feature residuals to lock motion areas and then dynamically select the corresponding alignment path based on the temporal distance. Second, we proposed a nonlocal mask-based feature fusion module (NMFFM) to exploit the correlation of the spatiotemporal features and complete effective spatiotemporal feature fusion. Third, to make our network adapt to multitask learning, we develop a scale-aware convolutional (SA-Conv) layer, which lets our network dynamically extract scale-adaptive features according to the input scale factors. Finally, we propose a continuous-scale upsampling module with a global feature implicit function (GFIF), which can achieve continuous-scale mapping from features to pixel values. In addition, we carefully design a novel training strategy to optimize our network. Comprehensive experiments verify that the proposed CSVSR has superior reconstruction performance on continuous-scale factors.																			0196-2892	1558-0644					2024	62								5610017	10.1109/TGRS.2024.3366550	http://dx.doi.org/10.1109/TGRS.2024.3366550													WOS:001173263900002
J	Yang, TH; Su, CT; Feng, YC				Yang, TH; Su, CT; Feng, YC			In search of a product mix for semiconductor wafer fabrication facilities by a combined simulation/neural network approach	INTERNATIONAL JOURNAL OF INDUSTRIAL ENGINEERING-THEORY APPLICATIONS AND PRACTICE												The product mix decision has a direct impact on the process tools utilization. While the commonly seen methodologies may be effective in solving the product mix decision problems from many manufacturing settings, they are not adequate in solving the problems from wafer fabrication facilities due to both the complex nature of the wafer fabrication process and the high tool inventory costs. This paper proposes a combined simulation/neural network based approach to solve the product mix problem for a given tool utilization/WIP level. Solution quality of the proposed methodology is justified through a real world case study. Empirical results illustrate its efficiency and effectiveness in solving a product mix problem for semiconductor wafer fabrication facilities. Significance: Product mix decision for wafer fabrication facilities is intrinsically complicated. The realization of a feasible product mix for a given tool utilization/WIP level will facilitate the planning and control of a manufacturing system. It will also have a significant impact to the tool inventory decision.					Lin, SH/F-9712-2012; Yang, Taho/G-3054-2012	Yang, Taho/0000-0002-6317-4636													1072-4761					JUN	2001	8	2					142	149																WOS:000171743400007
C	Li, BX; Wang, YZ; Wang, Y; Chen, YR; Yang, HZ			IEEE	Li, Boxun; Wang, Yuzhi; Wang, Yu; Chen, Yiran; Yang, Huazhong			Training Itself: Mixed-signal Training Acceleration for Memristor-based Neural Network	2014 19TH ASIA AND SOUTH PACIFIC DESIGN AUTOMATION CONFERENCE (ASP-DAC)	Asia and South Pacific Design Automation Conference Proceedings				19th Asia and South Pacific Design Automation Conference (ASP-DAC)	JAN 20-23, 2014	Suntec, SINGAPORE	SiGda, IEEE, IEEE Council Elect Design Automat, IEEE Circuits & Syst Soc,Singapore Chapter, IEEE Circuits & Syst Soc				The artificial neural network (ANN) is among the most widely used methods in data processing applications. The memristor-based neural network further demonstrates a power efficient hardware realization of ANN. Training phase is the critical operation of memristor-based neural network. However, the traditional training method for memristor-based neural network is time consuming and energy inefficient. Users have to first work out the parameters of memristors through digital computing systems and then tune the memristor to the corresponding state. In this work, we introduce a mixed-signal training acceleration framework, which realizes the self-training of memristor-based neural network. We first modify the original stochastic gradient descent algorithm by approximating calculations and designing an alternative computing method. We then propose a mixed-signal acceleration architecture for the modified training algorithm by equipping the original memristor-based neural network architecture with the copy crossbar technique, weight update units, sign calculation units and other assistant units. The experiment on the MNIST database demonstrates that the proposed mixed-signal acceleration is 3 orders of magnitude faster and 4 orders of magnitude more energy efficient than the CPU implementation counterpart at the cost of a slight decrease of the recognition accuracy (< 5%).					Wang, Fei/KEH-6292-2024; WANG, YANAN/KCL-4840-2024; Wang, Yuzhi/S-5336-2016; Chen, Xiao/GQA-8928-2022; Chen, Yiran/L-4812-2017; Wang, Yu/B-7985-2011	Chen, Xiao/0000-0002-9797-8384; Chen, Yiran/0000-0002-1486-8412; Wang, Yu/0000-0001-6108-5157													2153-6961		978-1-4799-2816-3				2014							361	366																WOS:000350791700067
J	Labbe, C; Reblewski, F; Vincent, JM				Labbe, C; Reblewski, F; Vincent, JM			Performance evaluation of high speed network protocols by emulation on a versatile architecture	RAIRO-RECHERCHE OPERATIONNELLE-OPERATIONS RESEARCH					6th Performance Evaluation Workshop	NOV 25-28, 1996	UNIV VERSAILLES-SAINT QUENTIN PRISM LAB, VERSAILLES, FRANCE	PRiSM Lab Univ Versailles-Saint Quentin	UNIV VERSAILLES-SAINT QUENTIN PRISM LAB			The goal of this study is to validate a new simulation technique for performance evaluation of discrete lime queuing networks. This technique uses a versatile architecture, which has changed from its primary purpose : circuit emulation in the design flow of chips. It is shown that this technique can be used to highlight rare events, such as realistic packet loss probability in high-speed switched networks. (C) Elsevier, Paris.																			0399-0559					JUL-SEP	1998	32	3					253	270																WOS:000075324500004
J	Raju, MR; Rahman, M; Hasan, MM; Islam, MM; Alam, MS				Raju, Matiur Rahman; Rahman, Mahfuzur; Hasan, Md Mehedi; Islam, Md Monirul; Alam, Md Shahrior			Estimation of concrete materials uniaxial compressive strength using soft computing techniques	HELIYON												This study addresses a critical gap in concrete strength prediction by conducting a comparative analysis of three deep learning algorithms: convolutional neural networks (CNNs), gated recurrent units (GRUs), and long short-term memory (LSTM) networks. Unlike previous studies that employed various machine learning algorithms on diverse concrete types, our study focuses on mixed-design concrete and fine-tuned deep learning algorithms. The objective is to identify the optimal deep learning (DL) algorithm for predicting concrete uniaxial compressive strength, a crucial parameter in construction and structural engineering. The dataset comprises experimental records for mixed-design concrete, and models were developed and optimized for predictive accuracy. The results show that the CNN model consistently outperformed GRU and LSTM. Hyperparameter tuning and regularization techniques further improved model performance. This research offers practical solutions for material property prediction in the construction industry, potentially reducing resource burdens and enhancing efficiency and construction quality.						Rahman, Mahfuzur/0000-0001-8402-156X														2405-8440				NOV	2023	9	11								10.1016/j.heliyon.2023.e22502	http://dx.doi.org/10.1016/j.heliyon.2023.e22502		NOV 2023						38034748					WOS:001124797900001
C	Dai, XW; Long, ZJ; Yang, B; Tan, XW			IEEE	Dai, Xuewu; Long, Zhengji; Yang, Bo; Tan, Xingwen			Robust Fault Detection Observer in Wireless Networked Control Systems	2011 CHINESE CONTROL AND DECISION CONFERENCE, VOLS 1-6	Chinese Control and Decision Conference				23rd Chinese Control and Decision Conference	MAY 23-25, 2011	Mianyang, PEOPLES R CHINA	NE Univ, IEEE Ind Elect Chapter, IEEE Harbin Sect Control Syst Soc Chapter, SW Univ Sci & Technol, IEEE Control Syst Soc, Syst Engn Soc China, Chinese Assoc Artificial Intelligence, Chinese Assoc Automat, Tech Comm Control Theory				This paper investigates the design of a robust fault detection observer for Wireless Networked Control Systems (WNCS) subject to random packet delays introduced by the wireless communication networks. The concept of input-delay analysis is adopted for analyzing the impacts of the packet delay on the residual generation, and a robust observer design and optimization method is proposed to improve the robustness of fault detection against the network induced delay. For the purpose of realistic simulation, a mixed simulation is carried out, where the control system is simulated in MATLAB and the network-induced delays are achieved by simulating an IEEE 802.11b wireless network at the recently developed OMNeT++platform. The simulation results validate the proposed robust fault detection observer design approach.																			1948-9439		978-1-4244-8736-3				2011							2147	2152																WOS:000323234701135
C	Heinke, S; Schug, AK; Werner, H			IEEE	Heinke, Simon; Schug, Ann-Kathrin; Werner, Herbert			Distributed Controller Design for Systems Interconnected over Chordal Graphs	2020 AMERICAN CONTROL CONFERENCE (ACC)	Proceedings of the American Control Conference				American Control Conference (ACC)	JUL 01-03, 2020	Denver, CO	Amer Automat Control Council, Int Federat Automat Control				In this paper we consider the problem of designing distributed H-2 suboptimal controllers for continuous-time networked systems in a distributed fashion, when both the plant and the controller are interconnected over the same chordal network. Combining results for networked systems and sparse semidefinite optimization, it is possible to reduce the conservatism introduced by the decomposition of the synthesis problem compared to existing methods, while at the same time also reducing the computational complexity.																			0743-1619	2378-5861	978-1-5386-8266-1				2020							1569	1574		10.23919/acc45564.2020.9147663	http://dx.doi.org/10.23919/acc45564.2020.9147663													WOS:000618079801091
C	Wu, XH; Wang, YW; Xiao, JW; Huang, YH		Chen, J		Wu Xu-Hui; Wang Yan-Wu; Xiao Jiang-Wen; Huang Yue-Hua			Synchronization of Complex Dynamical Network with Asynchronous Communications	PROCEEDINGS OF THE 29TH CHINESE CONTROL CONFERENCE	Chinese Control Conference				29th Chinese Control Conference	JUL 29-31, 2010	Beijing, PEOPLES R CHINA	Beijing Inst Technol, Control Syst Soc, Soc ICE Japan, ICROS Korea, CAA, Tech Comm Control Theory, Beihand Univ Press, IEEE Control Syst Soc, IEEE CSS Singapore Chapter, IEEE CSS Hong Kong Chapter, IEEE CSS Beijing Chapter, CAS, Acad Math & Syst Sci, Tsinghua Univ, Peking Univ, Beijing Univ Aeronaut & Astronaut				In this paper, we study the synchronization problem for complex dynamical networks with asynchronous communications. It is shown that even if communications only take place at discrete time instants, nodes in the network can synchronize with a desired orbit under the designed impulsive controller. Based on Lyapunov stability theory, sufficient condition for globally asymptotical synchronization is proposed. Finally, a typical network consisting of chaotic Chen systems with nearest-neighbor coupling is given as an example to verify the criteria.																			2161-2927		978-7-89463-104-6				2010							4709	4713																WOS:000397331304153
J	Boronoos, M; Mousazadeh, M; Torabi, SA				Boronoos, M.; Mousazadeh, M.; Torabi, S. Ali			A robust mixed flexible-possibilistic programming approach for multi-objective closed-loop green supply chain network design	ENVIRONMENT DEVELOPMENT AND SUSTAINABILITY												In recent years, due to governmental legislation, environmental groups' pressures, customer green expectation, etc., closed-loop green supply chains have gained paramount consideration. Accordingly, this study develops a novel multi-objective mixed integer nonlinear programming model for a closed-loop green supply chain network design problem. The proposed model aims to minimize the total costs, total CO2 emissions, and robustness costs in both forward and reverse directions, simultaneously. To cope with flexible constraints and epistemic uncertainty in the model's parameters, a robust flexible-possibilistic programming approach is tailored. The model is solved using an efficient interactive solution approach, in which, the presented model is analyzed under various carbon emission mechanisms to assess the influence of these mechanisms on the achieved solution. An illustrative example in the copier industry is also provided to validate the applicability of the presented optimization model. Numerical results indicate the superiority of the carbon cap-and-trade policy in most of the cases.					Torabi, S. Ali/E-1078-2018	Torabi, S. Ali/0000-0002-9764-9679; Mousazadeh, Mohammad/0000-0003-1792-0172													1387-585X	1573-2975				MAR	2021	23	3					3368	3395		10.1007/s10668-020-00723-z	http://dx.doi.org/10.1007/s10668-020-00723-z		APR 2020											WOS:000527444700001
J	Ezzeldin, RM; Djebedjian, B				Ezzeldin, Riham M.; Djebedjian, Berge			Optimal design of water distribution networks using whale optimization algorithm	URBAN WATER JOURNAL												A new optimization technique called Whale Optimization Algorithm (WOA) is applied for the least cost design of pipe networks. The rounded search agents of the algorithm were considered to cope with the discrete nature of pipe diameters as the decision variables in the optimization process. In addition, a new performance indicator based on both number of generations and the minimum number of evaluations is proposed to measure the performance of the optimization technique. The algorithm is applied to three pipe networks and the results are compared to that obtained by optimizing the networks using different optimization techniques and proved that WOA is a promising optimization model since it provided the least cost network design when compared to most of the optimization techniques available in the literature. However, the values of the performance indicator suggested that further research is recommended for more refinement of the algorithm for faster convergence towards the optimal solution.																			1573-062X	1744-9006				JAN 2	2020	17	1					14	22		10.1080/1573062X.2020.1734635	http://dx.doi.org/10.1080/1573062X.2020.1734635		MAR 2020											WOS:000520566100001
C	Zhang, K; Zhang, HG; Jiang, H; Liu, C			IEEE	Zhang, Kun; Zhang, Huaguang; Jiang, He; Liu, Chong			Data-Driven Optimal Control for a Class of Unknown Continuous-Time Nonlinear System Using a Novel ADP Method	2016 SEVENTH INTERNATIONAL CONFERENCE ON INTELLIGENT CONTROL AND INFORMATION PROCESSING (ICICIP)					7th International Conference on Intelligent Control and Information Processing (ICICIP)	DEC 01-04, 2016	Siem Reap, CAMBODIA	City Univ Hong Kong, IEEE Computat Intelligence Soc				This paper is concerned with the optimal control problem for a class of unknown continuous-time nonlinear system. A system identification method by date-driven model is established to reconstruct the unknown system dynamic by the input-output data. Then considering the optimal control problem, a novel critic neural networks design is proposed based on the policy iteration (PI), where the updating laws of parameters are designed by the normalized gradient descent algorithm and convex optimization method. And the computational burden of cost error get reduced during the iteration procedure using the new method. Based on this adaptive dynamic programming algorithm, the weight convergence is obtained and stability is guaranteed by Lyapunov theory. Finally, two simulation examples are shown to verify the effectiveness of this novel method.					Zhang, Kun/Y-6061-2019; Liu, Chong/JXX-7136-2024	Zhang, Kun/0000-0003-4527-6847; 															978-1-5090-2155-0				2016							117	124																WOS:000406239700020
J	Sarbu, I; Ostafe, G				Sarbu, Ioan; Ostafe, Gabriel			Optimal design of urban water supply pipe networks	URBAN WATER JOURNAL												This paper approaches the optimisation of looped water distribution networks supplied from one or more sources, according to demand variation. The pipe networks have concentrated outflows or uniform outflow along the length of each pipe. An optimisation model coupled with a computational iterative procedure of optimal discharges through pipes is developed on the basis of linear programming for the design of new or partially extended water distribution networks. The optimum solution obtained by this model consists of one or two pipe segments of different discrete sizes between each pair of nodes. The improved linear optimisation model guarantees a high reliability. Also, it is possible to take into account the network pipes with variable discharge on route. Additionally, the paper compares the linear optimisation model to some others, such as the classic model of economical velocities, the Moshnin model and a nonlinear model. This shows a good performance of the proposed model.					Sarbu, Ioan/AAF-6338-2020	SARBU, IOAN/0000-0001-5606-6090													1573-062X	1744-9006				JUL 3	2016	13	5					521	535		10.1080/1573062X.2014.994007	http://dx.doi.org/10.1080/1573062X.2014.994007													WOS:000373235900008
C	Ge, YA; Chen, QG; Jiang, M		Guo, S; Fukuda, T; Yo, Y; Yu, H		Ge, Yuan; Chen, Qigong; Jiang, Ming			Modeling and Estimation of Networked Control Systems with Time Delays Based on CTHMM	2009 IEEE INTERNATIONAL CONFERENCE ON MECHATRONICS AND AUTOMATION, VOLS 1-7, CONFERENCE PROCEEDINGS					IEEE International Conference on Mechatronics and Automation	AUG 09-12, 2009	Changchum, PEOPLES R CHINA	IEEE, IEEE Robot & Automat Soc, Changsha Univ Sci & Technol, Kagawa Univ, Natl Nat Sci Fdn China, Chinese Assoc Automat, Robot Soc Japan, Japan Soc Mech Engn, Japan Soc Precis Engn, Soc Instrument & Control Engineers, Harbin Engn Univ, Univ Elect Commun, Univ Elect Sci & Technol China, Beijing Univ Technol, Jilin Univ, Kagoshima Univ, Harbin Inst Technol, Assoc Young Sci &Technol				Network-induced delays in a networked control system (NCS) are stochastic continuous variables that depend on the current network state, which, as an abstract and hidden variable, can not be well defined but can be perceived by the observation of the packet-delay process. We model the network in an NCS as a hidden Markov chain and the network delay as stochastic variable whose probability density function depends on the Markov chain state (i.e. network state). Thus, the network state estimation is a continuous-time hidden Markov model (CTHMM) estimation problem. To derive the CTHMM of the NCS under study, we propose the Expectation Maximization (EM) algorithm to learn the parameters of the CTHMM based on the packet delay observations. The derived CTHMM make it possible in the future for us to predict the next network state and then choose a proper one from several control laws, which have been designed in advance to guarantee the performance of the NCS.																					978-1-4244-2692-8				2009							4649	4654																WOS:000280158102181
J	Huang, XH; Ma, MD				Huang, XH; Ma, MD			Message scheduiling in WDM optical networks with reduced transmitter tuning overhead	IEEE COMMUNICATIONS LETTERS												Relatively large transceiver tuning overhead is one major difficulty when designing a medium access control scheme for a single-hop passive-star coupled WDM optical network. To overcome this difficulty, we propose two algorithms, namely Continuous Channel Scheduling (CCS) and Continuous Channel-Minimum Scheduling Latency (CC-MSL), to reduce the negative impact of tuning overhead as much as. possible., Extensive simulations have been conducted. And the simulation results show that significant improvement in average delay can be achieved by our new algorithms.					Ma, Maode/A-5101-2011														1089-7798	1558-2558				JAN	2005	9	1					72	74		10.1109/LCOMM.2005.01031	http://dx.doi.org/10.1109/LCOMM.2005.01031													WOS:000226180700025
J	Tsao, YC; Thanh, VV				Tsao, Yu-Chung; Vo-Van Thanh			A multi-objective mixed robust possibilistic flexible programming approach for sustainable seaport-dry port network design under an uncertain environment	TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW												This paper develops a multi-objective mixed robust possibilistic flexible programming (MOMRPFP) approach for the sustainable dry port network design under uncertain environment. The optimal number, location, and capacity of dry ports, and the optimal number of containers transferred through dry ports are determined with minimizing the economic costs and environmental and social impacts. Finally, numerical analyses indicate that the total network cost decrease about 1.14% with the proposed approach. Moreover, the MOMRPFP approach improves the efficiency about the average computational time for large-sized networks with the presence of uncertainty in flexible objective functions and constraints as well as in data.					jam, amir/O-6460-2019	Tsao, Yu-Chung/0000-0001-5058-8728; Vo, Van Thanh/0000-0001-5027-5684													1366-5545					APR	2019	124						13	39		10.1016/j.tre.2019.02.006	http://dx.doi.org/10.1016/j.tre.2019.02.006													WOS:000463983300002
J	Liu, HX; Wang, DZW; Yue, H				Liu, Haoxiang; Wang, David Z. W.; Yue, Hao			Global Optimization for Transport Network Expansion and Signal Setting	MATHEMATICAL PROBLEMS IN ENGINEERING												This paper proposes a model to address an urban transport planning problem involving combined network design and signal setting in a saturated network. Conventional transport planning models usually deal with the network design problem and signal setting problem separately. However, the fact that network capacity design and capacity allocation determined by network signal setting combine to govern the transport network performance requires the optimal transport planning to consider the two problems simultaneously. In this study, a combined network capacity expansion and signal setting model with consideration of vehicle queuing on approaching legs of intersection is developed to consider their mutual interactions so that best transport network performance can be guaranteed. We formulate the model as a bilevel program and design an approximated global optimization solution method based on mixed-integer linearization approach to solve the problem, which is inherently nnonlinear and nonconvex. Numerical experiments are conducted to demonstrate the model application and the efficiency of solution algorithm.					wang, David/KFR-2555-2024; Wang, David Z. W./A-3763-2011	Wang, David Z. W./0000-0002-9623-6928													1024-123X	1563-5147					2015	2015								385713	10.1155/2015/385713	http://dx.doi.org/10.1155/2015/385713													WOS:000365233400001
