PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
C	Zhao, JM; Zhang, X; Zhang, LJ			IEEE	Zhao, Jiemei; Zhang, Xian; Zhang, Lijun			Reliable <i>H</i><sub>∞</sub> Control for Discrete-time Singular Systems with Infinite Distributed Delays	2011 CHINESE CONTROL AND DECISION CONFERENCE, VOLS 1-6	Chinese Control and Decision Conference				23rd Chinese Control and Decision Conference	MAY 23-25, 2011	Mianyang, PEOPLES R CHINA	NE Univ, IEEE Ind Elect Chapter, IEEE Harbin Sect Control Syst Soc Chapter, SW Univ Sci & Technol, IEEE Control Syst Soc, Syst Engn Soc China, Chinese Assoc Artificial Intelligence, Chinese Assoc Automat, Tech Comm Control Theory				In this paper, the reliable H-infinity control problem is investigated for discrete-time singular systems with time delays and actuator failures. The time-delays are assumed to be infinitely distributed in the discrete-time domain. The purpose is to design a controller such that, for the admissible infinite distributed delays and possible actuator failures, the closed-loop system is regular, causal and stable with a given disturbance attenuation level gamma. A numerical example illustrates the validity of the proposed approach.					Zhang, Xian/H-7183-2019	Zhang, Xian/0000-0001-7023-7351													1948-9439		978-1-4244-8736-3				2011							504	+																WOS:000323234700099
S	Böhme, R; Danezis, G; Díaz, C; Köpsell, S; Pfitzmann, A		Martin, D; Serjantov, A		Böhme, R; Danezis, G; Díaz, C; Köpsell, S; Pfitzmann, A			On the PET workshop panel "mix cascades versus peer-to-peer:: Is one concept superior?	PRIVACY ENHANCING TECHNOLOGIES	Lecture Notes in Computer Science				4th International Workshop on Privacy Enhancing Technologies	MAY 26-28, 2004	Toronto, CANADA	Microsoft Corp, Informat & Privacy Commissioners Off, Univ Toronto, Ctr Innovat Law & Policy, Bell Univ Labs				After almost two decades of research on anonymous network communication the development has forked into two main directions, namely Mix cascades and peer-to-peer (P2P) networks. As these design options have implications on the achievable anonymity and performance, this paper aims to elaborate the advantages and disadvantages of either concept. After clarifying the scope of the discussion, we present arguments for Mix cascades and P2P designs on multiple areas of interest: the level of anonymity, the incentives to cooperate, aspects of availability, and performance issues. Pointed thesis and antithesis are given for both sides, before a final synthesis tries to articulate the status quo of the discussion.					Diaz, Claudia/C-3074-2013	Kopsell, Stefan/0000-0002-0466-562X													0302-9743	1611-3349	3-540-26203-2				2005	3424						243	255																WOS:000231114600016
C	Jiang, DD; Cui, Y		Gesbert, D; Debbah, M; Mellouk, A		Jiang, Dongdong; Cui, Ying			Network Coding-based Caching in Large-Scale SIC-Enabled Wireless Networks	2017 IEEE INTERNATIONAL CONFERENCE ON COMMUNICATIONS (ICC)	IEEE International Conference on Communications				IEEE International Conference on Communications (ICC) / Wireless Communications Symposium	MAY 21-25, 2017	Paris, FRANCE	IEEE, IEEE France Sect, IEEE Commun Soc				Network coding-based caching at base stations (BSs) is a promising caching approach to support massive content delivery over wireless networks. However, existing network coding-based caching designs do not fully explore and exploit the potential advantages. In this paper, we consider the analysis and optimization of a random linear network coding-based caching design in large-scale successive interference cancelation (SIC)enabled wireless networks. By utilizing tools from stochastic geometry, we derive a tractable expression for the successful transmission probability in the general file size regime. To further obtain design insights, we also derive closed-form expressions for the successful transmission probability in the small and large file size regimes, respectively. Then, we consider the successful transmission probability maximization by optimizing a design parameter, which is a complex discrete optimization problem. We propose a two-stage optimization framework and obtain a near optimal solution with superior performance and manageable complexity. The analysis and optimization results provide valuable design insights for practical cache and SIC enabled wireless networks. Finally, by numerical results, we show that the proposed near optimal caching design achieves a significant performance gain over some baseline caching designs.					Cui, Ying/E-3960-2018														1550-3607		978-1-4673-8999-0				2017																								WOS:000446630500071
C	Geng, X; Lin, J; Li, SH			IEEE	Geng, Xue; Lin, Jie; Li, Shaohua			CASCADED MIXED-PRECISION NETWORKS	2020 IEEE INTERNATIONAL CONFERENCE ON IMAGE PROCESSING (ICIP)	IEEE International Conference on Image Processing ICIP				IEEE International Conference on Image Processing (ICIP)	SEP 25-28, 2020	ELECTR NETWORK	Inst Elect & Elect Engineers, Inst Elect & Elect Engineers, Signal Proc Soc				There has been a vast literature on Neural Network Compression, either by quantizing network variables to low precision numbers or pruning redundant connections from the network architecture. However, these techniques experience performance degradation when the compression ratio is increased to an extreme extent. In this paper, we propose Cascaded Mixed-precision Networks (CMNs), which are compact yet efficient neural networks without incurring performance drop. CMN is designed as a cascade framework by concatenating a group of neural networks with sequentially increased bitwidth. The execution flow of CMN is conditional on the difficulty of input samples, i.e., easy examples will be correctly classified by going through extremely low-bitwidth networks, and hard examples will be handled by high-bitwidth networks, so that the average compute is reduced. In addition, weight pruning is incorporated into the cascaded framework and jointly optimized with the mixed-precision quantization. To validate this method, we implemented a 2-stage CMN consisting of a binary neural network and a multi-bit (e.g. 8 bits) neural network. Empirical results on CIFAR-100 and ImageNet demonstrate that CMN performs better than state-of-the-art methods, in terms of accuracy and compute.					Li, Shaohua/HDO-3502-2022														1522-4880		978-1-7281-6395-6				2020							241	245																WOS:000646178500048
C	Mahmoud, MS		Ao, SI; Gelman, L; Hukins, DWL; Hunter, A; Korsunsky, AM		Mahmoud, Magdi S.			Output-Feedback Control for Networked Systems with Probabilistic Delays	WORLD CONGRESS ON ENGINEERING - WCE 2013, VOL II	Lecture Notes in Engineering and Computer Science				World Congress on Engineering (WCE 2013)	JUL 03-05, 2013	Imperial Coll London, London, ENGLAND	IAENG, Soc Artificial Intelligence, IAENG, Soc Bioinformat, IAENG, Soc Comp Sci, IAENG, Soc Data Mining, IAENG, Soc Elect Engn, IAENG, Soc Imaging Engn, IAENG, Soc Ind Engn, IAENG, Soc Informat Syst Engn, IAENG, Soc Internet Comp & Web Serv, IAENG, Soc Mech Engn, IAENG, Soc Operat Res, IAENG, Soc Sci Comp, IAENG, Soc Software Engn, IAENG, Soc Software Engn, IAENG, Soc Wireless Networks	Imperial Coll London			The networked control system (NCS) design for continuous- time systems with probabilistic delays is discussed in this paper. The delay is assumed to follow a given probability density function. A design scheme for the observer-based output feedback controller is proposed to render the closed-loop networked system exponentially mean-square stable with H performance requirement. The design method is fulfilled through solving linear matrix inequalities. A numerical example is provided to show the advantages of the proposed technique.					Mahmoud, Magdi S/I-8094-2019	Mahmoud, Magdi S/0000-0002-9397-9208													2078-0958		978-988-19252-8-2				2013							1070	1077																WOS:000335869700065
J	Sun, QM; Yan, Y; Xu, YH; Yu, JJ				Sun, Qiming; Yan, Ying; Xu, Yihan; Yu, Jingjing			Multidimensional-Taylor-network-based robust optimal tracking control for MIMO nonlinear discrete-time systems	ISA TRANSACTIONS												In practical engineering, system control is indispensable. However, due to the influence of model uncertainty, speed unavailability, input nonlinearity (such as actuator dead zone/fault), and multi-input coupling, the control results are not satisfactory. In this paper, a robust optimal tracking control strategy is proposed for a class of nonlinear multi-input-multi-output discrete-time systems with unknown uncertainties. This control strategy is to minimize the cost function in the process of uncertainty processing and stabilize the closed-loop system by establishing an adaptive controlling approach based on a combination of actor MTN and critic MTN based on the Multi-dimensional Taylor Network (MTN). By using the approximation property of MTN, the optimal control signal is generated by action MTN, which is used to approach the controller, and the cost function is approximated by critic MTN, which is tuned online because the cost function cannot be obtained in hands-on experience. By designing a new cost function, the amount of calculation in the control process is reduced, and the adaptive critic design control idea is integrated into the controller design to deal with the uncertainty of the system. The simulation results verify the effectiveness of the control strategy proposed in the essay. (c) 2023 ISA. Published by Elsevier Ltd. All rights reserved.					Yu, Jingjing/HTS-2918-2023; Sun, Qiming/KIG-5045-2024; Yan, Ying/AAU-9853-2021	Yan, Ying/0000-0002-3609-0496													0019-0578	1879-2022				NOV	2023	142						606	614		10.1016/j.isatra.2023.07.023	http://dx.doi.org/10.1016/j.isatra.2023.07.023		NOV 2023						37558512					WOS:001111954500001
J	GROENEWOLD, G				GROENEWOLD, G			THE DESIGN OF HIGH DYNAMIC-RANGE CONTINUOUS-TIME INTEGRATABLE BANDPASS-FILTERS	IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS												A method to design integratable continuous-time analog high-Q bandpass filters with a prescribed dynamic range is developed. The theory accompanying this method shows what the fundamental restrictions for the dynamic range are. The theory is meant to determine beforehand if the dynamic range one wants is realizable. The possibilities of using dynamic range optimal filter networks are discussed. A design example is included.																			0098-4094					AUG	1991	38	8					838	852		10.1109/31.85626	http://dx.doi.org/10.1109/31.85626													WOS:A1991FZ59300002
J	Singh, TP; Neagu, N; Quattrone, M; Briet, P				Singh, Tejinder Pal; Neagu, Nicoleta; Quattrone, Michele; Briet, Philippe			Network Design for Cylinder Gas Distribution	JOURNAL OF INDUSTRIAL ENGINEERING AND MANAGEMENT-JIEM												Purpose: Network design of the supply chain is an important and strategic aspect of logistics management. In this paper, we address the network design problem specific to packaged gases (cylinder) supply chain. We propose an integrated framework that allows for the determination of the optimal facility locations, the filling plant production capacities, the inventory at plants and hubs, and the number of packages to be routed in primary and secondary transportation. Design/methodology/approach: We formulate the problem as a mixed integer program and then develop a decomposition approach to solve it. We illustrate the proposed framework with numerical examples from real-life packaged gases supply chain. The results show that the decomposition approach is effective in solving a broad range of problem sizes. Findings: The main finding of this paper is that decomposing the network design problem into two sub-problems is very effective to tackle the real-life large scale network design problems occurring in cylinder gas distribution by optimizing strategic and tactical decisions and approximating the operational decisions. We also benchmark the results from the decomposition approach by solving the complete packaged gases network design model for smaller test cases. Originality/value: The main contribution of our work is that it integrates supply chain network design decisions without fixing the fillings plant locations with inventory and resource allocation decisions required at the plants. We also consider the transportation costs for the entire supply chain including the transhipment costs among different facilities by deciding the replenishment frequency.																			2013-8423	2013-0953					2015	8	1					85	109		10.3926/jiem.1140	http://dx.doi.org/10.3926/jiem.1140													WOS:000363776600006
J	Zhang, L; Chen, M; Wu, QX; Wu, B				Zhang, Luo; Chen, Mou; Wu, Qingxian; Wu, Bei			Stabilization of Networked Control Systems with Induced Delays and Actuator Saturation	MATHEMATICAL PROBLEMS IN ENGINEERING												The problem of state feedback stabilization is studied for networked control systems (NCSs) subject to actuator saturation and network-induced delays. To facilitate the controller design, the NCSs are modeled as a class of discrete-time systems with bounded delays and input saturation. Based on Lyapunov-Krasovskii theory and free weighting matrix approach, the sufficient condition is derived in terms of linear matrix inequality for the asymptotic stability. Finally, the effectiveness of the developed control approach is proved through numerical examples.					chen, mou/KOC-4929-2024														1024-123X	1563-5147					2016	2016								4208712	10.1155/2016/4208712	http://dx.doi.org/10.1155/2016/4208712													WOS:000382626600001
J	Stamov, T				Stamov, Trayan			Neural Networks in Engineering Design: Robust Practical Stability Analysis	CYBERNETICS AND INFORMATION TECHNOLOGIES												In recent years, we are witnessing artificial intelligence being deployed on embedded platforms in our everyday life, including engineering design practice problems starting from early stage design ideas to the final decision. One of the most challenging problems is related to the design and implementation of neural networks in engineering design tasks. The successful design and practical applications of neural network models depend on their qualitative properties. Elaborating efficient stability is known to be of a high importance. Also, different stability notions are applied for differently behaving models. In addition, uncertainties are ubiquitous in neural network systems, and may result in performance degradation, hazards or system damage. Driven by practical needs and theoretical challenges, the rigorous handling of uncertainties in the neural network design stage is an essential research topic. In this research, the concept of robust practical stability is introduced for generalized discrete neural network models under uncertainties applied in engineering design. A robust practical stability analysis is offered using the Lyapunov function method. Since practical stability concept is more appropriate for engineering applications, the obtained results can be of a practical significance to numerous engineering design problems of diverse interest.																			1311-9702	1314-4081				DEC 1	2021	21	4					3	14		10.2478/cait-2021-0039	http://dx.doi.org/10.2478/cait-2021-0039													WOS:000734993400001
J	Attaran, A; Handler, WB; Chronik, BA				Attaran, Ali; Handler, William B.; Chronik, Blaine A.			RF Injection Network Development for Testing of Active Implantable Medical Devices Exposed to RF Fields in 1.5 T MRI Systems	IEEE JOURNAL OF ELECTROMAGNETICS RF AND MICROWAVES IN MEDICINE AND BIOLOGY												This paper presents the design, construction, and testing of an RF injection network for MR-conditional medical testing of devices for use within 1.5 T MRI scanners (i.e., frequency of 63.4 MHz). The system was developed to meet the requirements of ISO/TS 10974:2018(E). A directional lumped element coupler, power splitter, an attenuator/isolator, low-pass filter, and high-pass filter were designed and implemented as part of the network. The RF injection network was developed in both a compact version implemented in a single PCB and discrete PCB version for use in different situations. The performance of each designed component was simulated and compared to measurement results. As an application example, a neuromodulation system was tested using the developed RF injection network for conductive emission testing.						Attaran, Ali/0000-0002-1696-8150														2469-7249				MAR	2020	4	1					2	9		10.1109/JERM.2019.2909386	http://dx.doi.org/10.1109/JERM.2019.2909386													WOS:000722881400001
C	Song, GH; Liu, XH			IEEE	Song, Guanghao; Liu, Xiaohua			Output consensus based model predictive control for general discrete-time linear multi-agent systems	2020 5TH INTERNATIONAL CONFERENCE ON MECHANICAL, CONTROL AND COMPUTER ENGINEERING (ICMCCE 2020)					5th International Conference on Mechanical, Control and Computer Engineering (ICMCCE)	DEC 25-27, 2020	Harbin, PEOPLES R CHINA	Xijing Univ, Acad Exchange Informat Ctr				In this paper, a control protocol based on model predictive control scheme was proposed to solve the output consensus problem of general linear discrete multi-agent systems with fixed topology. First, using partial stability theory, the necessary and sufficient conditions for the consensus of discrete-time multi-agent systems were derived. Then, the consensualising controller was designed by using model predictive control (MPC) theory. Finally, the effectiveness of the algorithm was shown by a numerical example.																					978-1-6654-2314-4				2020							1210	1215		10.1109/ICMCCE51767.2020.00267	http://dx.doi.org/10.1109/ICMCCE51767.2020.00267													WOS:000675598100258
J	Huang, YK; Lin, LF				Huang, Yuan-Ko; Lin, Lien-Fa			Efficient processing of <i>continuous min-max distance bounded query</i> with updates in road networks	INFORMATION SCIENCES												In the last decade, the research community focuses on the design of various methods in support of spatio-temporal queries in road networks. In this paper, we present a novel and important query, named the continuous min-max distance bounded query (CM(2)DBQ). Given a moving query object q, a minimal distance d(m), and a maximal distance d(M), a CM(2)DBQ retrieves the bounded objects whose road distances to q are within the range [d(m), d(M)] at each time instant. We propose two algorithms, named the Continuous Within Query-based (CWQ-based) algorithm and the CM(2)DBQ algorithm, to efficiently determine the bounded objects. In addition, we design a mechanism, named the bounded objects updating mechanism, to rapidly evaluate the new query result when object updates occur. Extensive experiments using real road network dataset demonstrate the efficiency of the proposed algorithms and the usefulness of the bounded objects updating mechanism. (C) 2014 Elsevier Inc. All rights reserved.																			0020-0255	1872-6291				SEP 10	2014	278						187	205		10.1016/j.ins.2014.03.040	http://dx.doi.org/10.1016/j.ins.2014.03.040													WOS:000338390100013
J	Chiou, SW				Chiou, Suh-Wen			A generalized iterative scheme for network design problem	APPLIED MATHEMATICS AND COMPUTATION												This paper addresses a new optimization scheme designed for a continuous network design problem with respect to link capacity expansions. The network design problem can be formulated as a mathematical program with equilibrium constraints (MPEC) where the user equilibrium with variable demand is expressed as a variational inequality problem. Due to the non-differentiability of the perturbed solutions in equilibrium constraints, a non-smooth optimization model is established. A generalized bundle subgradient projection is presented to effectively solve the network design problem. Global convergence analysis for the proposed method is also delivered. Numerical calculations are conducted and promising results have shown potential of the proposed method in solving network design problem when compared to earlier studies. (c) 2006 Elsevier Inc. All rights reserved.					Chiou, Suh-Wen/P-8568-2015	Chiou, Suh-Wen/0000-0003-4743-7544													0096-3003					MAY 15	2007	188	2					1115	1123		10.1016/j.amc.2006.10.005	http://dx.doi.org/10.1016/j.amc.2006.10.005													WOS:000248158900006
J	Shinde, SA; Shelake, VG; Kamat, RK				Shinde, S. A.; Shelake, V. G.; Kamat, R. K.			FPGA based Packet Splitter Implementation Using Mixed Design Flow	ELEKTRONIKA IR ELEKTROTECHNIKA												Design and development of a FPGA based packet splitter using Handle-C DK4 design suite is reported. A mixed design flow comprising of the integration of tools from third party has been adopted for the simulation, testing, debugging and generation of the RTL model. The reported packet splitter core has lot of potential applications in passive monitoring of the networking setup, security appliances etc. III. 2, bibl. 8 (in English; summaries in English, Russian and Lithuanian).					SHELAKE, VINOD/HNP-2499-2023; shinde, Santosh/AAE-8962-2021	Shinde, Santosh/0000-0002-5534-5722; Kamat, Rajanish/0000-0002-5779-2614													1392-1215						2008		8					15	18																WOS:000261598800003
J	Wu, XL; Zhang, B; Chen, G; Jin, D				Wu, Xiaoliang; Zhang, Bo; Chen, Gong; Jin, Dong			A Scalable Quantum Key Distribution Network Testbed Using Parallel Discrete-Event Simulation	ACM TRANSACTIONS ON MODELING AND COMPUTER SIMULATION												Quantum key distribution (QKD) has been promoted as a means for secure communications. Although QKD has been widely implemented in many urban fiber networks, the large-scale deployment of QKD remains challenging. Today, researchers extensively conduct simulation-based evaluations for their designs and applications of large-scale QKD networks for cost efficiency. However, the existing discrete-event simulators offer models for QKD hardware and protocols based on sequential event execution, which limits the scale of the experiments. In this work, we explore parallel simulation of QKD networks to address this issue. Our contributions lay in the exploration of QKD network characteristics to be leveraged for parallel simulation as well as the development of a parallel simulation framework for QKD networks. We also investigate three techniques to improve the simulation performance including (1) a ladder queue based event list, (2) memoization for computationally intensive quantum state transformation information, and (3) optimization of the network partition scheme for workload balance. The experimental results show that our parallel simulator is 10 times faster than a sequential simulator when simulating a 128-node QKD network. Our linear-regressionbased network partition scheme can further accelerate the simulation experiments up to two times over using a randomized network partition scheme.						Jin, Dong/0000-0001-9955-1432													1049-3301	1558-1195				APR	2022	32	2			SI				11	10.1145/3490029	http://dx.doi.org/10.1145/3490029													WOS:000772649100004
J	LEWIS, A; BRANCH, P; BARRETT, P; OGDEN, M				LEWIS, A; BRANCH, P; BARRETT, P; OGDEN, M			DSP IN NETWORK MODELING AND MEASUREMENT	BRITISH TELECOM TECHNOLOGY JOURNAL												Trends in technology and pressures of the market-place are changing telecommunications networks at an increasing rate worldwide. The meaning of the phrase 'speech channel' may change, no longer corresponding with a physical circuit. In this new world, subtle and unexpected quality impairments might affect network operators who lack a broad and customer facing technical viewpoint. In these revolutionary times, DSP techniques can create powerful new ways of measuring performance and of mixing the traditionally separate disciplines of network modelling and DSP simulation. This mixed modelling promises benefits in better and more far-sighted specification, design and implemention of future networks and services.																			0265-0193					JAN	1992	10	1					173	189																WOS:A1992HF56800015
J	Mohamed, YARI; El-Saadany, EF				Mohamed, Yasser Abdel-Rady Ibrahim; El-Saadany, Ehab F.			Adaptive discrete-time grid-voltage sensorless interfacing scheme for grid-connected DG-inverters based on neural-network identification and deadbeat current regulation	IEEE TRANSACTIONS ON POWER ELECTRONICS												This paper presents an adaptive discrete-time grid-voltage sensorless interfacing scheme for grid-connected distributed generation inverters, based on neural network identification and deadbeat current regulation. First, a novel neural network-based estimation unit is designed with low computational demand to estimate, in real-time, the interfacing parameters and the grid voltage vector simultaneously. A reliable solution to the present nonlinear estimation problem is presented by combining a neural network interfacing-parameters identifier with a neural network grid-voltage estimator. Second, an adaptive deadbeat current controller is designed with high bandwidth characteristics by adopting a delay compensation method. The delay compensation method utilizes the predictive nature of the estimated quantities to compensate for total system delays and to enable real-time design of the deadbeat controller. Third, the estimated grid voltage is utilized to realize a grid-voltage sensorless average-power control loop, which guarantees high power quality injection. Theoretical analysis and comparative evaluation results are presented to demonstrate the effectiveness of the proposed control scheme.					Mohamed, Yasser A.-R. I./AAF-2290-2019	Mohamed, Yasser A.-R. I./0000-0002-4351-9457													0885-8993	1941-0107				JAN	2008	23	1					308	321		10.1109/TPEL.2007.911879	http://dx.doi.org/10.1109/TPEL.2007.911879													WOS:000253209000033
S	Zhou, YQ; Jiao, LC		Duch, W; Kacprzyk, J; Oja, E; Zadrozny, S		Zhou, YQ; Jiao, LC			Interpolation mechanism of functional networks	ARTIFICIAL NEURAL NETWORKS: FORMAL MODELS AND THEIR APPLICATIONS - ICANN 2005, PT 2, PROCEEDINGS	LECTURE NOTES IN COMPUTER SCIENCE				15th International Conference on Artificial Neural Networks (ICANN 2005)	SEP 11-15, 2005	Warsaw, POLAND	European Neural Network Soc, Int Neural Network Soc, Japanese Neural Network Soc, IEEE Computat Intelligence Soc				In this paper, the interpolation mechanism of functional networks is discussed. And a kind of three layers Functional networks with single input unit and single output unit and four layers functional networks with double input units and single output unit is designed, a learning algorithm for function approximation is based on minimizing a sum of squares with a unique minimum has been proposed, which can respectively approximate a given one-variable continuous function and a given two-variable continuous function satisfying given precision. Finally, several given examples show that the interpolation method is effective and practical.					Jiao, Licheng/JOZ-0842-2023	Jiao, Licheng/0000-0003-3354-9617													0302-9743		3-540-28755-8				2005	3697						45	51																WOS:000232196000008
J	Rios, JD; Alanis, AY; Arana-Daniel, N; Lopez-Franco, C				Rios, Jorge D.; Alanis, Alma Y.; Arana-Daniel, Nancy; Lopez-Franco, Carlos			Real-time neural observer-based controller for unknown nonlinear discrete delayed systems	INTERNATIONAL JOURNAL OF ROBUST AND NONLINEAR CONTROL												This work presents a neural observer-based controller for uncertain nonlinear discrete-time systems with unknown time-delays. The proposed neural observer does not need previous knowledge of the model about the system under consideration, neither the value of its parameters, delays, nor their explicit estimations. The proposed neural observer is based on a neural network composed of two recurrent high order neural networks (RHONNs) for nonmeasurable state variables, one in a parallel configuration, and for measurable state variables one in a series-parallel configuration. The neural network is trained on-line with an extended Kalman filter algorithm. The proposed RHONN observer provides a mathematical model for the system. Based on such a resulting mathematical model, a control law is designed using discrete-time sliding mode block control. Applicability is presented using real-time results that show the performance of the proposal using a linear induction motor prototype as the selected system; this prototype is under the presence of varying time-delays. A Lyapunov analysis is included to prove the semi-globally uniformly ultimately boundedness (SGUUB) of the proposed RHONN observer-controller scheme for uncertain nonlinear discrete-time systems with unknown delays.					Rios, Jorge/KIJ-8801-2024; Lopez-Franco, Carlos/ISA-8236-2023	Rios, Jorge/0000-0001-7565-0874; Alanis, Alma Y./0000-0001-9600-779X; Lopez-Franco, Carlos/0000-0001-8122-3799													1049-8923	1099-1239				DEC 1	2020	30	18					8402	8429		10.1002/rnc.5250	http://dx.doi.org/10.1002/rnc.5250		OCT 2020											WOS:000574185500001
C	Zhong, CN; Luo, CM; Chu, ZZ; Gan, WY			IEEE	Zhong, Chunni; Luo, Chaomin; Chu, Zhenzhong; Gan, Wenyang			A Continuous Hopfield Neural Network based on Dynamic Step for the Traveling Salesman Problem	2017 INTERNATIONAL JOINT CONFERENCE ON NEURAL NETWORKS (IJCNN)	IEEE International Joint Conference on Neural Networks (IJCNN)				International Joint Conference on Neural Networks (IJCNN)	MAY 14-19, 2017	Anchorage, AK	Int Neurol Network Soc, IEEE Computat Intelligence Soc, Intel, BMI, Budapest Semester Cognit Sci				For the traveling salesman problem (TSP) which is also an important aspect for mobile robots, a continuous Hopfield neural network based on dynamic step is applied to solve TSP. For combinatorial optimization problems such as TSP can be mapped to a Continuous Hopfield neural network (CHNN). The dynamic step size is used to replace the fixed step size, which can solve the problem of the mutual restriction between the convergence precision and the convergence speed. The energy function is designed to represent the path length. The energy of network is constantly updated and converged to a minimum value eventually. Meanwhile, the optimal solution is obtained for TSP. Simulation results show that the proposed algorithm can accelerate the convergence rate and obtain high precision optimization results for TSP.					Chu, Zhenzhong/KGK-7427-2024	Chu, Zhenzhong/0000-0002-0287-4727; Luo, Chaomin/0000-0002-7578-3631													2161-4393		978-1-5090-6182-2				2017							3318	3323																WOS:000426968703078
J	Zhang, YJ; Tian, EG				Zhang, Yijun; Tian, Engang			Networked control system design over wireless sensor networks	DYNAMICS OF CONTINUOUS DISCRETE AND IMPULSIVE SYSTEMS-SERIES A-MATHEMATICAL ANALYSIS					3rd International Conference on Impulsive Dynamical Systems and Applications	JUL 21-23, 2006	Qingdao, PEOPLES R CHINA					A mathematical model of the linear control system over wireless sensor networks (WSNs) is proposed in this paper, which can be described as a discrete-time linear system with time-varying delays. A delay-dependent robust H-infinity controller design method is presented for the model considering the effect of parameter uncertainties. By solving a set of linear matrix inequalities (LMIs), the stability and robustness of the system can be obtained. A modified genetic algorithm (GA) is employed to find the optimal parameters of LMIs. Numerical example shows the effectiveness of the proposed method.					Zhang, Yijun/DJB-2587-2022	Zhang, Yijun/0000-0002-5572-2831													1201-3390					DEC	2006	13		3	S			1519	1524																WOS:000243520100103
J	Tourani, S; Rahmani, Z; Rezaie, B				Tourani, S.; Rahmani, Z.; Rezaie, B.			Adaptive observer-based projective synchronization for chaotic neural networks with mixed time delays	CHINESE JOURNAL OF PHYSICS												This paper addresses adaptive projective synchronization of chaotic neural networks with mixed time delays based on an observer-based design strategy. For this, the idea of designing nonlinear state observers is used, and a novel adaptive observer-based controller is given to provide projective synchronization between the master and the slave chaotic systems. Lyapunov theorem is also utilized to obtain the adaptation laws for tuning the controller when the parameters of the master system are unknown. The proposed control scheme is successfully applied for projective synchronization of two chaotic neural networks with mixed delays. The simulation results demonstrate the feasibility and efficiency of the presented method. (C) 2016 The Physical Society of the Republic of China (Taiwan). Published by Elsevier B.V. All rights reserved.					Rahmani, Zahra/AAX-6051-2021; Rezaie, Behrooz/AAZ-5307-2021	Rezaie, Behrooz/0000-0001-7017-8507; Rahmani, Zahra/0000-0003-3342-2413													0577-9073					APR	2016	54	2					285	297		10.1016/j.cjph.2016.04.015	http://dx.doi.org/10.1016/j.cjph.2016.04.015													WOS:000377795500015
J	Zhang, HZ; Gao, ZY				Zhang, Haozhi; Gao, Ziyou			Two-way road network design problem with variable lanes	JOURNAL OF SYSTEMS SCIENCE AND SYSTEMS ENGINEERING												This paper studies a new form of transportation network design problem. In urban transportation network, unreasonable phenomenon can occur in certain traffic period (e.g. on/off duty period), which demonstrates that the flows of opposite directions on a two-way road are seriously asymmetric; one traffic link of a two-way road congest heavily but the other is hardly used. In order to reduce transportation congestion and make full use of the existing road resources, we propose a lane reallocating approach in peak period, and establish a discrete bi-level programming model for the decision-making. Then, based on particle swarm optimization (PSO) technique, a heuristic solution algorithm for the bi-level model is designed. Finally, the lane reallocating approach is demonstrated through a simple transportation network.																			1004-3756	1861-9576				MAR	2007	16	1					50	61		10.1007/s11518-007-5034-x	http://dx.doi.org/10.1007/s11518-007-5034-x													WOS:000258522900005
J	Dong, N; Wu, CH; Gao, ZK; Chen, ZQ; Ip, WH				Dong, Na; Wu, Chun-Ho; Gao, Zhong-Ke; Chen, Zeng-qiang; Ip, Wai-Hung			Data-driven control based on simultaneous perturbation stochastic approximation with adaptive weighted gradient estimation	IET CONTROL THEORY AND APPLICATIONS												This study proposes one novel data-driven control strategy based upon the simultaneous perturbation stochastic approximation method with adaptive weighted gradient estimation for general discrete non-linear systems. A function approximator is used to construct the controller, and here, it is fixed as a neural network (NN), whose structure is fixed previously, while allowing its connecting weights to be updated. The control parameters are then the connecting weights of the NN controller. The biggest advantage of this data-driven control approach is that it can generate a control signal to affect system's future performance without establishing the plant's mathematical model first. In this novel approach, to improve the control ability and accuracy, an adaptive weighted gradient estimation method is designed to do the parametric estimation with convergence analysis. Non-linear tracking problems for typical discrete-time non-linear plants are introduced for simulation comparison tests, and the convergence and feasibility of this newly proposed data-driven control strategy are well demonstrated through the simulation results. Finally, empirical study on a simulated wastewater treatment system is carried out to further illustrate the effectiveness of this newly proposed approach.					Dong, Na/GNW-5731-2022; IP, W.H./J-2941-2013; Gao, Zhong-Ke/Y-5325-2019; WU, Chun Ho/H-8815-2012	IP, W.H./0000-0001-6609-0713; Gao, Zhong-Ke/0000-0002-9551-202X; WU, Chun Ho/0000-0003-1259-4048													1751-8644	1751-8652				JAN 19	2016	10	2					201	209		10.1049/iet-cta.2015.0636	http://dx.doi.org/10.1049/iet-cta.2015.0636													WOS:000367841800011
