PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Deaecto, GS; Souza, M; Geromel, JC				Deaecto, Grace S.; Souza, Matheus; Geromel, Jose C.			Discrete-Time Switched Linear Systems State Feedback Design With Application to Networked Control	IEEE TRANSACTIONS ON AUTOMATIC CONTROL												This technical note addresses the state feedback switched control design problem for discrete-time switched linear systems. More specifically, the control goal is to jointly design a set of state feedback gains and a state dependent switching function, ensuring H-2 and H-infinity guaranteed performance. The conditions are based on Lyapunov or Riccati-Metzler inequalities, which allow the derivation of simpler alternative conditions that are expressed as LMIs whenever a scalar variable is fixed. The theoretical results are well adapted to deal with the self-triggered control design problem, where the switching rule is responsible for the scheduling of multiple sampling periods, to be considered in the communication channel in order to improve performance. This method is compared to others from the literature. Examples show the validity of the proposed technique in both contexts, switched and networked control systems.					Souza, Matheus/AAX-9467-2021; Geromel, Jose C/E-3103-2012; Deaecto, Grace S./H-8331-2012	Souza, Matheus/0000-0002-1538-3361; Geromel, Jose C./0000-0002-4961-3428; Deaecto, Grace S./0000-0001-8937-7258													0018-9286	1558-2523				MAR	2015	60	3					877	881		10.1109/TAC.2014.2341131	http://dx.doi.org/10.1109/TAC.2014.2341131													WOS:000350206000029
J	Dong, L; Zhong, XN; Sun, CY; He, HB				Dong, Lu; Zhong, Xiangnan; Sun, Changyin; He, Haibo			Adaptive Event-Triggered Control Based on Heuristic Dynamic Programming for Nonlinear Discrete-Time Systems	IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS												This paper presents the design of a novel adaptive event-triggered control method based on the heuristic dynamic programming (HDP) technique for nonlinear discrete-time systems with unknown system dynamics. In the proposed method, the control law is only updated when the event-triggered condition is violated. Compared with the periodic updates in the traditional adaptive dynamic programming (ADP) control, the proposed method can reduce the computation and transmission cost. An actor-critic framework is used to learn the optimal event-triggered control law and the value function. Furthermore, a model network is designed to estimate the system state vector. The main contribution of this paper is to design a new trigger threshold for discrete-time systems. A detailed Lyapunov stability analysis shows that our proposed event-triggered controller can asymptotically stabilize the discrete-time systems. Finally, we test our method on two different discrete-time systems, and the simulation results are included.					SUN, CHANG/GXM-3680-2022; sun, chang/ITV-6759-2023; He, Haibo/ABF-3668-2020	He, Haibo/0000-0002-5247-9370													2162-237X	2162-2388				JUL	2017	28	7					1594	1605		10.1109/TNNLS.2016.2541020	http://dx.doi.org/10.1109/TNNLS.2016.2541020								27071197					WOS:000404048300010
J	Ge, SR; Tsao, YH; Evans, CM				Ge, Sirui; Tsao, Yu-Hsuan; Evans, Christopher M.			Polymer architecture dictates multiple relaxation processes in soft networks with two orthogonal dynamic bonds	NATURE COMMUNICATIONS												Materials with tunable modulus, viscosity, and complex viscoelastic spectra are crucial in applications such as self-healing, additive manufacturing, and energy damping. It is still challenging to predictively design polymer networks with hierarchical relaxation processes, as many competing factors affect dynamics. Here, networks with both pendant and telechelic architecture are synthesized with mixed orthogonal dynamic bonds to understand how the network connectivity and bond exchange mechanisms govern the overall relaxation spectrum. A hydrogen-bonding group and a vitrimeric dynamic crosslinker are combined into the same network, and multimodal relaxation is observed in both pendant and telechelic networks. This is in stark contrast to similar networks where two dynamic bonds share the same exchange mechanism. With the incorporation of orthogonal dynamic bonds, the mixed network also demonstrates excellent damping and improved mechanical properties. In addition, two relaxation processes arise when only hydrogen-bond exchange is present, and both modes are retained in the mixed dynamic networks. This work provides molecular insights for the predictive design of hierarchical dynamics in soft materials. Materials with tunable modulus, viscosity, and complex viscoelastic spectra are crucial in various applications but it remains challenging to design polymer networks with predicted hierarchical relaxation processes. Here, the authors synthesize networks with both pendant and telechelic architectures using mixed orthogonal dynamic bonds to understand how the network connectivity and bond exchange mechanisms govern the overall relaxation spectrum.					GE, SIRUI/JPX-6909-2023	Evans, Christopher/0000-0003-0668-2500; Ge, Sirui/0000-0002-4276-7838														2041-1723				NOV 9	2023	14	1							7244	10.1038/s41467-023-43073-w	http://dx.doi.org/10.1038/s41467-023-43073-w								37945556					WOS:001103080000002
J	Sun, YY; Yu, JY; Chen, ZR; Xing, X				Sun, Yiyong; Yu, Jinyong; Chen, Ziran; Xing, Xing			Event-Triggered Filtering for Nonlinear Networked Discrete-Time Systems	IEEE TRANSACTIONS ON INDUSTRIAL ELECTRONICS												This paper investigates the problem of H-infinity filtering for polynomial-fuzzy-model-based discrete-time networked systems under an event-triggered scheme. A polynomial fuzzy filter is designed to estimate the control output. In order to reduce the data size transmitted in a network, signal quantization is managed via a logarithmic quantizer. A novel method is designed to guarantee a filtering error system to be asymptotically stable and to satisfy the desired performance. Furthermore, sufficient conditions developed via the method are represented as a sum of squares, which can be solved by SOSTOOLS. A simulation example is provided to demonstrate the effectiveness of the proposed results.					Xing, Xing/JUF-7767-2023	Xing, Xing/0000-0003-0130-0147													0278-0046	1557-9948				NOV	2015	62	11					7163	7170		10.1109/TIE.2015.2431637	http://dx.doi.org/10.1109/TIE.2015.2431637													WOS:000362760300049
J	Wu, M; Li, XH; Li, XB				Wu, Mian; Li, Xuehua; Li, Xiaobing			Removal of CO<sub>2</sub> from high-temperature flue gas using PDMS/IL composite membranes	NEW JOURNAL OF CHEMISTRY												Membrane separation of CO2 from high-temperature flue gas has economic benefits. Thus, the development of thermally-stable polymeric membranes with efficient permselectivity is crucial. In this work, we designed a composite membrane consisting of a homogeneously distributed ionic liquid (IL) in a PDMS network using a physical blending approach. Benefiting from the strong physical-crosslinking interaction between PDMS and the IL, the polymer chain mobility is inhibited, and the structural stability of the composite membrane is improved thus maintaining excellent gas separation performance at elevated temperatures from 25 degrees C to 150 degrees C. The obtained composite membranes display a superior CO2 permeance of 22.6 GPU and a high CO2/N-2 selectivity of 21.4 at 150 degrees C. More significantly, the separation performance of the composite membrane can return back to the initial value when the temperature drops to room temperature. Additionally, the composite membrane retains its good CO2/N-2 separation performance during an 80 h continuous operation at 150 degrees C, further indicating the high thermal stability of the composite membrane. The polymer/IL blend system described here is very promising for the removal of CO2 from high-temperature flue gas.																			1144-0546	1369-9261				JAN 24	2022	46	4					1808	1814		10.1039/d1nj04493a	http://dx.doi.org/10.1039/d1nj04493a		DEC 2021											WOS:000738881400001
J	Li, HL; Jiang, HJ; Cao, JD				Li, Hong-Li; Jiang, Haijun; Cao, Jinde			Global synchronization of fractional-order quaternion-valued neural networks with leakage and discrete delays	NEUROCOMPUTING												In this paper, without transforming the quaternion-valued neural networks into two equivalent complex-valued systems or four equivalent real-valued systems, a novel class of fractional-order quaternion-valued neural networks with leakage and discrete delays is investigated. To this end, two novel inequalities are established with the aid of properties of quaternion and Caputo fractional derivative. By exploiting Lyapunov method, our established inequalities, fractional-order Razumikhin theorem and some analysis techniques, some criteria ensuring the global asymptotical synchronization and the global Mittag-Leffler synchronization of the considered networks are obtained through designing suitable controllers. Finally, two numerical examples are utilized to show the derived theoretical results. (C) 2019 Elsevier B.V. All rights reserved.					Cao, Jinde/D-1482-2012	Cao, Jinde/0000-0003-3133-7119; Li, Hong-Li/0000-0002-9723-8546													0925-2312	1872-8286				APR 14	2020	385						211	219		10.1016/j.neucom.2019.12.018	http://dx.doi.org/10.1016/j.neucom.2019.12.018													WOS:000517884400019
J	Shi, P; Zhang, YQ; Agarwal, RK				Shi, Peng; Zhang, Yingqi; Agarwal, Ramesh K.			Stochastic finite-time state estimation for discrete time-delay neural networks with Markovian jumps	NEUROCOMPUTING												This paper investigates the problem of stochastic finite-time state estimation for a class of uncertain discrete-time Markovian jump neural networks with time-varying delays. A state estimator is designed to estimate the network states through available output measurements such that the resulted error dynamics is stochastically finite-time stable. By stochastic Lyapunov-Krasovskii functional approach, sufficient conditions are derived for the error dynamics to be stochastic finite-time stable. The desired state estimator is designed via linear matrix inequality technique. Simulation examples are provided to illustrate the effectiveness of the obtained results. (C) 2014 Elsevier B.V. All rights reserved.					Zhang, Yingqi/E-2104-2019; Shi, Peng/H-5906-2012; Zhang, Yingqi/Q-1786-2016	Zhang, Yingqi/0000-0001-7338-949X; Agarwal, Ramesh/0000-0002-9642-1023													0925-2312	1872-8286				MAR 3	2015	151		1				168	174		10.1016/j.neucom.2014.09.059	http://dx.doi.org/10.1016/j.neucom.2014.09.059													WOS:000347753400020
J	Tabellion, FM; Seidel, SR; Arif, AM; Stang, PJ				Tabellion, FM; Seidel, SR; Arif, AM; Stang, PJ			Discrete supramolecular architecture vs crystal engineering: The rational design of a platinum-based bimetallic assembly with a chairlike structure and its infinite, copper analogue	JOURNAL OF THE AMERICAN CHEMICAL SOCIETY																	Stang, Peter J./Y-2744-2019														0002-7863					AUG 8	2001	123	31					7740	7741		10.1021/ja015784a	http://dx.doi.org/10.1021/ja015784a								11481013					WOS:000170299800048
J	Wang, L; Zou, XF				Wang, L; Zou, XF			Capacity-of stable periodic solutions in discrete-time bidirectional associative memory neural networks	IEEE TRANSACTIONS ON CIRCUITS AND SYSTEMS II-EXPRESS BRIEFS												The existence, stability, and even the number (capacity) of stable periodic solutions in discrete-time bidirectional associative memory neural networks are investigated in this paper. Some fundamental mathematical techniques instead of the bifurcation method, are employed to prove the existence of periodic solutions and establish the relation of the number of periodic solutions and the magnitude of delays. Our results show that we can simply design a delayed neural network model to store memories or patterns as stable periodic solutions.					Wang, Lin/ABF-1622-2020	Wang, Lin/0000-0002-7215-8750													1549-7747	1558-3791				JUN	2004	51	6					315	319		10.1109/TCSII.2004.829571	http://dx.doi.org/10.1109/TCSII.2004.829571													WOS:000222135700006
J	Ottino, JM				Ottino, Julio M.			Chemical Engineering in a Complex World: Grand Challenges, Vast Opportunities	AICHE JOURNAL																	Ottino, Julio/B-6682-2009														0001-1541	1547-5905				JUL	2011	57	7					1654	1668		10.1002/aic.12686	http://dx.doi.org/10.1002/aic.12686													WOS:000291803800001
J	Manfredi, S				Manfredi, Sabato			A cooperative control approach for queue stabilization in communication networks	APPLIED AND COMPUTATIONAL MATHEMATICS					System and Control Theory Workshop	SEP 07-09, 2005	Gebze Technol Inst, Gebze, TURKEY		Gebze Technol Inst			This paper is concerned with the analysis, design and validation of a congestion cooperative rate control for communication networks. A sufficient condition for network stability in presence of multiple bottleneck and heterogeneous sources with different time delay is given and it is used for controller parameter design. The stability condition and the resulting cooperative control performance in terms of fairness, link utilization, packet loss and fault tolerance are validated firstly by Matlab/simulink toot and then by discrete packet simulator.																			1683-3511	1683-6154					2007	6	2					192	217																WOS:000256986700006
J	Wang, J; Deng, W				Wang, Jian; Deng, Wei			OPTIMIZING CAPACITY OF SIGNALIZED ROAD NETWORK WITH REVERSIBLE LANES	TRANSPORT												This paper studies the network capacity problem on signalized road network with reversible lanes. A Mixed Network Design Problem (MDNP) is formulated to describe the problem where the upper-level problem is a mixed integer non-linear program designed to maximize the network capacity by optimizing the input parameters (e.g. the signal splits, circles, reassigned number of lanes and O-D demands), while the lower-level problem is the common Deterministic User Equilibrium (DUE) assignment problem formulated to model the drivers' route choices. According to whether one way strategy is permitted in practice, two strategies for implementing reversible roadway are considered. In the first strategy, not all lanes are reversible and the reversible roadways always hold its ability to accommodate the two-way traffic flow. In the second strategy, one-way road is allowed, which means that all the lanes are reversible and could be assigned to one flow direction if the traffic flow in both directions is severally unsymmetrical. Genetic Algorithm (GA) is detailedly presented to solve the bi-level network capacity problem. The application of the proposed method on a numerical example denotes that Strategy 2 can make more use of the physical capacity of key links (signal controlled links), thus, the corresponding network capacity outperforms it is of Strategy 1 considerably.					Deng, Wei/GWC-9207-2022; Wang, Jian/HII-8685-2022; Wang, Jian/U-3959-2019	Wang, Jian/0000-0002-0385-3645; Wang, Jian/0000-0002-0385-3645													1648-4142	1648-3480					2018	33	1					1	11		10.3846/16484142.2014.994227	http://dx.doi.org/10.3846/16484142.2014.994227													WOS:000428175300001
J	Meneguzzer, C				Meneguzzer, Claudio			Day-to-day dynamics in a simple traffic network with mixed direct and contrarian route choice behaviors	PHYSICA A-STATISTICAL MECHANICS AND ITS APPLICATIONS												Contrarian behavior is an attitude leading individuals to act "contrary to the crowd'' and can be observed in a variety of collective systems. The aim of this study is to investigate the effects of such behavioral trait on the day-to-day evolution of a traffic system in a simple two-route scenario. To this end, we formulate a nonlinear, discrete-time dynamical system and analyze how the fraction of contrarian-like choices affects fixed point uniqueness and stability, as well as mean travel cost evaluated both for the network as a whole and separately for subjects adopting either type of route choice behavior. We show that uniqueness and stability of the fixed point of the dynamical system are ensured inside certain ranges of the fraction of contrarian subjects within the traveling population, and that the width of such ranges depends on the sensitivity of actual costs to flows and on the level of accuracy of individuals' cost perception. Moreover, instability is seen to take different forms (oscillatory behavior or convergence to alternate fixed points) depending on which limit of the stability region is crossed by the fraction of contrarians. Results of the analysis also indicate that introducing memory and learning in the process of expected cost formation tends to counter the destabilizing effect of strongly flow-dependent costs and highly cost-sensitive route choices. Finally, direct and contrarian travelers attain the same mean travel cost throughout the fixed point stability region, while a competitive advantage of the minority group emerges outside such region, albeit at the price of a deteriorated global network performance. Overall, the findings of the study support the conclusion that a well-balanced diversification of the traveling population in terms of direct and contrarian route choice attitudes has the potential to protect the system against instabilities induced by other behavioral and network features, and that this beneficial effect can be amplified by the occurrence of learning in the formation of perceived travel costs. It is suggested that contrarian behavior may contribute to mitigating the adverse effects of concentration of choices on the "best'' routes and overreaction to the supplied information, induced by Advanced Traveler Information Systems, and thus should be explicitly considered in the design of traffic management strategies involving the deployment of such systems. (C) 2022 Elsevier B.V. All rights reserved.					Meneguzzer, Claudio/AAD-6489-2019														0378-4371	1873-2119				OCT 1	2022	603								127841	10.1016/j.physa.2022.127841	http://dx.doi.org/10.1016/j.physa.2022.127841		JUL 2022											WOS:000864174500024
J	Piraveenan, M; Prokopenko, M; Zomaya, AY				Piraveenan, M.; Prokopenko, M.; Zomaya, A. Y.			Local assortativeness in scale-free networks	EPL												The level of assortative mixing of nodes in real-world networks gives important insights about the networks design and functionality, and has been analyzed in detail. However, this network-level measure conveys insufficient information about the local-level structure and motifs present in networks. We introduce a measure of local assortativeness that quantifies the level of assortative mixing for individual nodes in the context of the overall network. We show that such a measure, together with the resultant local assortativeness distributions for the network, is useful in analyzing network's robustness against targeted attacks. We also study local assortativeness in real-world networks, identifying different phases of network growth, showing that biological and social networks display markedly different local assortativeness distributions to technological networks, and discussing the implications to network design. Copyright (c) EPLA, 2008					Zomaya, Albert Y./G-9697-2017; Prokopenko, Mikhail/A-3995-2008	Zomaya, Albert Y./0000-0002-3090-1059; Prokopenko, Mikhail/0000-0002-4215-0344													0295-5075					OCT	2008	84	2							28002	10.1209/0295-5075/84/28002	http://dx.doi.org/10.1209/0295-5075/84/28002													WOS:000263598500037
J	Yuan, CZ; Cao, H; Zhu, SQ; Huaa, H; Hou, LR				Yuan, Changzhou; Cao, Hui; Zhu, Siqi; Huaa, Hui; Hou, Linrui			Core-shell ZnO/ZnFe<sub>2</sub>O<sub>4</sub>@C mesoporous nanospheres with enhanced lithium storage properties towards high-performance Li-ion batteries	JOURNAL OF MATERIALS CHEMISTRY A												In this study, we rationally developed and explored an appealing multi-featured nanoarchitecture, core-shell mesoporous ZnO/ZnFe2O4@C (ZZFO@C) nanospheres, for highly reversible lithium storage. Physicochemical characterization revealed that the mixed ZZFO nanospheres with numerous mesopores and a yolk-shell hollow structure were coated uniformly with an ultrathin N-doped carbon shell of similar to 10 nm in thickness and were endowed with an internal continuous carbon network. Benefitting from the striking synergy and interplay of intrinsic component effects and structural advantages, the as-fabricated core-shell ZZFO@C exhibited a superior electrochemical Li-storage performance with a high specific capacity, excellent cycling properties and good rate capability when evaluated as an anode material for rechargeable Li-ion batteries (LIBs). These findings further revealed that the resulting core-shell ZZFO@C would be a promising anode for high-performance LIBs. Furthermore, in-depth insights into the structure/component-Li-storage correlation of the core-shell ZZFO@C hybrid showed that it was significantly favored for optimizational design and efficient fabrication of advanced hybrid anodes for next-generation LIBs in the future.					Yuan, Changzhou/B-8757-2014														2050-7488	2050-7496					2015	3	40					20389	20398		10.1039/c5ta05984d	http://dx.doi.org/10.1039/c5ta05984d													WOS:000363151000045
C	Liu, DR; Wang, D; Zhao, DB			IEEE	Liu, Derong; Wang, Ding; Zhao, Dongbin			Neural-Network-Based Optimal Control for a Class of Nonlinear Discrete-Time Systems With Control Constraints Using the Iterative GDHP Algorithm	2011 INTERNATIONAL JOINT CONFERENCE ON NEURAL NETWORKS (IJCNN)					International Joint Conference on Neural Networks (IJCNN)	JUL 31-AUG 05, 2011	San Jose, CA	Int Neural Network Soc (INNS), IEEE Computat Intelligence Soc (CIS), Natl Sci Fdn (NSF), Cognimem Technol, Inc, Univ Cincinnati Coll Engn & Appl Sci, Toyota Res Inst N Amer, Univ Cincinnati, Sch Elect & Compu Syst				In this paper, a neural-network-based optimal control scheme for a class of nonlinear discrete-time systems with control constraints is proposed. The iterative adaptive dynamic programming (ADP) algorithm via globalized dual heuristic programming (GDHP) technique is developed to design the optimal controller with convergence proof. Three neural networks are used to facilitate the implementation of the iterative algorithm, which will approximate at each iteration the cost function, the optimal control law, and the controlled nonlinear discrete-time system, respectively. A simulation study is carried out to demonstrate the effectiveness of the present approach in dealing with the nonlinear constrained optimal control problem.					Liu, Derong/A-5304-2010; Wang, Ding/A-2949-2017	Liu, Derong/0000-0003-3715-4778; 															978-1-4244-9636-5				2011							53	60																WOS:000297541200009
J	Codecasa, D; Stella, F				Codecasa, Daniele; Stella, Fabio			Learning continuous time Bayesian network classifiers	INTERNATIONAL JOURNAL OF APPROXIMATE REASONING												Streaming data are relevant to finance, computer science, and engineering while they are becoming increasingly important to medicine and biology. Continuous time Bayesian network classifiers are designed for analyzing multivariate streaming data when time duration of event matters. Structural and parametric learning for the class of continuous time Bayesian network classifiers are considered in the case where complete data is available. Conditional log-likelihood scoring is developed for structural learning on continuous time Bayesian network classifiers. Performance of continuous time Bayesian network classifiers learned when combining conditional log-likelihood scoring and Bayesian parameter estimation are compared with that achieved by continuous time Bayesian network classifiers when learning is based on marginal log-likelihood scoring and to that achieved by dynamic Bayesian network classifiers. Classifiers are compared in terms of accuracy and computation time. Comparison is based on numerical experiments where synthetic and real data are used. Results show that conditional log-likelihood scoring combined with Bayesian parameter estimation outperforms marginal log-likelihood scoring. Conditional log-likelihood scoring becomes even more effective when the amount of available data is limited. Continuous time Bayesian network classifiers outperform in terms of computation time and accuracy dynamic Bayesian network on synthetic and real data sets. (C) 2014 Elsevier Inc. All rights reserved.					Stella, Fabio/AAE-4313-2020	STELLA, FABIO ANTONIO/0000-0002-1394-0507													0888-613X	1873-4731				NOV	2014	55	8					1728	1746		10.1016/j.ijar.2014.05.005	http://dx.doi.org/10.1016/j.ijar.2014.05.005													WOS:000340992800006
J	Jiang, HB; Li, J; Zhao, P; Zeng, FZ; Xiao, Z; Iyengar, A				Jiang, Hongbo; Li, Jie; Zhao, Ping; Zeng, Fanzi; Xiao, Zhu; Iyengar, Arun			Location Privacy-preserving Mechanisms in Location-based Services: A Comprehensive Survey	ACM COMPUTING SURVEYS												Location-based services (LBSs) provide enhanced functionality and convenience of ubiquitous computing, but they open up new vulnerabilities that can be utilized to violate the users' privacy. The leakage of private location data in the LBS context has drawn significant attention from academics and industry due to its importance, leading to numerous research efforts aiming to confront the related challenges. However, to the best of our knowledge, none of relevant studies have performed a qualitative and quantitative comparison and analysis of the complex topic of designing countermeasures and discussed the viability of their use with different kinds of services and the potential elements that could be deployed to meet new challenges. Accordingly, the purpose of this survey is to examine the privacy-preserving techniques in LBSs. We categorize and provide an inside-out review of the existing techniques. Performing a retrospective analysis of several typical studies in each category, we summarize their basic principles and recent advances. Additionally, we highlight the use of privacy-preserving techniques in LBSs for enabling new research opportunities. Providing an up-to-date and comprehensive overview of existing studies, this survey may further stimulate new research efforts into this promising field.					, zhxiao@hnu.edu.cn/AFT-5052-2022; Li, Jie/KMX-9455-2024	Li, Jie/0000-0001-7896-5388; Xiao, Zhu/0000-0001-5645-160X													0360-0300	1557-7341				APR	2021	54	1							4	10.1145/3423165	http://dx.doi.org/10.1145/3423165													WOS:000644443200004
C	Wu, DX; Wu, J; Chen, S			IEEE	Wu, Dongxiao; Wu, Jun; Chen, Sheng			Robust Control for Discrete-Time Networked Control Systems	2010 8TH WORLD CONGRESS ON INTELLIGENT CONTROL AND AUTOMATION (WCICA)					8th World Congress on Intelligent Control and Automation (WCICA)	JUL 06-09, 2010	Jinan, PEOPLES R CHINA	IEEE				This paper considers analysis and synthesis of discrete-time networked control systems (NCSs), where the plant has additive uncertainty and the controller is updated with the sensor information at stochastic time intervals. It is shown that the problem is linked to robust control of linear discrete-time stochastic systems and a new small gain theorem is established. Based on this result, sufficient conditions are given for ensuring mean square stability of the NCS, and the genetic algorithm is utilised to design the controller of the NCS based on a linear matrix inequality technique.					Chen, Sheng/F-7835-2011	Chen, Sheng/0000-0001-6882-600X															978-1-4244-6712-9				2010							3532	3537		10.1109/WCICA.2010.5553859	http://dx.doi.org/10.1109/WCICA.2010.5553859													WOS:000295959503160
J	Yuan, MW; Liu, J; Zhu, YH; Zhang, BZ; Xiao, WM; Wang, SH; Shi, SL; Chen, C				Yuan, Mingwei; Liu, Jie; Zhu, Yahui; Zhang, Bingzhen; Xiao, Weiming; Wang, Shuhua; Shi, Shunli; Chen, Chao			Ultra-high flux catalytic membrane reactors based on coagulation-flocculation mechanism for selective catalytic	JOURNAL OF MEMBRANE SCIENCE												Catalytic membrane reactors (CMRs), combination of catalytic industry and membrane technology, facilitates manufacture efficiency in massive practical and industrial applications. However, the balance of membrane flux and catalytic performance represents enormous challenges. Herin, we propose the coagulation-flocculation strategy for piloting the Zeta potential on CMR with the flow-reaction channel by modulating the filler within the mixed matrix membrane. Comprehensive characterizations demonstrate that the modulation of zeta potential in the CMR triggers the regulation of channel environment (interconnected macro-pore network structure) with the formation of more catalytic sites. Both the experimental outcomes and reaction mechanism explicitly validate the facilitating role of channel environment in boosting the enrichment of reactants and selectivity for reactants, thereby substantially stimulating the reactants activation for the subsequent catalytic procedure more feasibly. The CMR presents superior performance in the catalytic discoloration of contaminations (the flux record-value of 8664 L m- 2 h-1, catalytic efficiency: 98.5 %, and robust stability: 15 cycles in Methylene Blue (MB) tests, and brilliant selectivity for various reactants with charge selectivity and size selectivity). This controllable adjustment of the membrane structure based on the coagulation-flocculation mechanism shines tactic for design high-flux, high-efficiency CMR for industrial preparation.						/0009-0001-6279-5369													0376-7388	1873-3123				JAN 15	2024	690								122244	10.1016/j.memsci.2023.122244	http://dx.doi.org/10.1016/j.memsci.2023.122244		NOV 2023											WOS:001110164300001
J	Ohya, Y; Nohori, T; Nishi, T; Jo, S; Ouchi, T				Ohya, Yuichi; Nohori, Tomoyoshi; Nishi, Takayuki; Jo, Souya; Ouchi, Tatsuro			Polyassembly Formation of Complementary Half-Sliding Oligo-DNAs and Atomic Force Microscopic Observation	JOURNAL OF NANOSCIENCE AND NANOTECHNOLOGY												Oligonucleotides, especially oligo-DNAs, are useful building blocks for construction nanometer scale ordered architectures. Many researchers have been carried out to construct nano-architectures using complementary hydrogen bonding of DNAs. However, in order to achieve rational and robust design of various functional nano-architectures using DNAs, it is extremely important to establish basic principles of assembly patterns Of oligo-DNAs based on their complementarity. In this study, to obtain basic information of polyassembly for simple oligo-DNA systems, formation of multiple assemblies of complementary half-sliding oligo-DNAs (cHSOs) was investigated with varying the length and sequence (GC content). A pairs of cHSOs were mixed in combination of complementary each other, and then the formation of high-molecular-weight polyassembly was evaluated by polyacrylamide gel electrophoresis (PAGE) and size exclusion chromatography (SEC). Moreover, the morphology and shape of the polyassembly was investigated by atomic force microscope (AFM) observation on mica. The obtained polyassembly displayed linear and networked morphology, and the continuous length and patterns of the assembly was depend on the length, GC contents and the concentration of the cHSOs.																			1533-4880					JAN	2009	9	1					313	317		10.1166/jnn.2009.J028	http://dx.doi.org/10.1166/jnn.2009.J028								19441313					WOS:000263073800040
J	Hai, Q; Liu, ST; Jiang, CM				Hai, Q.; Liu, S. T.; Jiang, C. M.			Exponential <i>H</i><sub>∞</sub> synchronization for discrete-time chaotic neural networks with time delays and stochastic perturbations via output feedback control	MATHEMATICAL METHODS IN THE APPLIED SCIENCES												This paper investigates the problem of exponential H-infinity synchronization of discrete-time chaotic neural networks with time delays and stochastic perturbations. First, by using the Lyapunov-Krasovskii (Lyapunov) functional and output feedback controller, we establish the H-infinity performance of exponential synchronization in the mean square of master-slave systems, which is analyzed using a matrix inequality approach. Second, the parameters of a desired output feedback controller can be achieved by solving a linear matrix inequality. Finally, 2 simulated examples are presented to show the effectiveness of the theoretical results.																			0170-4214	1099-1476				JUN	2018	41	9					3282	3293		10.1002/mma.4815	http://dx.doi.org/10.1002/mma.4815													WOS:000432020300004
C	Ignaciuk, P; Morawski, M		Kot, A; Nawrocka, A		Ignaciuk, Przemyslaw; Morawski, Michal			Discrete Sliding-Mode Control of Remote Peer in MPTCP Streaming Applications	2019 20TH INTERNATIONAL CARPATHIAN CONTROL CONFERENCE (ICCC)					20th International Carpathian Control Conference (ICCC)	MAY 26-29, 2019	POLAND	IEEE, IEEE Ind Applicat Soc, AGH Univ Sci & Technol, Fac Mech Engn & Robot, Dept Proc Control, Tech Univ Kosice, Fac Mining Ecol Proc Control & Geotechnol, Inst Control Informatizat Prod Proc, VSB Tech Univ Ostrava, Fac Mech Engn, Dept Control Syst & Instrumentat, VSB Tech Univ Ostrava, Fac Mining & Geotechnol, Inst Econ & Control Syst, Univ Miskolc, Dept Automat & Commun Technol, Univ Craiova, Fac Automat Comp & Elect, Fdn Mech Engn & Robot Fac				Most of the network-related applications transfer data using the TCP protocol. While TCP has not been designed to handle real-time or multimedia streams, the ubiquitous security devices and administrative restrictions force to use it also in such cases. Usually, it is expected to transfer data as fast as possible. In many classes of applications, however, the streams can be blocked by the network, as well as by the receiver application. Then, a large buffer at the receiver side, or expensive preferences in the network administration, need to be implemented to avert the deterioration of user experience. Instead, the recently developed multi-path variant of TCP (MPTCP) can be applied. Nevertheless, the algorithms managing MPTCP transmission have not been developed to govern the application-restricted streams. In the paper, a discrete sliding-mode paradigm has been chosen for the design of a data flow controller. It deals with simultaneous transmission of data via paths with diverse parameters, e.g., different throughput and delays. The algorithm establishes a feasible (non-negative and bounded) input signal. Executed desirably at the sender side, it prevents both exhausting and overflowing the receiver buffer despite uncertain networking conditions. The properties of the designed control system are analyzed formally and illustrated by numerical tests.					Ignaciuk, Przemyslaw/AFU-9917-2022	Ignaciuk, Przemyslaw/0000-0003-4420-9941															978-1-7281-0701-1				2019							342	347		10.1109/carpathiancc.2019.8766041	http://dx.doi.org/10.1109/carpathiancc.2019.8766041													WOS:000490570500071
